REGN;C1_2;C2_2
65;ФР1;0,00
65;ОФР1;0,00
65;СФР1;0,00
65;ОПР0;2086,98
65;ПР2;37048,91
65;ОПР2;2086,98
65;СПР2;34961,93
65;ФР2;0,00
65;ОФР2;0,00
65;СФР2;0,00
65;СПР0;34961,93
65;ФР0;0,00
65;ОФР0;0,00
65;ТР;0,00
65;ОТР;0,00
65;ДТР;0,00
65;ГВР(ТР);0,00
65;ГВР(ВР);0,00
65;ГВР(ПР);0,00
65;ГВР(ФР);0,00
65;СФР0;0,00
65;ВР;0,00
67;Ар1.0;4094629,00
67;Ар1.1;4094629,00
67;Ар1.2;4094629,00
67;Ар2.0;108,00
67;Ар2.1;108,00
67;Ар2.2;108,00
67;Ар4.0;9175959,00
67;Ар4.1;9129418,00
67;Ар4.2;9129418,00
67;Ариск0;4094629,00
67;Кф;0,99
67;Крд;6945440,00
67;Крис;30675,00
67;Кскр;2604893,00
67;Лам;5609736,00
67;Лат;6421293,00
67;ОД;2671891,00
67;Овм;4596564,00
67;Овт;5241336,00
67;ПК0;3254169,00
67;ПК1;3254169,00
67;ПК2;3254169,00
67;РР0;85800,00
67;РР1;85800,00
67;РР2;85800,00
67;ПР0;2626,00
67;ПР1;2626,00
67;ОПР1;145,00
67;СПР1;2481,00
67;ФР1;4238,00
67;ОФР1;2119,00
67;СФР1;2119,00
67;ОПР0;145,00
67;ПР2;2626,00
67;ОПР2;145,00
67;СПР2;2481,00
67;ФР2;4238,00
67;ОФР2;2119,00
67;СФР2;2119,00
67;СПР0;2481,00
67;ФР0;4238,00
67;ОФР0;2119,00
67;ТР;0,00
67;ОТР;0,00
67;ДТР;0,00
67;ГВР(ТР);0,00
67;ГВР(ВР);0,00
67;ГВР(ПР);0,00
67;ГВР(ФР);0,00
67;СФР0;2119,00
67;ВР;0,00
77;Ар1.0;1004459,00
77;Ар1.1;1004459,00
77;Ар1.2;1004459,00
77;Ар2.0;12922,00
77;Ар2.1;12922,00
77;Ар2.2;12922,00
77;Ар3.0;20572,00
77;Ар3.1;20572,00
77;Ар3.2;20572,00
77;Ар4.0;7802409,00
77;Ар4.1;7602075,00
77;Ар4.2;7602075,00
77;Ар5.0;0,00
77;Ар5.1;0,00
77;Ар5.2;0,00
77;Ариск0;3043961,00
77;БК;327570,00
77;Кф;0,97
77;Кинс;0,00
77;Крд;1187710,00
77;КРФмп0;0,00
77;КРФрп0;0,00
77;КРФсп0;0,00
77;КРФмп1;0,00
77;КРФрп1;0,00
77;КРФсп1;0,00
77;КРФмп2;0,00
77;КРФрп2;0,00
77;КРФсп2;0,00
77;Крис;3241,00
77;Кскр;7724089,00
77;Лам;3093107,00
77;Лат;5024439,00
77;ОД;1377972,00
77;Овм;3437554,00
77;Овт;5544867,00
77;ПК0;2182963,00
77;ПК1;2182963,00
77;ПК2;2182963,00
77;РР0;1058468,00
77;РР1;1058468,00
77;РР2;1058468,00
77;ПР0;76640,71
77;ПР1;76640,71
77;ОПР1;62662,31
77;СПР1;13978,40
77;ФР1;0,00
77;ОФР1;0,00
77;СФР1;0,00
77;ОПР0;62662,31
77;ПР2;76640,71
77;ОПР2;62662,31
77;СПР2;13978,40
77;ФР2;0,00
77;ОФР2;0,00
77;СФР2;0,00
77;СПР0;13978,40
77;ФР0;0,00
77;ОФР0;0,00
77;ТР;0,00
77;ОТР;0,00
77;ДТР;0,00
77;ГВР(ТР);0,00
77;ГВР(ВР);0,00
77;ГВР(ПР);0,00
77;ГВР(ФР);0,00
77;СФР0;0,00
77;ВР;8036,76
85;Ар1.0;491369,00
85;Ар1.2;491369,00
85;Ар2.0;1,00
85;Ар2.2;1,00
85;Ар4.0;662039,00
85;Ар4.2;654933,00
85;Ариск0;491369,00
85;БК;2408,00
85;Кф;0,99
85;Лат;554218,00
85;Овт;365761,00
85;ПК0;42030,00
85;ПК2;42030,00
85;РР0;27317,00
85;РР2;27317,00
85;ПР0;0,00
85;ПР1;0,00
85;ОПР1;0,00
85;СПР1;0,00
85;ФР1;0,00
85;ОФР1;0,00
85;СФР1;0,00
85;ОПР0;0,00
85;ПР2;0,00
85;ОПР2;0,00
85;СПР2;0,00
85;ФР2;0,00
85;ОФР2;0,00
85;СФР2;0,00
85;СПР0;0,00
85;ФР0;0,00
85;ОФР0;0,00
85;ТР;2185,39
85;ОТР;1821,16
85;ДТР;364,23
85;ГВР(ТР);0,00
85;ГВР(ВР);0,00
85;ГВР(ПР);0,00
85;ГВР(ФР);0,00
85;СФР0;0,00
85;ВР;0,00
96;Ар1.0;522907,00
96;Ар1.2;522907,00
96;Ар2.0;33681,00
96;Ар2.2;33681,00
96;Ар4.0;1373071,00
96;Ар4.2;1406458,00
96;Ариск0;522907,00
96;Кф;1,00
96;Лам;271740,00
96;Лат;663989,00
96;Овт;559350,00
96;ПК0;815555,00
96;ПК2;815555,00
96;ПР0;0,00
96;ПР1;0,00
96;ОПР1;0,00
96;СПР1;0,00
96;ФР1;0,00
96;ОФР1;0,00
96;СФР1;0,00
96;ОПР0;0,00
96;ПР2;0,00
96;ОПР2;0,00
96;СПР2;0,00
96;ФР2;0,00
96;ОФР2;0,00
96;СФР2;0,00
96;СПР0;0,00
96;ФР0;0,00
96;ОФР0;0,00
96;ТР;0,00
96;ОТР;0,00
96;ДТР;0,00
96;ГВР(ТР);0,00
96;ГВР(ВР);0,00
96;ГВР(ПР);0,00
96;ГВР(ФР);0,00
96;СФР0;0,00
96;ВР;0,00
101;Ар1.0;7912846,00
101;Ар1.1;7912846,00
101;Ар1.2;7912846,00
101;Ар2.0;173612,00
101;Ар2.1;173612,00
101;Ар2.2;173612,00
101;Ар3.0;0,00
101;Ар3.1;0,00
101;Ар3.2;0,00
101;Ар4.0;3923866,00
101;Ар4.1;3923866,00
101;Ар4.2;3923866,00
101;Ар5.0;0,00
101;Ар5.1;0,00
101;Ар5.2;0,00
101;Ариск0;14208511,00
101;БК;487258,00
101;Кф;0,94
101;Кинс;0,00
101;Крд;1666754,00
101;Крис;53926,00
101;Кскр;9887229,00
101;Лам;30835344,00
101;Лат;37652590,00
101;ОД;590750,00
101;Овм;32360668,00
101;Овт;35472420,00
101;ПК0;1577668,00
101;ПК1;1577668,00
101;ПК2;1577668,00
101;РР0;15337988,00
101;РР1;15337988,00
101;РР2;15337988,00
101;ПР0;1225893,00
101;ПР1;1225893,00
101;ОПР1;391934,00
101;СПР1;833959,00
101;ФР1;1146,00
101;ОФР1;573,00
101;СФР1;573,00
101;ОПР0;391934,00
101;ПР2;1225893,00
101;ОПР2;391934,00
101;СПР2;833959,00
101;ФР2;1146,00
101;ОФР2;573,00
101;СФР2;573,00
101;СПР0;833959,00
101;ФР0;1146,00
101;ОФР0;573,00
101;СФР0;573,00
101;ВР;0,00
106;Ар1.0;1311582,00
106;Ар1.2;1311582,00
106;Ар2.0;142921,00
106;Ар2.2;142921,00
106;Ар4.0;959918,00
106;Ар4.2;938752,00
106;Ариск0;1311582,00
106;БК;3393,00
106;Кф;0,99
106;Лам;2323616,00
106;Лат;2815457,00
106;Овт;2302269,00
106;ПК0;33290,00
106;ПК2;33290,00
106;РР0;20163,00
106;РР2;20163,00
106;ПР0;0,00
106;ПР1;0,00
106;ОПР1;0,00
106;СПР1;0,00
106;ФР1;0,00
106;ОФР1;0,00
106;СФР1;0,00
106;ОПР0;0,00
106;ПР2;0,00
106;ОПР2;0,00
106;СПР2;0,00
106;ФР2;0,00
106;ОФР2;0,00
106;СФР2;0,00
106;СПР0;0,00
106;ФР0;0,00
106;ОФР0;0,00
106;СФР0;0,00
106;ВР;1613,00
121;Ар1.0;48888038,00
121;Ар1.1;48888038,00
121;Ар1.2;48888038,00
121;Ар2.0;392805,00
121;Ар2.1;392805,00
121;Ар2.2;392805,00
121;Ар3.0;0,00
121;Ар3.1;0,00
121;Ар3.2;0,00
121;Ар4.0;6607567,00
121;Ар4.1;6607567,00
121;Ар4.2;6607567,00
121;Ар5.0;33,00
121;Ар5.1;33,00
121;Ар5.2;33,00
121;Ариск0;50352655,00
121;БК;27771567,00
121;Кф;0,98
121;Кинс;0,00
121;Крд;2432035,00
121;КРФмп0;0,00
121;КРФрп0;0,00
121;КРФсп0;0,00
121;КРФмп1;0,00
121;КРФрп1;0,00
121;КРФсп1;0,00
121;КРФмп2;0,00
121;КРФрп2;0,00
121;КРФсп2;0,00
121;Крис;4518,00
121;Кскр;26632452,00
121;Лам;4176098,00
121;Лат;17526009,00
121;ОД;1538978,00
121;Овм;14570435,00
121;Овт;19464997,00
121;ПК0;5095561,00
121;ПК1;5095561,00
121;ПК2;5095561,00
121;РР0;65276075,00
121;РР1;65276075,00
121;РР2;65276075,00
121;ПР0;2562267,00
121;ПР1;2562267,00
121;ОПР1;2207832,00
121;СПР1;354435,00
121;ФР1;2574820,00
121;ОФР1;1395779,00
121;СФР1;1179041,00
121;ОПР0;2207832,00
121;ПР2;2562267,00
121;ОПР2;2207832,00
121;СПР2;354435,00
121;ФР2;2574820,00
121;ОФР2;1395779,00
121;СФР2;1179041,00
121;СПР0;354435,00
121;ФР0;2574820,00
121;ОФР0;1395779,00
121;ТР;7649,00
121;ОТР;6374,00
121;ДТР;1275,00
121;ГВР(ТР);0,00
121;ГВР(ВР);0,00
121;ГВР(ПР);0,00
121;ГВР(ФР);0,00
121;СФР0;1179041,00
121;ВР;77350,00
128;Ар1.0;113077,00
128;Ар1.1;113077,00
128;Ар1.2;113077,00
128;Ар2.0;66764,00
128;Ар2.1;66764,00
128;Ар2.2;66764,00
128;Ар3.0;0,00
128;Ар3.1;0,00
128;Ар3.2;0,00
128;Ар4.0;50058613,00
128;Ар4.1;50433435,00
128;Ар4.2;50433435,00
128;Ар5.0;0,00
128;Ар5.1;0,00
128;Ар5.2;0,00
128;Ариск0;113077,00
128;БК;0,00
128;Кф;1,00
128;Кинс;100,00
128;Крд;49490841,00
128;Крис;0,00
128;Кскр;9739359,00
128;Лам;653100,00
128;Лат;833230,00
128;ОД;55678910,00
128;Овм;1081129,00
128;Овт;1081179,00
128;ПК0;6644061,00
128;ПК1;7312622,00
128;ПК2;7312622,00
128;РР0;9650,00
128;РР1;9650,00
128;РР2;9650,00
128;ПР0;0,00
128;ПР1;0,00
128;ОПР1;0,00
128;СПР1;0,00
128;ФР1;0,00
128;ОФР1;0,00
128;СФР1;0,00
128;ОПР0;0,00
128;ПР2;0,00
128;ОПР2;0,00
128;СПР2;0,00
128;ФР2;0,00
128;ОФР2;0,00
128;СФР2;0,00
128;СПР0;0,00
128;ФР0;0,00
128;ОФР0;0,00
128;ТР;0,00
128;ОТР;0,00
128;ДТР;0,00
128;ГВР(ТР);0,00
128;ГВР(ВР);0,00
128;ГВР(ПР);0,00
128;ГВР(ФР);0,00
128;СФР0;0,00
128;ВР;772,00
170;Ар1.0;8364729,00
170;Ар1.1;8364729,00
170;Ар1.2;8364729,00
170;Ар2.0;6948,00
170;Ар2.1;6948,00
170;Ар2.2;6948,00
170;Ар3.0;0,00
170;Ар3.1;0,00
170;Ар3.2;0,00
170;Ар4.0;81590305,00
170;Ар4.1;81590305,00
170;Ар4.2;81590305,00
170;Ар5.0;0,00
170;Ар5.1;0,00
170;Ар5.2;0,00
170;Ариск0;8364729,00
170;БК;408458,00
170;Кф;0,83
170;Кинс;0,00
170;Крд;30779980,00
170;КРФмп0;0,00
170;КРФрп0;0,00
170;КРФсп0;0,00
170;КРФмп1;0,00
170;КРФрп1;0,00
170;КРФсп1;0,00
170;КРФмп2;0,00
170;КРФрп2;0,00
170;КРФсп2;0,00
170;Крис;792,00
170;Кскр;8744061,00
170;Лам;9771839,00
170;Лат;15082163,00
170;ОД;23234640,00
170;Овм;2739940,00
170;Овт;8071859,00
170;ПК0;69005,00
170;ПК1;69005,00
170;ПК2;69005,00
170;РР0;1656825,00
170;РР1;1656825,00
170;РР2;1656825,00
170;ПР0;100541,00
170;ПР1;100541,00
170;ОПР1;100541,00
170;СПР1;0,00
170;ФР1;0,00
170;ОФР1;0,00
170;СФР1;0,00
170;ОПР0;100541,00
170;ПР2;100541,00
170;ОПР2;100541,00
170;СПР2;0,00
170;ФР2;0,00
170;ОФР2;0,00
170;СФР2;0,00
170;СПР0;0,00
170;ФР0;0,00
170;ОФР0;0,00
170;ТР;0,00
170;ОТР;0,00
170;ДТР;0,00
170;ГВР(ТР);0,00
170;ГВР(ВР);0,00
170;ГВР(ПР);0,00
170;ГВР(ФР);0,00
170;СФР0;0,00
170;ВР;32005,00
212;Ар1.0;5279189,00
212;Ар1.1;5279189,00
212;Ар1.2;5279189,00
212;Ар2.0;309165,00
212;Ар2.1;309165,00
212;Ар2.2;309165,00
212;Ар3.0;33329,00
212;Ар3.1;33329,00
212;Ар3.2;33329,00
212;Ар4.0;6578157,00
212;Ар4.1;6408189,00
212;Ар4.2;6408189,00
212;Ар5.0;0,00
212;Ар5.1;0,00
212;Ар5.2;0,00
212;Ариск0;5584643,00
212;Кф;0,99
212;Кинс;45181,00
212;Крд;2753260,00
212;КРФмп0;0,00
212;КРФрп0;0,00
212;КРФсп0;151630,00
212;КРФмп1;0,00
212;КРФрп1;0,00
212;КРФсп1;151630,00
212;КРФмп2;0,00
212;КРФрп2;0,00
212;КРФсп2;151630,00
212;Крис;5105,00
212;Кскр;4634051,00
212;Лам;2086837,00
212;Лат;6686426,00
212;ОД;3106914,00
212;Овм;4219661,00
212;Овт;5098700,00
212;ПК0;453282,00
212;ПК1;453282,00
212;ПК2;453282,00
212;РР0;87019,00
212;РР1;87019,00
212;РР2;87019,00
212;ПР0;6937,66
212;ПР1;6937,66
212;ОПР1;2302,56
212;СПР1;4635,10
212;ФР1;0,00
212;ОФР1;0,00
212;СФР1;0,00
212;ОПР0;2302,56
212;ПР2;6937,66
212;ОПР2;2302,56
212;СПР2;4635,10
212;ФР2;0,00
212;ОФР2;0,00
212;СФР2;0,00
212;СПР0;4635,10
212;ФР0;0,00
212;ОФР0;0,00
212;ТР;23,88
212;ОТР;19,90
212;ДТР;3,98
212;СФР0;0,00
212;ВР;0,00
232;Ар1.0;539464,00
232;Ар1.1;539464,00
232;Ар1.2;539464,00
232;Ар2.0;422145,00
232;Ар2.1;422145,00
232;Ар2.2;422145,00
232;Ар4.0;2550822,00
232;Ар4.1;2405039,00
232;Ар4.2;2405039,00
232;Ариск0;539464,00
232;Кф;0,99
232;Крд;1145695,00
232;КРФсп0;12274,00
232;КРФсп1;12274,00
232;КРФсп2;12274,00
232;Крис;13642,00
232;Кскр;1051235,00
232;Лам;2759369,00
232;Лат;2827658,00
232;ОД;427305,00
232;Овм;1900125,00
232;Овт;2144956,00
232;ПК0;392606,00
232;ПК1;392606,00
232;ПК2;392606,00
232;РР0;0,00
232;РР1;0,00
232;РР2;0,00
232;ПР0;0,00
232;ПР1;0,00
232;ОПР1;0,00
232;СПР1;0,00
232;ФР1;0,00
232;ОФР1;0,00
232;СФР1;0,00
232;ОПР0;0,00
232;ПР2;0,00
232;ОПР2;0,00
232;СПР2;0,00
232;ФР2;0,00
232;ОФР2;0,00
232;СФР2;0,00
232;СПР0;0,00
232;ФР0;0,00
232;ОФР0;0,00
232;ТР;0,00
232;ОТР;0,00
232;ДТР;0,00
232;ГВР(ТР);0,00
232;ГВР(ВР);0,00
232;ГВР(ПР);0,00
232;ГВР(ФР);0,00
232;СФР0;0,00
232;ВР;0,00
236;Ар1.0;394673,00
236;Ар1.2;394673,00
236;Ар2.0;4,00
236;Ар2.2;4,00
236;Ар3.0;0,00
236;Ар3.2;0,00
236;Ар4.0;300718,00
236;Ар4.2;111928,00
236;Ар5.0;0,00
236;Ар5.2;0,00
236;Ариск0;394673,00
236;БК;9400,00
236;Кф;1,00
236;КРФмп0;0,00
236;КРФрп0;0,00
236;КРФсп0;0,00
236;КРФмп2;0,00
236;КРФрп2;0,00
236;КРФсп2;0,00
236;Лам;446689,00
236;Лат;498724,00
236;Овт;455394,00
236;ПК0;463775,00
236;ПК2;463775,00
236;РР0;42430,00
236;РР2;42430,00
236;ПР0;0,00
236;ПР1;0,00
236;ОПР1;0,00
236;СПР1;0,00
236;ФР1;0,00
236;ОФР1;0,00
236;СФР1;0,00
236;ОПР0;0,00
236;ПР2;0,00
236;ОПР2;0,00
236;СПР2;0,00
236;ФР2;0,00
236;ОФР2;0,00
236;СФР2;0,00
236;СПР0;0,00
236;ФР0;0,00
236;ОФР0;0,00
236;ТР;0,00
236;ОТР;0,00
236;ДТР;0,00
236;ГВР(ТР);0,00
236;ГВР(ВР);0,00
236;ГВР(ПР);0,00
236;ГВР(ФР);0,00
236;СФР0;0,00
236;ВР;3394,40
249;Ар1.0;2062042,00
249;Ар1.1;2062042,00
249;Ар1.2;2062042,00
249;Ар2.0;63948,00
249;Ар2.1;63948,00
249;Ар2.2;63948,00
249;Ар3.0;888,00
249;Ар3.1;888,00
249;Ар3.2;888,00
249;Ар4.0;12995909,00
249;Ар4.1;12935545,00
249;Ар4.2;12935545,00
249;Ар5.0;0,00
249;Ар5.1;0,00
249;Ар5.2;0,00
249;Ариск0;2062042,00
249;БК;205355,00
249;Кф;0,99
249;Кинс;0,00
249;Крд;10160711,00
249;Крис;32443,00
249;Кскр;4709637,00
249;Лам;5492423,00
249;Лат;7425870,00
249;ОД;1173730,00
249;Овм;3668803,00
249;Овт;6545928,00
249;ПК0;2037991,00
249;ПК1;2037991,00
249;ПК2;2037991,00
249;РР0;4331688,00
249;РР1;4331688,00
249;РР2;4331688,00
249;ПР0;208525,41
249;ПР1;208525,41
249;ОПР1;106756,21
249;СПР1;101769,20
249;ФР1;115726,74
249;ОФР1;57863,37
249;СФР1;57863,37
249;ОПР0;106756,21
249;ПР2;208525,41
249;ОПР2;106756,21
249;СПР2;101769,20
249;ФР2;115726,74
249;ОФР2;57863,37
249;СФР2;57863,37
249;СПР0;101769,20
249;ФР0;115726,74
249;ОФР0;57863,37
249;ТР;0,00
249;ОТР;0,00
249;ДТР;0,00
249;ГВР(ТР);0,00
249;ГВР(ВР);0,00
249;ГВР(ПР);0,00
249;ГВР(ФР);0,00
249;СФР0;57863,37
249;ВР;22282,85
254;Ар1.0;1527480,00
254;Ар1.1;1527480,00
254;Ар1.2;1527480,00
254;Ар2.0;211296,00
254;Ар2.1;211296,00
254;Ар2.2;211296,00
254;Ар3.0;9667,00
254;Ар3.1;9667,00
254;Ар3.2;9667,00
254;Ар4.0;11835382,00
254;Ар4.1;11703830,00
254;Ар4.2;11703830,00
254;Ариск0;1527480,00
254;Кф;1,04
254;Крд;5724246,00
254;Крис;27540,00
254;Кскр;7681282,00
254;Лам;2420152,00
254;Лат;6271414,00
254;ОД;4348611,00
254;Овм;5377899,00
254;Овт;7006293,00
254;ПК0;1361303,00
254;ПК1;1361303,00
254;ПК2;1361303,00
254;РР0;3615299,00
254;РР1;3615299,00
254;РР2;3615299,00
254;ПР0;281128,11
254;ПР1;281128,11
254;ОПР1;91714,55
254;СПР1;189413,56
254;ФР1;90,34
254;ОФР1;45,17
254;СФР1;45,17
254;ОПР0;91714,55
254;ПР2;281128,11
254;ОПР2;91714,55
254;СПР2;189413,56
