REGN;C1_2;C2_2
1354;Ар4.0;84746337,00
1354;Ар4.1;84518411,00
1354;Ар4.2;84518411,00
1354;Ариск0;70206070,00
1354;БК;2220816,00
1354;Кф;1,00
1354;Кинс;769045,00
1354;Крд;64598558,00
1354;Крис;92862,00
1354;Кскр;41841626,00
1354;Лам;11580008,00
1354;Лат;43359596,00
1354;ОД;38363190,00
1354;Овм;90799291,00
1354;Овт;104763036,00
1354;ПК0;2018605,00
1354;ПК1;2018605,00
1354;ПК2;2018605,00
1354;РР0;816148,00
1354;РР1;816148,00
1354;РР2;816148,00
1354;ПР0;65291,86
1354;ПР1;65291,86
1354;ОПР1;7259,38
1354;СПР1;58032,48
1354;ОПР0;7259,38
1354;ПР2;65291,86
1354;ОПР2;7259,38
1354;СПР2;58032,48
1354;СПР0;58032,48
1370;Ар1.0;1897009,00
1370;Ар1.2;1897009,00
1370;Ар2.0;3067,00
1370;Ар2.2;3067,00
1370;Ар3.0;13629,00
1370;Ар3.2;13629,00
1370;Ар4.0;883406,00
1370;Ар4.2;861770,00
1370;Ариск0;1897009,00
1370;Кф;1,00
1370;Лам;876923,00
1370;Лат;3008444,00
1370;Овт;1963538,00
1370;ПК0;22285,00
1370;ПК2;22285,00
1370;РР0;66989,00
1370;РР2;66989,00
1370;ФР2;5359,16
1370;ОФР2;2679,58
1370;СФР2;2679,58
1370;ФР0;5359,16
1370;ОФР0;2679,58
1370;СФР0;2679,58
1376;Ар1.0;1065366,00
1376;Ар1.1;1065366,00
1376;Ар1.2;1065366,00
1376;Ар2.0;57355,00
1376;Ар2.1;57355,00
1376;Ар2.2;57355,00
1376;Ар4.0;2937069,00
1376;Ар4.1;2937069,00
1376;Ар4.2;2937069,00
1376;Ариск0;3793516,00
1376;БК;81915,00
1376;Кф;1,01
1376;Крд;1099067,00
1376;Крис;12433,00
1376;Кскр;3064358,00
1376;Лам;3794965,00
1376;Лат;5078240,00
1376;ОД;119040,00
1376;Овм;2174152,00
1376;Овт;3419016,00
1376;ПК0;64971,00
1376;ПК1;64971,00
1376;ПК2;64971,00
1376;РР0;5183357,00
1376;РР1;5183357,00
1376;РР2;5183357,00
1376;ПР0;409644,04
1376;ПР1;409644,04
1376;ОПР1;169676,95
1376;СПР1;239967,09
1376;ФР1;5024,48
1376;ОФР1;2512,24
1376;СФР1;2512,24
1376;ОПР0;169676,95
1376;ПР2;409644,04
1376;ОПР2;169676,95
1376;СПР2;239967,09
1376;ФР2;5024,48
1376;ОФР2;2512,24
1376;СФР2;2512,24
1376;СПР0;239967,09
1376;ФР0;5024,48
1376;ОФР0;2512,24
1376;ТР;0,00
1376;ОТР;0,00
1376;ДТР;0,00
1376;ГВР(ТР);0,00
1376;ГВР(ВР);0,00
1376;ГВР(ПР);0,00
1376;ГВР(ФР);0,00
1376;СФР0;2512,24
1376;ВР;0,00
1399;Ар1.0;1570435,00
1399;Ар1.2;1570435,00
1399;Ар2.0;102352,00
1399;Ар2.2;102352,00
1399;Ар4.0;959189,00
1399;Ар4.2;973652,00
1399;Ариск0;1570435,00
1399;БК;2260,00
1399;Кф;1,00
1399;Лам;824881,00
1399;Лат;2075647,00
1399;Овт;1695853,00
1399;ПК0;57280,00
1399;ПК2;69357,00
1399;ВР;0,00
1405;Ар1.0;225125,00
1405;Ар1.2;225125,00
1405;Ар2.0;969,00
1405;Ар2.2;969,00
1405;Ар3.0;7383,00
1405;Ар3.2;7383,00
1405;Ар4.0;1028763,00
1405;Ар4.2;997808,00
1405;Ар5.0;0,00
1405;Ар5.2;0,00
1405;Ариск0;225125,00
1405;БК;0,00
1405;Кф;1,00
1405;КРФмп0;0,00
1405;КРФрп0;0,00
1405;КРФсп0;0,00
1405;КРФмп2;0,00
1405;КРФрп2;0,00
1405;КРФсп2;0,00
1405;Лам;480327,00
1405;Лат;601177,00
1405;Овт;815646,00
1405;ПК0;496003,00
1405;ПК2;496003,00
1405;РР0;0,00
1405;РР2;0,00
1405;ПР0;0,00
1405;ПР1;0,00
1405;ОПР1;0,00
1405;СПР1;0,00
1405;ФР1;0,00
1405;ОФР1;0,00
1405;СФР1;0,00
1405;ОПР0;0,00
1405;ПР2;0,00
1405;ОПР2;0,00
1405;СПР2;0,00
1405;ФР2;0,00
1405;ОФР2;0,00
1405;СФР2;0,00
1405;СПР0;0,00
1405;ФР0;0,00
1405;ОФР0;0,00
1405;ТР;0,00
1405;ОТР;0,00
1405;ДТР;0,00
1405;ГВР(ТР);0,00
1405;ГВР(ВР);0,00
1405;ГВР(ПР);0,00
1405;ГВР(ФР);0,00
1405;СФР0;0,00
1405;ВР;0,00
1411;Ар1.0;487477,00
1411;Ар1.1;487477,00
1411;Ар1.2;487477,00
1411;Ар2.0;40049,00
1411;Ар2.1;40049,00
1411;Ар2.2;40049,00
1411;Ар3.0;0,00
1411;Ар3.1;0,00
1411;Ар3.2;0,00
1411;Ар4.0;1201924,00
1411;Ар4.1;1168500,00
1411;Ар4.2;1168500,00
1411;Ар5.0;0,00
1411;Ар5.1;0,00
1411;Ар5.2;0,00
1411;Ариск0;487477,00
1411;БК;25050,00
1411;Кф;1,00
1411;Кинс;0,00
1411;Крд;483201,00
1411;КРФмп0;0,00
1411;КРФрп0;0,00
1411;КРФсп0;0,00
1411;КРФмп1;0,00
1411;КРФрп1;0,00
1411;КРФсп1;0,00
1411;КРФмп2;0,00
1411;КРФрп2;0,00
1411;КРФсп2;0,00
1411;Крис;2143,00
1411;Кскр;1147845,00
1411;Лам;647048,00
1411;Лат;678938,00
1411;ОД;21941,00
1411;Овм;736431,00
1411;Овт;854924,00
1411;ПК0;552473,00
1411;ПК1;552473,00
1411;ПК2;552473,00
1411;РР0;0,00
1411;РР1;0,00
1411;РР2;0,00
1411;ПР0;0,00
1411;ПР1;0,00
1411;ОПР1;0,00
1411;СПР1;0,00
1411;ФР1;0,00
1411;ОФР1;0,00
1411;СФР1;0,00
1411;ОПР0;0,00
1411;ПР2;0,00
1411;ОПР2;0,00
1411;СПР2;0,00
1411;ФР2;0,00
1411;ОФР2;0,00
1411;СФР2;0,00
1411;СПР0;0,00
1411;ФР0;0,00
1411;ОФР0;0,00
1411;ТР;0,00
1411;ОТР;0,00
1411;ДТР;0,00
1411;ГВР(ТР);0,00
1411;ГВР(ВР);0,00
1411;ГВР(ПР);0,00
1411;ГВР(ФР);0,00
1411;СФР0;0,00
1411;ВР;0,00
1439;Ар1.0;37315594,00
1439;Ар1.1;37315594,00
1439;Ар1.2;37315594,00
1439;Ар2.0;3535256,00
1439;Ар2.1;3535256,00
1439;Ар2.2;3535256,00
1439;Ар3.0;37245,00
1439;Ар3.1;37245,00
1439;Ар3.2;37245,00
1439;Ар4.0;161032154,00
1439;Ар4.1;158370330,00
1439;Ар4.2;158370330,00
1439;Ар5.0;404,00
1439;Ар5.1;404,00
1439;Ар5.2;404,00
1439;Ариск0;37315594,00
1439;БК;5419963,00
1439;Кф;1,00
1439;Кинс;50507,00
1439;Крд;109562397,00
1439;КРФмп0;0,00
1439;КРФрп0;0,00
1439;КРФсп0;0,00
1439;КРФмп1;0,00
1439;КРФрп1;0,00
1439;КРФсп1;0,00
1439;КРФмп2;0,00
1439;КРФрп2;0,00
1439;КРФсп2;0,00
1439;Крис;235450,00
1439;Кскр;25009552,00
1439;Лам;26529298,00
1439;Лат;60911349,00
1439;ОД;8024199,00
1439;Овм;59663172,00
1439;Овт;92768389,00
1439;ПК0;16462254,00
1439;ПК1;16462254,00
1439;ПК2;16462254,00
1439;РР0;949238,00
1439;РР1;949238,00
1439;РР2;949238,00
1439;ПР0;65621,00
1439;ПР1;65621,00
1439;ОПР1;11806,00
1439;СПР1;53815,00
1439;ФР1;10318,00
1439;ОФР1;5159,00
1439;СФР1;5159,00
1439;ОПР0;11806,00
1439;ПР2;65621,00
1439;ОПР2;11806,00
1439;СПР2;53815,00
1439;ФР2;10318,00
1439;ОФР2;5159,00
1439;СФР2;5159,00
1439;СПР0;53815,00
1439;ФР0;10318,00
1439;ОФР0;5159,00
1439;ТР;0,00
1439;ОТР;0,00
1439;ДТР;0,00
1439;ГВР(ТР);0,00
1439;ГВР(ВР);0,00
1439;ГВР(ПР);0,00
1439;ГВР(ФР);0,00
1439;СФР0;5159,00
1439;ВР;0,00
1455;Ар1.0;1973414,00
1455;Ар1.2;1973414,00
1455;Ар2.0;19690,00
1455;Ар2.2;19690,00
1455;Ар4.0;3932365,00
1455;Ар4.2;3722659,00
1455;Ариск0;1973414,00
1455;БК;137500,00
1455;Кф;1,00
1455;Лам;501197,00
1455;Лат;2358237,00
1455;Овт;1399924,00
1455;ПК0;600049,00
1455;ПК2;600049,00
1455;РР0;46538,00
1455;РР2;46538,00
1455;ВР;3723,00
1460;Ар1.0;24107835,00
1460;Ар1.1;24107835,00
1460;Ар1.2;24107835,00
1460;Ар2.0;263972,00
1460;Ар2.1;263972,00
1460;Ар2.2;263972,00
1460;Ар3.0;219239,00
1460;Ар3.1;219239,00
1460;Ар3.2;219239,00
1460;Ар4.0;126735519,00
1460;Ар4.1;122739664,00
1460;Ар4.2;122739664,00
1460;Ар5.0;0,00
1460;Ар5.1;0,00
1460;Ар5.2;0,00
1460;Ариск0;24107835,00
1460;БК;5385290,00
1460;Кф;1,00
1460;Кинс;1442266,00
1460;Крд;79115901,00
1460;Крис;182840,00
1460;Кскр;12750033,00
1460;Лам;23612451,00
1460;Лат;59952407,00
1460;ОД;6691594,00
1460;Овм;24681098,00
1460;Овт;38324345,00
1460;ПК0;19879690,00
1460;ПК1;19879690,00
1460;ПК2;19879690,00
1460;РР0;0,00
1460;РР1;0,00
1460;РР2;0,00
1470;Ар1.0;83275761,00
1470;Ар1.1;83275761,00
1470;Ар1.2;83275761,00
1470;Ар2.0;6058942,00
1470;Ар2.1;6058942,00
1470;Ар2.2;6058942,00
1470;Ар3.0;37983,00
1470;Ар3.1;37983,00
1470;Ар3.2;37983,00
1470;Ар4.0;74285784,00
1470;Ар4.1;74196055,00
1470;Ар4.2;74196055,00
1470;Ар5.0;1050,00
1470;Ар5.1;1050,00
1470;Ар5.2;1050,00
1470;Ариск0;83275761,00
1470;БК;0,00
1470;Кф;1,00
1470;Кинс;180313,00
1470;Крд;50748104,00
1470;КРФмп0;0,00
1470;КРФрп0;0,00
1470;КРФсп0;0,00
1470;КРФмп1;0,00
1470;КРФрп1;0,00
1470;КРФсп1;0,00
1470;КРФмп2;0,00
1470;КРФрп2;0,00
1470;КРФсп2;0,00
1470;Крис;92771,00
1470;Кскр;40598322,00
1470;Лам;60810605,00
1470;Лат;80471957,00
1470;ОД;7563124,00
1470;Овм;65686419,00
1470;Овт;122028087,00
1470;ПК0;26857399,00
1470;ПК1;26857399,00
1470;ПК2;26857399,00
1470;РР0;30407342,00
1470;РР1;30407342,00
1470;РР2;30407342,00
1470;ПР0;2432303,84
1470;ПР1;2432303,84
1470;ОПР1;540749,68
1470;СПР1;1891554,16
1470;ФР1;0,00
1470;ОФР1;0,00
1470;СФР1;0,00
1470;ОПР0;540749,68
1470;ПР2;2432303,84
1470;ОПР2;540749,68
1470;СПР2;1891554,16
1470;ФР2;0,00
1470;ОФР2;0,00
1470;СФР2;0,00
1470;СПР0;1891554,16
1470;ФР0;0,00
1470;ОФР0;0,00
1470;ТР;283,49
1470;ОТР;236,24
1470;ДТР;47,25
1470;ГВР(ТР);0,00
1470;ГВР(ВР);0,00
1470;ГВР(ПР);0,00
1470;ГВР(ФР);0,00
1470;СФР0;0,00
1470;ВР;0,00
1478;Ар1.0;88772,00
1478;Ар1.1;15486,00
1478;Ар1.2;15486,00
1478;Ар2.0;0,00
1478;Ар2.1;0,00
1478;Ар2.2;0,00
1478;Ар3.0;0,00
1478;Ар3.1;0,00
1478;Ар3.2;0,00
1478;Ар4.0;121336,00
1478;Ар4.1;322889,00
1478;Ар4.2;308966,00
1478;Ар5.0;0,00
1478;Ар5.1;0,00
1478;Ар5.2;0,00
1478;Ариск0;88772,00
1478;БК;0,00
1478;Кф;1,00
1478;Кинс;0,00
1478;Крд;97607,00
1478;КРФмп0;0,00
1478;КРФрп0;0,00
1478;КРФсп0;0,00
1478;КРФмп1;0,00
1478;КРФрп1;0,00
1478;КРФсп1;0,00
1478;КРФмп2;0,00
1478;КРФрп2;0,00
1478;КРФсп2;0,00
1478;Крис;0,00
1478;Кскр;79100,00
1478;Лат;88743,00
1478;ОД;12000,00
1478;Овт;44151,00
1478;ПК0;181608,00
1478;ПК1;30150,00
1478;ПК2;30150,00
1478;РР0;0,00
1478;РР1;0,00
1478;РР2;0,00
1478;ПР0;0,00
1478;ПР1;0,00
1478;ОПР1;0,00
1478;СПР1;0,00
1478;ФР1;0,00
1478;ОФР1;0,00
1478;СФР1;0,00
1478;ОПР0;0,00
1478;ПР2;0,00
1478;ОПР2;0,00
1478;СПР2;0,00
1478;ФР2;0,00
1478;ОФР2;0,00
1478;СФР2;0,00
1478;СПР0;0,00
1478;ФР0;0,00
1478;ОФР0;0,00
1478;ТР;0,00
1478;ОТР;0,00
1478;ДТР;0,00
1478;ГВР(ТР);0,00
1478;ГВР(ВР);0,00
1478;ГВР(ПР);0,00
1478;ГВР(ФР);0,00
1478;СФР0;0,00
1478;ВР;0,00
1481;Ар1.0;3294461875,00
1481;Ар1.1;3294461875,00
1481;Ар1.2;3294461875,00
1481;Ар2.0;247850218,00
1481;Ар2.1;252357357,00
1481;Ар2.2;252357357,00
1481;Ар3.0;216073659,00
1481;Ар3.1;216073659,00
1481;Ар3.2;216073659,00
1481;Ар4.0;3694327328,00
1481;Ар4.1;3613991844,00
1481;Ар4.2;3613991844,00
1481;Ар5.0;0,00
1481;Ар5.1;0,00
1481;Ар5.2;0,00
1481;Ариск0;3296360675,00
1481;БК;616660773,00
1481;Кф;1,00
1481;Кинс;575614752,00
1481;Крд;14478801539,00
1481;КРФмп0;0,00
1481;КРФрп0;0,00
1481;КРФсп0;0,00
1481;КРФмп1;0,00
1481;КРФрп1;0,00
1481;КРФсп1;0,00
1481;КРФмп2;0,00
1481;КРФрп2;0,00
1481;КРФсп2;0,00
1481;Крис;20668709,00
1481;Кскр;3830031347,00
1481;Лам;3475545480,00
1481;Лат;5593921721,00
1481;ОД;3756817571,00
1481;Овм;7391586119,00
1481;Овт;10081561720,00
1481;ПК0;2797452705,00
1481;ПК1;2797464023,00
1481;ПК2;2797464023,00
1481;РР0;633954475,00
1481;РР1;633954475,00
1481;РР2;633954475,00
1481;ПР0;24831281,00
1481;ПР1;24831281,00
1481;ОПР1;17483554,00
1481;СПР1;7217653,00
1481;ФР1;8952477,00
1481;ОФР1;4146061,00
1481;СФР1;4170006,00
1481;ОПР0;17483554,00
1481;ПР2;24831281,00
1481;ОПР2;17483554,00
1481;СПР2;7217653,00
1481;ФР2;8952477,00
1481;ОФР2;4146061,00
1481;СФР2;4170006,00
1481;СПР0;7217653,00
1481;ФР0;8952477,00
1481;ОФР0;4146061,00
1481;ТР;8129768,00
1481;ОТР;4216410,00
1481;ДТР;3895472,00
1481;ГВР(ТР);17886,00
1481;ГВР(ВР);1218808,00
1481;ГВР(ПР);130074,00
1481;ГВР(ФР);636410,00
1481;СФР0;4170006,00
1481;ВР;8802832,00
1557;Ар1.0;9959224,00
1557;Ар1.1;9959224,00
1557;Ар1.2;9959224,00
1557;Ар2.0;216144,00
1557;Ар2.1;216144,00
1557;Ар2.2;216144,00
1557;Ар4.0;81041651,00
1557;Ар4.1;81432470,00
1557;Ар4.2;81432470,00
1557;Ариск0;9959224,00
1557;БК;1347513,00
1557;Кф;1,00
1557;Кинс;107801,00
1557;Крд;44732456,00
1557;КРФсп0;35201,00
1557;КРФсп1;35201,00
1557;КРФсп2;35201,00
1557;Крис;18821,00
1557;Кскр;91585791,00
1557;Лам;2358973,00
1557;Лат;10094862,00
1557;ОД;9572462,00
1557;Овм;1350112,00
1557;Овт;19720726,00
1557;ПК0;6306522,00
1557;ПК1;6306522,00
1557;ПК2;6306522,00
1557;РР0;49779,00
1557;РР1;49779,00
1557;РР2;49779,00
1557;ВР;3982,32
1573;Ар1.0;2258719,00
1573;Ар1.1;2258719,00
1573;Ар1.2;2258719,00
1573;Ар2.0;66855,00
1573;Ар2.1;66855,00
1573;Ар2.2;66855,00
1573;Ар3.0;1060915,00
1573;Ар3.1;1060915,00
1573;Ар3.2;1060915,00
1573;Ар4.0;9879250,00
1573;Ар4.1;9878704,00
1573;Ар4.2;9878704,00
1573;Ар5.0;0,00
1573;Ар5.1;0,00
1573;Ар5.2;0,00
1573;Ариск0;2258719,00
1573;БК;68205,00
1573;Кф;1,04
1573;Кинс;147450,00
1573;Крд;2380740,00
1573;КРФмп0;0,00
1573;КРФрп0;0,00
1573;КРФсп0;0,00
1573;КРФмп1;0,00
1573;КРФрп1;0,00
1573;КРФсп1;0,00
1573;КРФмп2;0,00
1573;КРФрп2;0,00
1573;КРФсп2;0,00
1573;Крис;3818,00
1573;Кскр;7857062,00
1573;Лам;2672344,00
1573;Лат;7866897,00
1573;ОД;1329239,00
1573;Овм;6042171,00
1573;Овт;7467053,00
1573;ПК0;1150620,00
1573;ПК1;1150620,00
1573;ПК2;1150620,00
1573;РР0;0,00
1573;РР1;0,00
1573;РР2;0,00
1573;ПР0;0,00
1573;ПР1;0,00
1573;ОПР1;0,00
1573;СПР1;0,00
1573;ФР1;0,00
1573;ОФР1;0,00
1573;СФР1;0,00
1573;ОПР0;0,00
1573;ПР2;0,00
1573;ОПР2;0,00
1573;СПР2;0,00
1573;ФР2;0,00
1573;ОФР2;0,00
1573;СФР2;0,00
1573;СПР0;0,00
1573;ФР0;0,00
1573;ОФР0;0,00
1573;ТР;0,00
1573;ОТР;0,00
1573;ДТР;0,00
1573;ГВР(ТР);0,00
1573;ГВР(ВР);0,00
1573;ГВР(ПР);0,00
1573;ГВР(ФР);0,00
1573;СФР0;0,00
1573;ВР;0,00
1614;Ар1.0;2541381,00
1614;Ар1.1;2541381,00
1614;Ар1.2;2541381,00
1614;Ар2.0;40467,00
1614;Ар2.1;40467,00
1614;Ар2.2;40467,00
1614;Ар4.0;1960836,00
1614;Ар4.1;1960836,00
1614;Ар4.2;1960836,00
1614;Ариск0;2541381,00
1614;БК;168630,00
1614;Кф;1,05
1614;Крд;1361945,00
1614;Крис;994,00
1614;Кскр;41789,00
1614;Лам;2643769,00
1614;Лат;2820822,00
1614;ОД;882647,00
1614;Овм;1039541,00
1614;Овт;1395967,00
1614;ПР0;0,00
1614;ПР1;0,00
1614;ОПР1;0,00
1614;СПР1;0,00
1614;ФР1;0,00
1614;ОФР1;0,00
1614;СФР1;0,00
1614;ОПР0;0,00
1614;ПР2;0,00
1614;ОПР2;0,00
1614;СПР2;0,00
1614;ФР2;0,00
1614;ОФР2;0,00
1614;СФР2;0,00
1614;СПР0;0,00
1614;ФР0;0,00
1614;ОФР0;0,00
1614;ТР;0,00
1614;ОТР;0,00
1614;ДТР;0,00
1614;ГВР(ТР);0,00
1614;ГВР(ВР);0,00
1614;ГВР(ПР);0,00
1614;ГВР(ФР);0,00
1614;СФР0;0,00
1614;ВР;0,00
1637;Ар1.0;6074484,00
1637;Ар1.1;6074484,00
1637;Ар1.2;6074484,00
1637;Ар2.0;294700,00
1637;Ар2.1;294700,00
1637;Ар2.2;294700,00
1637;Ар3.0;105407,00
1637;Ар3.1;105407,00
1637;Ар3.2;105407,00
1637;Ар4.0;15161901,00
1637;Ар4.1;14908550,00
1637;Ар4.2;14908550,00
1637;Ар5.0;0,00
1637;Ар5.1;0,00
1637;Ар5.2;0,00
1637;Ариск0;28965111,00
1637;БК;0,00
1637;Кф;1,00
1637;Кинс;0,00
1637;Крд;8401166,00
1637;КРФмп0;0,00
1637;КРФрп0;0,00
1637;КРФсп0;0,00
1637;КРФмп1;0,00
1637;КРФрп1;0,00
1637;КРФсп1;0,00
1637;КРФмп2;0,00
1637;КРФрп2;0,00
1637;КРФсп2;0,00
1637;Крис;20532,00
1637;Кскр;15794740,00
1637;Лам;26362677,00
1637;Лат;44180758,00
1637;ОД;2433047,00
1637;Овм;23780020,00
1637;Овт;26370118,00
1637;ПК0;3852694,00
1637;ПК1;3852694,00
1637;ПК2;3852694,00
1637;РР0;28716653,00
1637;РР1;28716653,00
1637;РР2;28716653,00
1637;ПР0;2243497,83
1637;ПР1;2243497,83
1637;ОПР1;645688,36
1637;СПР1;1597809,47
1637;ФР1;13954,40
1637;ОФР1;6977,20
1637;СФР1;6977,20
1637;ОПР0;645688,36
1637;ПР2;2243497,83
1637;ОПР2;645688,36
1637;СПР2;1597809,47
1637;ФР2;13954,40
1637;ОФР2;6977,20
1637;СФР2;6977,20
1637;СПР0;1597809,47
1637;ФР0;13954,40
1637;ОФР0;6977,20
1637;ТР;0,00
1637;ОТР;0,00
1637;ДТР;0,00
1637;ГВР(ТР);0,00
1637;ГВР(ВР);0,00
1637;ГВР(ПР);0,00
1637;ГВР(ФР);0,00
1637;СФР0;6977,20
1637;ВР;39880,00
1659;Ар1.0;1383377,00
1659;Ар1.2;1383377,00
1659;Ар2.0;45134,00
1659;Ар2.2;45134,00
1659;Ар3.0;4,00
1659;Ар3.2;4,00
1659;Ар4.0;4520319,00
1659;Ар4.2;4516743,00
1659;Ариск0;1383377,00
1659;Кф;1,00
1659;Лам;1260130,00
1659;Лат;1999457,00
1659;Овт;1638415,00
1659;ПК0;298930,00
1659;ПК2;298930,00
1659;ПР0;0,00
1659;ПР1;0,00
1659;ОПР1;0,00
1659;СПР1;0,00
1659;ФР1;0,00
1659;ОФР1;0,00
1659;СФР1;0,00
1659;ОПР0;0,00
1659;ПР2;0,00
1659;ОПР2;0,00
1659;СПР2;0,00
1659;ФР2;0,00
1659;ОФР2;0,00
1659;СФР2;0,00
1659;СПР0;0,00
1659;ФР0;0,00
1659;ОФР0;0,00
1659;ТР;0,00
1659;ОТР;0,00
1659;ДТР;0,00
1659;ГВР(ТР);0,00
1659;ГВР(ВР);0,00
1659;ГВР(ПР);0,00
1659;ГВР(ФР);0,00
1659;СФР0;0,00
1659;ВР;0,00
1673;Ар1.0;26591,00
1673;Ар1.2;26591,00
1673;Ар2.0;32190,00
1673;Ар2.2;32190,00
1673;Ар4.0;879613,00
1673;Ар4.2;879297,00
1673;Ариск0;26591,00
1673;Кф;0,96
1673;Лам;28073,00
1673;Лат;207791,00
1673;Овт;170695,00
1673;ПК0;88737,00
1673;ПК2;88737,00
1673;ПР0;0,00
1673;ПР1;0,00
1673;ОПР1;0,00
1673;СПР1;0,00
1673;ФР1;0,00
1673;ОФР1;0,00
1673;СФР1;0,00
1673;ОПР0;0,00
1673;ПР2;0,00
1673;ОПР2;0,00
1673;СПР2;0,00
1673;ФР2;0,00
1673;ОФР2;0,00
1673;СФР2;0,00
1673;СПР0;0,00
1673;ФР0;0,00
1673;ОФР0;0,00
1673;ТР;0,00
1673;ОТР;0,00
1673;ДТР;0,00
1673;ГВР(ТР);0,00
1673;ГВР(ВР);0,00
1673;ГВР(ПР);0,00
1673;ГВР(ФР);0,00
1673;СФР0;0,00
1673;ВР;0,00
1680;Ар1.0;4829450,00
1680;Ар1.1;4829450,00
1680;Ар1.2;4829450,00
1680;Ар2.0;6367863,00
1680;Ар2.1;6367863,00
1680;Ар2.2;6367863,00
1680;Ар3.0;0,00
1680;Ар3.1;0,00
1680;Ар3.2;0,00
1680;Ар4.0;1218587,00
1680;Ар4.1;138273,00
1680;Ар4.2;138273,00
1680;Ар5.0;117,00
1680;Ар5.1;117,00
1680;Ар5.2;117,00
1680;Ариск0;4829450,00
1680;Кф;1,00
1680;Крд;6279717,00
1680;Крис;5,00
1680;Кскр;16858314,00
1680;Лам;7252675,00
1680;Лат;22616428,00
1680;ОД;15777,00
1680;Овм;14529688,00
1680;Овт;31241721,00
1680;РР0;173720,00
1680;РР1;173720,00
1680;РР2;173720,00
1680;ПР0;13897,61
1680;ПР1;13897,61
1680;ОПР1;13897,61
1680;СПР1;0,00
1680;ФР1;0,00
1680;ОФР1;0,00
1680;СФР1;0,00
1680;ОПР0;13897,61
1680;ПР2;13897,61
1680;ОПР2;13897,61
1680;СПР2;0,00
1680;ФР2;0,00
1680;ОФР2;0,00
1680;СФР2;0,00
1680;СПР0;0,00
1680;ФР0;0,00
1680;ОФР0;0,00
1680;СФР0;0,00
1680;ВР;0,00
1720;Ар1.0;2251579,00
1720;Ар1.1;2251579,00
1720;Ар1.2;2251579,00
1720;Ар2.0;19870,00
1720;Ар2.1;19870,00
1720;Ар2.2;19870,00
1720;Ар4.0;6243725,00
1720;Ар4.1;6076703,00
1720;Ар4.2;6076703,00
1720;Ариск0;2251579,00
1720;Кф;1,00
1720;Крд;3596388,00
1720;Крис;20155,00
1720;Кскр;2433922,00
1720;Лам;546662,00
1720;Лат;2611274,00
1720;ОД;2086243,00
1720;Овм;1901596,00
1720;Овт;2197217,00
1720;ПК0;280711,00
1720;ПК1;280711,00
1720;ПК2;280711,00
1720;ПР0;0,00
1720;ПР1;0,00
1720;ОПР1;0,00
1720;СПР1;0,00
1720;ОПР0;0,00
1720;ПР2;0,00
1720;ОПР2;0,00
1720;СПР2;0,00
1720;СПР0;0,00
1732;Ар1.0;1066198,00
1732;Ар1.1;1066198,00
1732;Ар1.2;1066198,00
1732;Ар2.0;2257,00
1732;Ар2.1;2257,00
1732;Ар2.2;2257,00
1732;Ар3.0;277677,00
1732;Ар3.1;277677,00
1732;Ар3.2;277677,00
1732;Ар4.0;533381,00
1732;Ар4.1;533312,00
1732;Ар4.2;533312,00
1732;Ариск0;1066198,00
1732;Кф;1,00
1732;Крд;95227,00
1732;Крис;5518,00
1732;Кскр;85809,00
1732;Лам;1244769,00
1732;Лат;2204572,00
1732;ОД;11139,00
1732;Овм;612255,00
1732;Овт;666504,00
1732;ПК0;12349,00
1732;ПК1;12349,00
1732;ПК2;12349,00
1732;РР0;87570,00
1732;РР1;87570,00
1732;РР2;87570,00
1732;ПР0;0,00
1732;ПР1;0,00
1732;ОПР1;0,00
1732;СПР1;0,00
1732;ФР1;0,00
1732;ОФР1;0,00
1732;СФР1;0,00
1732;ОПР0;0,00
1732;ПР2;0,00
1732;ОПР2;0,00
1732;СПР2;0,00
1732;ФР2;0,00
1732;ОФР2;0,00
1732;СФР2;0,00
1732;СПР0;0,00
1732;ФР0;0,00
1732;ОФР0;0,00
1732;ТР;0,00
1732;ОТР;0,00
1732;ДТР;0,00
1732;ГВР(ТР);0,00
1732;ГВР(ВР);0,00
1732;ГВР(ПР);0,00
1732;ГВР(ФР);0,00
1732;СФР0;0,00
1732;ВР;7005,60
1745;Ар1.0;16337498,00
1745;Ар1.1;16337498,00
1745;Ар1.2;16337498,00
1745;Ар2.0;38818,00
1745;Ар2.1;38818,00
1745;Ар2.2;38818,00
1745;Ар4.0;19953178,00
1745;Ар4.1;19953178,00
1745;Ар4.2;19953178,00
1745;Ариск0;16337498,00
1745;Кф;1,03
1745;Крд;12690408,00
1745;Крис;6167,00
1745;Кскр;721018,00
1745;Лам;7981798,00
1745;Лат;11894044,00
1745;ОД;8718768,00
1745;Овм;4721485,00
1745;Овт;11523036,00
1745;ПК0;178937,00
1745;ПК1;178937,00
1745;ПК2;178937,00
1745;РР0;1735372,00
1745;РР1;1735372,00
1745;РР2;1735372,00
1745;ПР0;138829,74
1745;ПР1;138829,74
1745;ОПР1;52417,48
1745;СПР1;86412,26
1745;ОПР0;52417,48
1745;ПР2;138829,74
1745;ОПР2;52417,48
1745;СПР2;86412,26
1745;СПР0;86412,26
1747;Ар1.0;701327,00
1747;Ар1.2;701327,00
1747;Ар2.0;7469,00
1747;Ар2.2;7469,00
1747;Ар4.0;844621,00
1747;Ар4.2;844621,00
1747;Ариск0;701327,00
1747;Кф;0,99
1747;Лам;105027,00
1747;Лат;821668,00
1747;Овт;944889,00
