,Ар1.0,Ар1.1,Ар1.2,Ар2.0,Ар2.1,Ар2.2,Ар3.0,Ар3.1,Ар3.2,Ар4.0,Ар4.1,Ар4.2,Ар5.0,Ар5.1,Ар5.2,Ариск0,БК,Кф,Кинс,Крд,КРФмп0,КРФрп0,КРФсп0,КРФмп1,КРФрп1,КРФсп1,КРФмп2,КРФрп2,КРФсп2,Крис,Кскр,Лам,Лат,ОД,Овм,Овт,ПК0,ПК1,ПК2,РР0,РР1,РР2,ПР0,ПР1,ОПР1,СПР1,ФР1,ОФР1,СФР1,ОПР0,ПР2,ОПР2,СПР2,ФР2,ОФР2,СФР2,СПР0,ФР0,ОФР0,ТР,ОТР,ДТР,ГВР(ТР),ГВР(ВР),ГВР(ПР),ГВР(ФР),СФР0,ВР,Ф,Кбр,Кр,Кз,Лат1,О,ВО,Лат1.1
1067,2162746.0,2162746.0,2162746.0,24310.0,24310.0,24310.0,22304.0,22304.0,22304.0,8304613.0,8294261.0,8294261.0,,,,2162746.0,,0.95,,4057725.0,,,,,,,,,,6492.0,13078592.0,2277661.0,2693129.0,351379.0,3223865.0,4017373.0,1416125.0,1416125.0,1416125.0,92927.0,92927.0,92927.0,6121.93,6121.93,3884.97,2236.96,,,,3884.97,6121.93,3884.97,2236.96,,,,2236.96,,,1312.23,6.94,1305.29,,,,,,,,,,,,,,
1068,1538356.0,,1538356.0,102705.0,,102705.0,0.0,,0.0,494028.0,,494028.0,0.0,,0.0,1538356.0,13653.0,1.0,,,,,,,,,,,,,,1094954.0,2116742.0,,,789573.0,131459.0,,131459.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1071,442951.0,,442951.0,2738.0,,2738.0,,,,339085.0,,287786.0,,,,442951.0,45478.0,1.0,,,,,,,,,,,,,,569667.0,1067924.0,,,750920.0,423635.0,,423635.0,148611.0,,148611.0,10724.79,10724.79,1882.44,8842.35,0.0,0.0,0.0,1882.44,10724.79,1882.44,8842.35,0.0,0.0,0.0,8842.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.08,,,,,,,,
1087,4297745.0,4297745.0,4297745.0,1957670.0,1957670.0,1957670.0,,,,807180.0,798732.0,798732.0,,,,4297745.0,13718.0,1.0,,9436.0,,,,,,,,,,2747.0,291417.0,10506621.0,14992369.0,37046.0,13652775.0,13655950.0,,,,288636.0,288636.0,288636.0,15750.25,15750.25,13556.95,2193.3,,,,13556.95,15750.25,13556.95,2193.3,,,,2193.3,,,,,,,,,,,7340.65,,,,,,,,
1114,509498.0,,509498.0,813.0,,813.0,,,,524004.0,,410318.0,,,,509498.0,,1.0,,,,,,,,,,,,,,,532978.0,,,396699.0,120317.0,,120317.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1115,442614.0,,442614.0,179853.0,,179853.0,,,,769409.0,,769407.0,,,,442614.0,,1.0,,,,,,,,,,,,,,,1227869.0,,,542332.0,173570.0,,173570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,8240748.0,8240748.0,8240748.0,161633.0,161633.0,161633.0,0.0,0.0,0.0,4072549.0,4072549.0,4072549.0,0.0,0.0,0.0,8240748.0,0.0,1.0,980.0,2543069.0,,,,,,,,,,2656.0,0.0,1717676.0,1819948.0,7222653.0,1319652.0,2467526.0,141262.0,141262.0,141262.0,41557.0,41557.0,41557.0,164.11,164.11,89.75,74.36,0.0,0.0,0.0,89.75,164.11,89.75,74.36,0.0,0.0,0.0,74.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160.46,,,,,,,,
1136,532855.0,,532855.0,821.0,,821.0,,,,979223.0,,897187.0,,,,532855.0,,0.99,,,,,,,,,,,,,,537444.0,914292.0,,,647520.0,201847.0,,201847.0,8504.0,,8504.0,,,,,,,,,,,,,,,,,,,,,,,,,,680.32,,,,,,,,
1143,498621.0,,498621.0,15297.0,,15297.0,0.0,,0.0,1105521.0,,1105521.0,0.0,,0.0,498621.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,1932949.0,2474452.0,,,1443017.0,0.0,,0.0,1247300.0,,1247300.0,88841.63,0.0,0.0,0.0,0.0,0.0,0.0,31685.35,88841.63,31685.35,57156.28,10942.4,5471.2,5471.2,57156.28,10942.4,5471.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5471.2,0.0,,,,,,,,
1144,1539989.0,,1539989.0,4622.0,,4622.0,,,,2075944.0,,2037875.0,,,,1539989.0,,1.0,,,,,,,,,,,,,,538506.0,1881251.0,,,1326786.0,40979.0,,40979.0,14802.0,,14802.0,,,,,,,,,,,,,,,,,,,,,,,,,,1184.16,,,,,,,,
1151,554026.0,,554026.0,525.0,,525.0,,,,950499.0,,916825.0,,,,554026.0,,1.02,,,,,,,,,,,,,,144008.0,567727.0,,,587536.0,172244.0,,172244.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1158,2339881.0,2339881.0,2339881.0,106469.0,106469.0,106469.0,312.0,312.0,312.0,2629121.0,2384875.0,2384875.0,0.0,0.0,0.0,2339881.0,0.0,1.0,0.0,2285263.0,,,,,,,,,,22809.0,1915069.0,1724067.0,4898643.0,60105.0,3723787.0,4155291.0,600984.0,600984.0,600984.0,2030800.0,2030800.0,2030800.0,158334.0,158334.0,43993.0,114341.0,4130.0,2069.0,2061.0,43993.0,158334.0,43993.0,114341.0,4130.0,2069.0,2061.0,114341.0,4130.0,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2061.0,0.0,,,,,,,,
1165,773187.0,,773187.0,2910.0,,2910.0,,,,660879.0,,660879.0,,,,773187.0,40768.0,0.99,,,,,,,,,,,,,,417272.0,801861.0,,,887209.0,451016.0,,451016.0,12498.0,,12498.0,,,,,,,,,,,,,,,,,,,,,,,,,,999.82,,,,,,,,
1184,218297.0,,218297.0,532.0,,532.0,,,,110914.0,,118991.0,,,,218297.0,21835.0,1.02,,,,,,,,,,,,,,59790.0,232272.0,,,87089.0,511948.0,,511948.0,58057.0,,58057.0,0.0,0.0,0.0,0.0,3260.14,1630.07,1630.07,0.0,0.0,0.0,0.0,3260.14,1630.07,1630.07,0.0,3260.14,1630.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.07,1384.45,,,,,,,,
1189,4981389.0,4981389.0,4981389.0,11211.0,11211.0,11211.0,0.0,0.0,0.0,18219970.0,18224615.0,18224615.0,0.0,0.0,0.0,4981389.0,419453.0,1.0,0.0,12533884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20607.0,145410.0,2926075.0,2437607.0,2733845.0,2379055.0,3650681.0,1478891.0,1478891.0,1478891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1197,486945.0,,486945.0,0.0,,0.0,,,,387977.0,,387977.0,,,,486945.0,,0.69,,,,,,,,,,,,,,486000.0,497640.0,,,428111.0,109971.0,,109971.0,255525.0,,255525.0,,,,,,,,,,,,,,,,,,,,,,,,,,20442.0,,,,,,,,
121,48888038.0,48888038.0,48888038.0,392805.0,392805.0,392805.0,0.0,0.0,0.0,6607567.0,6607567.0,6607567.0,33.0,33.0,33.0,50352655.0,27771567.0,0.98,0.0,2432035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4518.0,26632452.0,4176098.0,17526009.0,1538978.0,14570435.0,19464997.0,5095561.0,5095561.0,5095561.0,65276075.0,65276075.0,65276075.0,2562267.0,2562267.0,2207832.0,354435.0,2574820.0,1395779.0,1179041.0,2207832.0,2562267.0,2207832.0,354435.0,2574820.0,1395779.0,1179041.0,354435.0,2574820.0,1395779.0,7649.0,6374.0,1275.0,0.0,0.0,0.0,0.0,1179041.0,77350.0,,,,,,,,
1242,1138127.0,1138127.0,1138127.0,1650599.0,1650599.0,1650599.0,0.0,0.0,0.0,6662728.0,6487738.0,6487738.0,0.0,0.0,0.0,1138127.0,476885.0,100.0,0.0,3752077.0,,,,,,,,,,7211.0,3330143.0,3807969.0,5687531.0,1071103.0,5065124.0,6385454.0,1677853.0,1677853.0,1677853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
128,113077.0,113077.0,113077.0,66764.0,66764.0,66764.0,0.0,0.0,0.0,50058613.0,50433435.0,50433435.0,0.0,0.0,0.0,113077.0,0.0,1.0,100.0,49490841.0,,,,,,,,,,0.0,9739359.0,653100.0,833230.0,55678910.0,1081129.0,1081179.0,6644061.0,7312622.0,7312622.0,9650.0,9650.0,9650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,,,,,,,,
1280,1191129.0,,1191129.0,65813.0,,65813.0,,,,3296637.0,,3262095.0,,,,1191129.0,,1.0,,,,,,,,,,,,,,1452118.0,1532036.0,,,2103252.0,219896.0,,219896.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1281,394145.0,,394145.0,147.0,,147.0,0.0,,0.0,1230317.0,,1230298.0,,,,584506.0,33053.0,0.99,,,,,,,,,,,,,,181176.0,588639.0,,,338003.0,37512.0,,37512.0,6730.0,,6730.0,538.4,0.0,,,0.0,,,384.57,538.4,384.57,153.83,0.0,0.0,0.0,153.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1288,2221296.0,2221296.0,2221296.0,10472.0,10472.0,10472.0,,,,3134036.0,2717953.0,2717953.0,,,,2979298.0,,1.0,,433578.0,,,,,,,,,,5609.0,1965011.0,1911726.0,3298415.0,225941.0,2812739.0,3523298.0,689777.0,706152.0,706152.0,175086.0,175086.0,175086.0,11026.42,11026.42,1718.36,9308.06,0.0,0.0,0.0,1718.36,11026.42,1718.36,9308.06,0.0,0.0,0.0,9308.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.44,,,,,,,,
1291,1070750.0,,1070750.0,153.0,,153.0,,,,196455.0,,152711.0,,,,1070750.0,,0.99,,,,,,,,,,,,,,,1107895.0,,,419722.0,10146.0,,10146.0,4175.0,,4175.0,334.0,334.0,168.0,166.0,,,,168.0,334.0,168.0,166.0,,,,166.0,,,,,,,,,,,,,,,,,,,
1293,5658279.0,,5658279.0,15335.0,,15335.0,79127.0,,79127.0,1979466.0,,1970676.0,,,,5658279.0,,1.02,,,,,,,,,,,,,,5728606.0,6543610.0,,,5475363.0,97016.0,,97016.0,17486.0,,17486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.86,,,,,,,,
1307,20888981.0,20888981.0,20888981.0,97934.0,97934.0,97934.0,1042404.0,1042404.0,1042404.0,8546565.0,8492388.0,8492388.0,0.0,0.0,0.0,20888981.0,334495.0,0.87,196687.0,4256741.0,,,,,,,,,,20033.0,5292049.0,9843149.0,34686804.0,42514.0,20402473.0,31882330.0,2130068.0,2130068.0,2130068.0,9815444.0,9815444.0,9815444.0,758469.7,758469.7,203146.04,555323.66,8825.96,4412.98,4412.98,203146.04,758469.7,203146.04,555323.66,8825.96,4412.98,4412.98,555323.66,8825.96,4412.98,24.38,0.1,24.28,0.0,0.0,0.0,0.0,4412.98,17915.46,,,,,,,,
1309,163446.0,,163446.0,858.0,,858.0,0.0,,0.0,196620.0,,32857.0,0.0,,0.0,163446.0,6673.0,0.58,,,,,,,,,,,,,,163205.0,164333.0,,,154708.0,728298.0,,728298.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1312,794999.0,,794999.0,1540.0,,1540.0,0.0,,0.0,1686215.0,,1488397.0,0.0,,0.0,794999.0,14080.0,1.0,,,,,,,,,,,,,,,827995.0,,,886610.0,206690.0,,206690.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1317,10742007.0,10742007.0,10742007.0,503844.0,503844.0,503844.0,0.0,0.0,0.0,2234640.0,1530022.0,1530022.0,0.0,0.0,0.0,10742007.0,0.0,1.02,9276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328463.0,2384402.0,13392951.0,50.0,10154728.0,11204522.0,1618447.0,1618447.0,1618447.0,141170.0,141170.0,141170.0,11293.59,11293.59,6274.22,5019.37,0.0,0.0,0.0,6274.22,11293.59,6274.22,5019.37,0.0,0.0,0.0,5019.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1319,812293.0,812293.0,812293.0,323723.0,323723.0,323723.0,,,,6443306.0,6687293.0,6687293.0,,,,4715987.0,,1.02,,3602831.0,,,,,,,,,,5713.0,12073944.0,4120269.0,6915740.0,7242083.0,1685082.0,2352583.0,3781546.0,3781545.0,3781545.0,3518425.0,3518425.0,3518425.0,281446.87,281446.87,47559.67,233887.2,0.0,0.0,0.0,47559.67,281446.87,47559.67,233887.2,0.0,0.0,0.0,233887.2,0.0,0.0,,,,,,,,0.0,27.13,,,,,,,,
1326,188786231.0,188786231.0,188786231.0,23123769.0,23123769.0,23123769.0,5868432.0,5868432.0,5868432.0,2071389386.0,2065984873.0,2065984873.0,3212.0,3212.0,3212.0,464936661.0,78740468.0,1.0,14649782.0,1183903765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229220.0,1051123708.0,546978132.0,897360480.0,338174495.0,1322995748.0,1655454231.0,154185040.0,154185040.0,154185040.0,124098256.0,124098256.0,124098256.0,7384765.29,7384765.29,3066518.98,4318246.21,261282.2,34638.05,226494.09,3066518.98,7384765.29,3066518.98,4318246.21,261282.2,34638.05,226494.09,4318246.21,261282.2,34638.05,5635.73,4696.44,939.29,0.0,24645.56,0.1,150.06,226494.09,2276177.29,,,,,,,,
1329,1116486.0,1116486.0,1116486.0,205229.0,205229.0,205229.0,2541.0,2541.0,2541.0,6201892.0,6241516.0,6241516.0,,,,1116486.0,,0.99,,2311022.0,,,,,,,,,,12581.0,3257948.0,1551028.0,2764529.0,3244846.0,1659163.0,1887929.0,1159520.0,1487182.0,1487182.0,274080.0,274080.0,274080.0,21886.52,21886.52,5471.1,16415.42,,,,5471.1,21886.52,5471.1,16415.42,,,,16415.42,,,22.2,18.5,3.7,,,,,,,,,,,,,,
1343,8647393.0,8647393.0,8647393.0,527809.0,527809.0,527809.0,37450.0,37450.0,37450.0,30781140.0,30408030.0,30408030.0,0.0,0.0,0.0,8647393.0,0.0,0.99,0.0,23855533.0,,,,,,,,,,124711.0,5205258.0,7866690.0,19190401.0,15708991.0,14030682.0,28416758.0,1398824.0,1398824.0,1398824.0,1537288.0,1537288.0,1537288.0,112196.0,112196.0,57956.0,54240.0,,,,57956.0,112196.0,57956.0,54240.0,,,,54240.0,,,10787.0,8989.0,1798.0,,,,,,,,,,,,,,
1352,2053848.0,2053848.0,2053848.0,122436.0,122436.0,122436.0,,,,1774104.0,1567201.0,1567201.0,,,,2053848.0,,1.18,,802372.0,,,,,,,,,,4679.0,594650.0,849459.0,4866488.0,2254081.0,1915296.0,2171908.0,360995.0,360995.0,360995.0,663401.0,663401.0,663401.0,98.74,98.74,98.74,,52973.38,26486.69,26486.69,98.74,98.74,98.74,,52973.38,26486.69,26486.69,,52973.38,26486.69,,,,,,,,26486.69,,,,,,,,,
1354,63809040.0,63809040.0,63809040.0,5120737.0,5120737.0,5120737.0,,,,61598970.0,61357077.0,61357077.0,,,,63809040.0,1350559.0,1.0,488390.0,40164990.0,,,,,,,,,,57403.0,23236134.0,33505566.0,52087055.0,13850969.0,76626255.0,85063895.0,2051098.0,2051098.0,2051098.0,592604.0,592604.0,592604.0,47408.31,47408.31,12121.28,35287.03,,,,12121.28,47408.31,12121.28,35287.03,,,,35287.03,,,,,,,,,,,,,,,,,,,
1370,2055039.0,,2055039.0,823.0,,823.0,14138.0,,14138.0,800727.0,,778871.0,,,,2055039.0,,1.0,,,,,,,,,,,,,,905203.0,3352392.0,,,2436272.0,38467.0,,38467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1244504.0,1244504.0,1244504.0,45973.0,45973.0,45973.0,0.0,0.0,0.0,3200615.0,3200615.0,3200615.0,0.0,0.0,0.0,3469880.0,295490.0,1.11,0.0,1404942.0,,,,,,,,,,14163.0,1015950.0,4855439.0,5873397.0,240481.0,2146771.0,3383844.0,116333.0,116333.0,116333.0,1825681.0,1825681.0,1825681.0,145276.66,145276.66,103461.71,41814.95,777.82,388.91,388.91,103461.71,145276.66,103461.71,41814.95,777.82,388.91,388.91,41814.95,777.82,388.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.91,0.0,,,,,,,,
1398,1134284.0,1134284.0,1134284.0,4386.0,4386.0,4386.0,0.0,0.0,0.0,17235528.0,17065361.0,17065361.0,0.0,0.0,0.0,1134284.0,0.0,1.0,0.0,13631507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13828.0,16409626.0,991474.0,1695209.0,16372797.0,2606332.0,2965526.0,11265728.0,11265728.0,11265728.0,81130.0,81130.0,81130.0,0.0,0.0,0.0,0.0,85.68,42.84,42.84,0.0,0.0,0.0,0.0,85.68,42.84,42.84,0.0,85.68,42.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.84,6404.7,,,,,,,,
1399,1326120.0,,1326120.0,152666.0,,152666.0,,,,723468.0,,723468.0,,,,1326120.0,2260.0,1.0,,,,,,,,,,,,,,84003.0,2088820.0,,,1779044.0,123674.0,,277686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1405,195248.0,,195248.0,340.0,,340.0,4298.0,,4298.0,926287.0,,895456.0,0.0,,0.0,195248.0,19419.0,0.87,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,322216.0,654339.0,,,811903.0,597792.0,,597792.0,19856.0,,19856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.49,,,,,,,,
1411,2433967.0,2433967.0,2433967.0,136889.0,136889.0,136889.0,0.0,0.0,0.0,2698659.0,2640918.0,2640918.0,5.0,5.0,5.0,3353875.0,44995.0,1.0,0.0,908886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6708.0,2960277.0,2475719.0,3639871.0,703518.0,2233094.0,2217594.0,975977.0,975977.0,975977.0,70688.0,70688.0,70688.0,5655.06,5655.06,4831.8,823.26,0.0,0.0,0.0,4831.8,5655.06,4831.8,823.26,0.0,0.0,0.0,823.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1439,37449667.0,37449667.0,37449667.0,7258999.0,7258999.0,7258999.0,130523.0,130523.0,130523.0,148926447.0,146561643.0,146561643.0,369.0,369.0,369.0,37449667.0,4444108.0,0.99,15869.0,98894417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89232.0,31075550.0,55475437.0,65313054.0,27943941.0,47480311.0,77899461.0,21681747.0,21681747.0,21681747.0,1986238.0,1986238.0,1986238.0,151215.0,151215.0,38207.0,113008.0,7684.0,3842.0,3842.0,38207.0,151215.0,38207.0,113008.0,7684.0,3842.0,3842.0,113008.0,7684.0,3842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3842.0,0.0,,,,,,,,
1455,1237394.0,,1237394.0,15376.0,,15376.0,3124.0,,3124.0,4254401.0,,3975311.0,,,,1237394.0,137500.0,1.0,,,,,,,,,,,,,,805565.0,1574788.0,,,1577931.0,689359.0,,689359.0,85475.0,,85475.0,,,,,,,,,,,,,,,,,,,,,,,,,,6838.0,,,,,,,,
1460,68120236.0,68120236.0,68120236.0,1111959.0,1111959.0,1111959.0,94642.0,94642.0,94642.0,132209323.0,128202935.0,128202935.0,0.0,0.0,0.0,68120236.0,8844058.0,1.0,5898314.0,74959496.0,,,,,,,,,,205196.0,31674727.0,22374255.0,37543653.0,17918611.0,24602822.0,50256924.0,34799566.0,34799566.0,34799566.0,6795575.0,6795575.0,6795575.0,379621.0,379621.0,75264.0,304357.0,,,,75264.0,379621.0,75264.0,304357.0,,,,304357.0,,,,,,,,,,,164025.0,,,,,,,,
1470,99645299.0,99645299.0,99645299.0,3658790.0,3658790.0,3658790.0,51877.0,51877.0,51877.0,133454934.0,134377915.0,134377915.0,600.0,600.0,600.0,99645299.0,1828348.0,1.0,1247860.0,69745423.0,0.0,0.0,7624516.0,0.0,0.0,7624516.0,0.0,0.0,7624516.0,143541.0,79714655.0,46993566.0,116859568.0,25677252.0,84491425.0,110460078.0,39035392.0,39035392.0,39035392.0,17512313.0,17512313.0,17512313.0,1299813.93,1299813.93,378852.84,920961.09,100969.18,50484.59,50484.59,378852.84,1299813.93,378852.84,920961.09,100969.18,50484.59,50484.59,920961.09,100969.18,50484.59,201.91,168.26,33.65,0.0,0.0,0.0,0.0,50484.59,0.0,,,,,,,,
1478,118886.0,,118886.0,0.0,,0.0,0.0,,0.0,69859.0,,41317.0,0.0,,0.0,118886.0,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,118249.0,118475.0,,,56820.0,339732.0,,339732.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1481,3061976322.0,3061976322.0,3061976322.0,311876576.0,316788665.0,316788665.0,76018436.0,76018436.0,76018436.0,3299875925.0,3294880200.0,3294880200.0,0.0,0.0,0.0,3062987185.0,879509475.0,1.0,469481222.0,13971829098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14481053.0,4507266153.0,2947561908.0,5256079657.0,3709304240.0,6453439476.0,9035199797.0,2682747631.0,2682758947.0,2682758947.0,640239863.0,640239863.0,640239863.0,19479642.0,19479642.0,13034470.0,5829443.0,5561871.0,2259327.0,2509436.0,13034470.0,19479642.0,13034470.0,5829443.0,5561871.0,2259327.0,2509436.0,5829443.0,5561871.0,2259327.0,26177676.0,9652314.0,10285657.0,6239705.0,0.0,615729.0,793108.0,2509436.0,0.0,,,,,,,,
1557,23795731.0,23795731.0,23795731.0,198508.0,198508.0,198508.0,,,,63845019.0,64140892.0,64140892.0,,,,23795731.0,1347513.0,1.0,107801.0,34064231.0,,,1743055.0,,,1743055.0,,,1743055.0,21604.0,67974455.0,1493179.0,8343082.0,8868643.0,1884385.0,16231226.0,140694.0,140694.0,140694.0,20924010.0,20924010.0,20924010.0,,,,,,,,,,,,,,,,,,,,,,,,,,1673920.83,,,,,,,,
1573,5758793.0,5758793.0,5758793.0,39437.0,39437.0,39437.0,0.0,0.0,0.0,8282738.0,8282186.0,8282186.0,0.0,0.0,0.0,5758793.0,212195.0,1.0,4949.0,2205671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13800.0,6966224.0,7317097.0,8935275.0,1810597.0,5215561.0,6293617.0,495645.0,495645.0,495645.0,502763.0,502763.0,502763.0,40221.0,40221.0,25346.0,14875.0,0.0,0.0,0.0,25346.0,40221.0,25346.0,14875.0,0.0,0.0,0.0,14875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1581,13202670.0,13202670.0,13202670.0,1880025.0,1880025.0,1880025.0,0.0,0.0,0.0,15077830.0,16741807.0,16741807.0,0.0,0.0,0.0,13202670.0,0.0,1.0,0.0,14573787.0,,,,,,,,,,11188.0,26051378.0,6163290.0,7364884.0,42689349.0,1665655.0,3029986.0,7022176.0,7022176.0,7022176.0,2972450.0,2972450.0,2972450.0,232277.0,232277.0,223429.0,8848.0,1242.0,621.0,621.0,223429.0,232277.0,223429.0,8848.0,1242.0,621.0,621.0,8848.0,1242.0,621.0,,,,,,,,621.0,4277.0,,,,,,,,
1614,1678354.0,1678354.0,1678354.0,21541.0,21541.0,21541.0,,,,1943631.0,1928738.0,1928738.0,,,,1678354.0,173513.0,1.12,,1334697.0,,,,,,,,,,797.0,29510.0,1788088.0,1898881.0,739804.0,999197.0,1158974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1637,4937298.0,4937298.0,4937298.0,343762.0,343762.0,343762.0,0.0,0.0,0.0,16979344.0,16758028.0,16757981.0,0.0,0.0,0.0,18892404.0,0.0,1.0,0.0,7605233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30887.0,14319598.0,26491401.0,39357687.0,2693483.0,20591964.0,22972748.0,3223117.0,3223117.0,3223117.0,19807637.0,19807637.0,19807637.0,1545121.87,1545121.87,708674.0,836447.87,15767.12,7883.56,7883.56,708674.0,1545121.87,708674.0,836447.87,15767.12,7883.56,7883.56,836447.87,15767.12,7883.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7883.56,23722.0,,,,,,,,
1659,1058055.0,,1058055.0,4143.0,,4143.0,4.0,,4.0,4271164.0,,4240131.0,,,,1058055.0,50245.0,1.0,,,,,,,,,,,,,,989054.0,1497438.0,,,1580491.0,490625.0,,490625.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
1671,626373.0,626373.0,626373.0,8579.0,8579.0,8579.0,575.0,575.0,575.0,1373014.0,1373014.0,1373014.0,0.0,0.0,0.0,626373.0,0.0,0.94,189302.0,1854406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14227.0,2619712.0,683825.0,756695.0,560669.0,951058.0,1210402.0,3553586.0,3553586.0,3553586.0,66427.0,66427.0,66427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5314.13,,,,,,,,
