REGN;C1_2;C2_2
2;ФР2;0,00
2;ОФР2;0,00
2;СФР2;0,00
2;СПР0;0,00
2;ФР0;0,00
2;ОФР0;0,00
2;ТР;0,00
2;ОТР;0,00
2;ДТР;0,00
2;ГВР(ТР);0,00
2;ГВР(ВР);0,00
2;ГВР(ПР);0,00
2;ГВР(ФР);0,00
2;СФР0;0,00
2;ВР;4191,05
21;Ар1.0;92025,00
21;Ар1.2;92025,00
21;Ар2.0;9413,00
21;Ар2.2;9413,00
21;Ар3.0;2,00
21;Ар3.2;2,00
21;Ар4.0;805349,00
21;Ар4.2;805349,00
21;Ариск0;92025,00
21;Кф;0,91
21;Лам;166020,00
21;Лат;253421,00
21;Овт;689951,00
21;ПК0;171105,00
21;ПК2;171105,00
21;РР0;12292,00
21;РР2;12292,00
21;ПР0;0,00
21;ПР1;0,00
21;ОПР1;0,00
21;СПР1;0,00
21;ФР1;0,00
21;ОФР1;0,00
21;СФР1;0,00
21;ОПР0;0,00
21;ПР2;0,00
21;ОПР2;0,00
21;СПР2;0,00
21;ФР2;0,00
21;ОФР2;0,00
21;СФР2;0,00
21;СПР0;0,00
21;ФР0;0,00
21;ОФР0;0,00
21;ТР;0,00
21;ОТР;0,00
21;ДТР;0,00
21;ГВР(ТР);0,00
21;ГВР(ВР);0,00
21;ГВР(ПР);0,00
21;ГВР(ФР);0,00
21;СФР0;0,00
21;ВР;983,33
52;Ар1.0;1037008,00
52;Ар1.1;1037008,00
52;Ар1.2;1037008,00
52;Ар2.0;14342,00
52;Ар2.1;14342,00
52;Ар2.2;14342,00
52;Ар4.0;5483002,00
52;Ар4.1;5482873,00
52;Ар4.2;5482873,00
52;Ариск0;1037008,00
52;Кф;1,00
52;Крд;64223,00
52;Крис;982,00
52;Кскр;3831131,00
52;Лам;1509306,00
52;Лат;1614774,00
52;ОД;271251,00
52;Овм;2113850,00
52;Овт;2402974,00
52;ПК0;175259,00
52;ПК1;175259,00
52;ПК2;175259,00
52;ПР0;0,00
52;ПР1;0,00
52;ОПР1;0,00
52;СПР1;0,00
52;ФР1;0,00
52;ОФР1;0,00
52;СФР1;0,00
52;ОПР0;0,00
52;ПР2;0,00
52;ОПР2;0,00
52;СПР2;0,00
52;ФР2;0,00
52;ОФР2;0,00
52;СФР2;0,00
52;СПР0;0,00
52;ФР0;0,00
52;ОФР0;0,00
52;ТР;0,00
52;ОТР;0,00
52;ДТР;0,00
52;ГВР(ТР);0,00
52;ГВР(ВР);0,00
52;ГВР(ПР);0,00
52;ГВР(ФР);0,00
52;СФР0;0,00
52;ВР;0,00
53;Ар1.0;4620394,00
53;Ар1.1;4620394,00
53;Ар1.2;4620394,00
53;Ар2.0;18702,00
53;Ар2.1;18702,00
53;Ар2.2;18702,00
53;Ар4.0;10146794,00
53;Ар4.1;9646446,00
53;Ар4.2;9646446,00
53;Ариск0;4620394,00
53;БК;121750,00
53;Кф;0,98
53;Крд;1974375,00
53;Крис;20482,00
53;Кскр;9044930,00
53;Лам;3198069,00
53;Лат;6445916,00
53;ОД;1899736,00
53;Овм;5196244,00
53;Овт;4724478,00
53;ПК0;1413416,00
53;ПК1;1413416,00
53;ПК2;1413416,00
53;РР0;2164634,00
53;РР1;2164634,00
53;РР2;2164634,00
53;ПР0;173170,69
53;ПР1;173170,69
53;ОПР1;46210,31
53;СПР1;126960,38
53;ФР1;0,00
53;ОФР1;0,00
53;СФР1;0,00
53;ОПР0;46210,31
53;ПР2;173170,69
53;ОПР2;46210,31
53;СПР2;126960,38
53;ФР2;0,00
53;ОФР2;0,00
53;СФР2;0,00
53;СПР0;126960,38
53;ФР0;0,00
53;ОФР0;0,00
53;СФР0;0,00
53;ВР;0,00
65;Ар1.0;8508294,00
65;Ар1.1;8508294,00
65;Ар1.2;8508294,00
65;Ар2.0;101210,00
65;Ар2.1;101210,00
65;Ар2.2;101210,00
65;Ар3.0;33057,00
65;Ар3.1;33057,00
65;Ар3.2;33057,00
65;Ар4.0;18018895,00
65;Ар4.1;17578143,00
65;Ар4.2;17578143,00
65;Ариск0;8508294,00
65;БК;9223,00
65;Кф;1,00
65;Крд;3928181,00
65;Крис;23489,00
65;Кскр;7754246,00
65;Лам;3690234,00
65;Лат;15043675,00
65;ОД;11494868,00
65;Овм;11353711,00
65;Овт;13772245,00
65;ПК0;2325360,00
65;ПК1;2325360,00
65;ПК2;2325360,00
65;РР0;442914,00
65;РР1;442914,00
65;РР2;442914,00
65;ПР0;35433,13
65;ПР1;35433,13
65;ОПР1;739,34
65;СПР1;34693,79
65;ФР1;0,00
65;ОФР1;0,00
65;СФР1;0,00
65;ОПР0;739,34
65;ПР2;35433,13
65;ОПР2;739,34
65;СПР2;34693,79
65;ФР2;0,00
65;ОФР2;0,00
65;СФР2;0,00
65;СПР0;34693,79
65;ФР0;0,00
65;ОФР0;0,00
65;ТР;0,00
65;ОТР;0,00
65;ДТР;0,00
65;ГВР(ТР);0,00
65;ГВР(ВР);0,00
65;ГВР(ПР);0,00
65;ГВР(ФР);0,00
65;СФР0;0,00
65;ВР;0,00
67;Ар1.0;3459413,00
67;Ар1.1;3459413,00
67;Ар1.2;3459413,00
67;Ар2.0;80,00
67;Ар2.1;80,00
67;Ар2.2;80,00
67;Ар4.0;9141487,00
67;Ар4.1;9094946,00
67;Ар4.2;9094946,00
67;Ариск0;3459413,00
67;Кф;0,93
67;Крд;7677641,00
67;Крис;22167,00
67;Кскр;3029439,00
67;Лам;4127848,00
67;Лат;4985102,00
67;ОД;2549277,00
67;Овм;4444044,00
67;Овт;4922835,00
67;ПК0;4432449,00
67;ПК1;4432449,00
67;ПК2;4432449,00
67;РР0;41400,00
67;РР1;41400,00
67;РР2;41400,00
67;ПР0;2570,00
67;ПР1;2570,00
67;ОПР1;142,00
67;СПР1;2428,00
67;ФР1;742,00
67;ОФР1;371,00
67;СФР1;371,00
67;ОПР0;142,00
67;ПР2;2570,00
67;ОПР2;142,00
67;СПР2;2428,00
67;ФР2;742,00
67;ОФР2;371,00
67;СФР2;371,00
67;СПР0;2428,00
67;ФР0;742,00
67;ОФР0;371,00
67;ТР;0,00
67;ОТР;0,00
67;ДТР;0,00
67;ГВР(ТР);0,00
67;ГВР(ВР);0,00
67;ГВР(ПР);0,00
67;ГВР(ФР);0,00
67;СФР0;371,00
67;ВР;0,00
77;Ар1.0;939877,00
77;Ар1.1;939877,00
77;Ар1.2;939877,00
77;Ар2.0;15913,00
77;Ар2.1;15913,00
77;Ар2.2;15913,00
77;Ар3.0;7590,00
77;Ар3.1;7590,00
77;Ар3.2;7590,00
77;Ар4.0;8687945,00
77;Ар4.1;8425850,00
77;Ар4.2;8425850,00
77;Ар5.0;0,00
77;Ар5.1;0,00
77;Ар5.2;0,00
77;Ариск0;2089605,00
77;БК;327185,00
77;Кф;0,88
77;Кинс;0,00
77;Крд;1156285,00
77;КРФмп0;0,00
77;КРФрп0;0,00
77;КРФсп0;0,00
77;КРФмп1;0,00
77;КРФрп1;0,00
77;КРФсп1;0,00
77;КРФмп2;0,00
77;КРФрп2;0,00
77;КРФсп2;0,00
77;Крис;3319,00
77;Кскр;7612041,00
77;Лам;3293904,00
77;Лат;3758037,00
77;ОД;1227852,00
77;Овм;3270559,00
77;Овт;4692773,00
77;ПК0;2488744,00
77;ПК1;2488744,00
77;ПК2;2488744,00
77;РР0;321555,00
77;РР1;321555,00
77;РР2;321555,00
77;ПР0;15161,69
77;ПР1;15161,69
77;ОПР1;2614,08
77;СПР1;12547,61
77;ФР1;0,00
77;ОФР1;0,00
77;СФР1;0,00
77;ОПР0;2614,08
77;ПР2;15161,69
77;ОПР2;2614,08
77;СПР2;12547,61
77;ФР2;0,00
77;ОФР2;0,00
77;СФР2;0,00
77;СПР0;12547,61
77;ФР0;0,00
77;ОФР0;0,00
77;ТР;0,00
77;ОТР;0,00
77;ДТР;0,00
77;ГВР(ТР);0,00
77;ГВР(ВР);0,00
77;ГВР(ПР);0,00
77;ГВР(ФР);0,00
77;СФР0;0,00
77;ВР;10562,73
85;Ар1.0;398519,00
85;Ар1.2;398519,00
85;Ар2.0;2,00
85;Ар2.2;2,00
85;Ар4.0;687709,00
85;Ар4.2;678782,00
85;Ариск0;398519,00
85;БК;398,00
85;Кф;1,00
85;Лат;419195,00
85;Овт;242132,00
85;ПК0;42384,00
85;ПК2;42384,00
85;РР0;18517,00
85;РР2;18517,00
85;ПР0;0,00
85;ПР1;0,00
85;ОПР1;0,00
85;СПР1;0,00
85;ФР1;0,00
85;ОФР1;0,00
85;СФР1;0,00
85;ОПР0;0,00
85;ПР2;0,00
85;ОПР2;0,00
85;СПР2;0,00
85;ФР2;0,00
85;ОФР2;0,00
85;СФР2;0,00
85;СПР0;0,00
85;ФР0;0,00
85;ОФР0;0,00
85;ТР;486,00
85;ОТР;405,00
85;ДТР;81,00
85;ГВР(ТР);0,00
85;ГВР(ВР);0,00
85;ГВР(ПР);0,00
85;ГВР(ФР);0,00
85;СФР0;0,00
85;ВР;995,35
101;Ар1.0;5259013,00
101;Ар1.1;5259013,00
101;Ар1.2;5259013,00
101;Ар2.0;80676,00
101;Ар2.1;80676,00
101;Ар2.2;80676,00
101;Ар3.0;0,00
101;Ар3.1;0,00
101;Ар3.2;0,00
101;Ар4.0;5512226,00
101;Ар4.1;5512226,00
101;Ар4.2;5512226,00
101;Ар5.0;0,00
101;Ар5.1;0,00
101;Ар5.2;0,00
101;Ариск0;10328038,00
101;БК;323053,00
101;Кф;0,82
101;Кинс;0,00
101;Крд;2096099,00
101;КРФмп0;0,00
101;КРФрп0;0,00
101;КРФсп0;0,00
101;КРФмп1;0,00
101;КРФрп1;0,00
101;КРФсп1;0,00
101;КРФмп2;0,00
101;КРФрп2;0,00
101;КРФсп2;0,00
101;Крис;52943,00
101;Кскр;11682014,00
101;Лам;58486656,00
101;Лат;62104183,00
101;ОД;1220521,00
101;Овм;39769552,00
101;Овт;41548715,00
101;ПК0;1756699,00
101;ПК1;1756699,00
101;ПК2;1756699,00
101;РР0;4091250,00
101;РР1;4091250,00
101;РР2;4091250,00
101;ПР0;326036,00
101;ПР1;326036,00
101;ОПР1;36341,00
101;СПР1;289695,00
101;ФР1;1264,00
101;ОФР1;632,00
101;СФР1;632,00
101;ОПР0;36341,00
101;ПР2;326036,00
101;ОПР2;36341,00
101;СПР2;289695,00
101;ФР2;1264,00
101;ОФР2;632,00
101;СФР2;632,00
101;СПР0;289695,00
101;ФР0;1264,00
101;ОФР0;632,00
101;ТР;0,00
101;ОТР;0,00
101;ДТР;0,00
101;ГВР(ТР);0,00
101;ГВР(ВР);0,00
101;ГВР(ПР);0,00
101;ГВР(ФР);0,00
101;СФР0;632,00
101;ВР;0,00
106;Ар1.0;387350,00
106;Ар1.2;387350,00
106;Ар2.0;202782,00
106;Ар2.2;202782,00
106;Ар3.0;0,00
106;Ар3.2;0,00
106;Ар4.0;373760,00
106;Ар4.2;352594,00
106;Ар5.0;0,00
106;Ар5.2;0,00
106;Ариск0;387350,00
106;БК;3770,00
106;Кф;1,01
106;Лам;771898,00
106;Лат;1288974,00
106;Овт;1084426,00
106;ПК0;33197,00
106;ПК2;33197,00
106;РР0;18813,00
106;РР2;18813,00
106;ПР0;0,00
106;ПР1;0,00
106;ОПР1;0,00
106;СПР1;0,00
106;ФР1;0,00
106;ОФР1;0,00
106;СФР1;0,00
106;ОПР0;0,00
106;ПР2;0,00
106;ОПР2;0,00
106;СПР2;0,00
106;ФР2;0,00
106;ОФР2;0,00
106;СФР2;0,00
106;СПР0;0,00
106;ФР0;0,00
106;ОФР0;0,00
106;СФР0;0,00
106;ВР;1505,00
121;Ар1.0;50604771,00
121;Ар1.1;50604771,00
121;Ар1.2;50604771,00
121;Ар2.0;390848,00
121;Ар2.1;390848,00
121;Ар2.2;390848,00
121;Ар3.0;0,00
121;Ар3.1;0,00
121;Ар3.2;0,00
121;Ар4.0;10425138,00
121;Ар4.1;10425138,00
121;Ар4.2;10425138,00
121;Ар5.0;33,00
121;Ар5.1;33,00
121;Ар5.2;33,00
121;Ариск0;60347391,00
121;БК;0,00
121;Кф;0,99
121;Кинс;0,00
121;Крд;4497189,00
121;КРФмп0;0,00
121;КРФрп0;0,00
121;КРФсп0;0,00
121;КРФмп1;0,00
121;КРФрп1;0,00
121;КРФсп1;0,00
121;КРФмп2;0,00
121;КРФрп2;0,00
121;КРФсп2;0,00
121;Крис;9768,00
121;Кскр;27764251,00
121;Лам;9284668,00
121;Лат;20104313,00
121;ОД;546124,00
121;Овм;11591891,00
121;Овт;27081270,00
121;ПК0;5061072,00
121;ПК1;5061072,00
121;ПК2;5061072,00
121;РР0;86862963,00
121;РР1;86862963,00
121;РР2;86862963,00
121;ПР0;3262215,00
121;ПР1;3262215,00
121;ОПР1;2116793,00
121;СПР1;1145422,00
121;ФР1;3612539,00
121;ОФР1;2101461,00
121;СФР1;1511078,00
121;ОПР0;2116793,00
121;ПР2;3262215,00
121;ОПР2;2116793,00
121;СПР2;1145422,00
121;ФР2;3612539,00
121;ОФР2;2101461,00
121;СФР2;1511078,00
121;СПР0;1145422,00
121;ФР0;3612539,00
121;ОФР0;2101461,00
121;ТР;78,00
121;ОТР;65,00
121;ДТР;13,00
121;ГВР(ТР);0,00
121;ГВР(ВР);0,00
121;ГВР(ПР);0,00
121;ГВР(ФР);0,00
121;СФР0;1511078,00
121;ВР;74205,00
170;Ар1.0;6052479,00
170;Ар1.1;6052479,00
170;Ар1.2;6052479,00
170;Ар2.0;547887,00
170;Ар2.1;547887,00
170;Ар2.2;547887,00
170;Ар3.0;22054,00
170;Ар3.1;22054,00
170;Ар3.2;22054,00
170;Ар4.0;93599475,00
170;Ар4.1;93599475,00
170;Ар4.2;93599475,00
170;Ар5.0;0,00
170;Ар5.1;0,00
170;Ар5.2;0,00
170;Ариск0;6052479,00
170;БК;0,00
170;Кф;0,90
170;Кинс;0,00
170;Крд;31938929,00
170;КРФмп0;0,00
170;КРФрп0;0,00
170;КРФсп0;0,00
170;КРФмп1;0,00
170;КРФрп1;0,00
170;КРФсп1;0,00
170;КРФмп2;0,00
170;КРФрп2;0,00
170;КРФсп2;0,00
170;Крис;705,00
170;Кскр;14136942,00
170;Лам;6255269,00
170;Лат;14603479,00
170;ОД;31025800,00
170;Овм;2517890,00
170;Овт;7684008,00
170;ПК0;139734,00
170;ПК1;139734,00
170;ПК2;139734,00
170;РР0;1291250,00
170;РР1;1291250,00
170;РР2;1291250,00
170;ПР0;103300,00
170;ПР1;103300,00
170;ОПР1;103300,00
170;СПР1;0,00
170;ФР1;0,00
170;ОФР1;0,00
170;СФР1;0,00
170;ОПР0;103300,00
170;ПР2;103300,00
170;ОПР2;103300,00
170;СПР2;0,00
170;ФР2;0,00
170;ОФР2;0,00
170;СФР2;0,00
170;СПР0;0,00
170;ФР0;0,00
170;ОФР0;0,00
170;ТР;0,00
170;ОТР;0,00
170;ДТР;0,00
170;ГВР(ТР);0,00
170;ГВР(ВР);0,00
170;ГВР(ПР);0,00
170;ГВР(ФР);0,00
170;СФР0;0,00
170;ВР;0,00
212;Ар1.0;3911783,00
212;Ар1.1;3911783,00
212;Ар1.2;3911783,00
212;Ар2.0;315818,00
212;Ар2.1;315818,00
212;Ар2.2;315818,00
212;Ар3.0;29797,00
212;Ар3.1;29797,00
212;Ар3.2;29797,00
212;Ар4.0;7153029,00
212;Ар4.1;7114595,00
212;Ар4.2;7114595,00
212;Ар5.0;0,00
212;Ар5.1;0,00
212;Ар5.2;0,00
212;Ариск0;4408428,00
212;Кф;0,99
212;Кинс;21069,00
212;Крд;2701591,00
212;КРФмп0;0,00
212;КРФрп0;0,00
212;КРФсп0;125911,00
212;КРФмп1;0,00
212;КРФрп1;0,00
212;КРФсп1;125911,00
212;КРФмп2;0,00
212;КРФрп2;0,00
212;КРФсп2;125911,00
212;Крис;4513,00
212;Кскр;5391414,00
212;Лам;2181924,00
212;Лат;6091251,00
212;ОД;2780087,00
212;Овм;3619031,00
212;Овт;4146182,00
212;ПК0;497086,00
212;ПК1;497086,00
212;ПК2;497086,00
212;РР0;51478,00
212;РР1;51478,00
212;РР2;51478,00
212;ПР0;4100,04
212;ПР1;4100,04
212;ОПР1;3511,63
212;СПР1;588,41
212;ФР1;0,00
212;ОФР1;0,00
212;СФР1;0,00
212;ОПР0;3511,63
212;ПР2;4100,04
212;ОПР2;3511,63
212;СПР2;588,41
212;ФР2;0,00
212;ОФР2;0,00
212;СФР2;0,00
212;СПР0;588,41
212;ФР0;0,00
212;ОФР0;0,00
212;ТР;18,19
212;ОТР;15,16
212;ДТР;3,03
212;СФР0;0,00
212;ВР;0,00
232;Ар1.0;491657,00
232;Ар1.1;491657,00
232;Ар1.2;491657,00
232;Ар2.0;437651,00
232;Ар2.1;437651,00
232;Ар2.2;437651,00
232;Ар4.0;2043899,00
232;Ар4.1;1879223,00
232;Ар4.2;1879223,00
232;Ариск0;491657,00
232;Кф;0,99
232;Крд;1156761,00
232;Крис;11726,00
232;Кскр;488524,00
232;Лам;2785067,00
232;Лат;2822267,00
232;ОД;145769,00
232;Овм;1777175,00
232;Овт;1977074,00
232;ПК0;384587,00
232;ПК1;384587,00
232;ПК2;384587,00
232;ПР0;0,00
232;ПР1;0,00
232;ОПР1;0,00
232;СПР1;0,00
232;ФР1;0,00
232;ОФР1;0,00
232;СФР1;0,00
232;ОПР0;0,00
232;ПР2;0,00
232;ОПР2;0,00
232;СПР2;0,00
232;ФР2;0,00
232;ОФР2;0,00
232;СФР2;0,00
232;СПР0;0,00
232;ФР0;0,00
232;ОФР0;0,00
232;ТР;0,00
232;ОТР;0,00
232;ДТР;0,00
232;ГВР(ТР);0,00
232;ГВР(ВР);0,00
232;ГВР(ПР);0,00
232;ГВР(ФР);0,00
232;СФР0;0,00
232;ВР;0,00
236;Ар1.0;210785,00
236;Ар1.2;210785,00
236;Ар2.0;19826,00
236;Ар2.2;19826,00
236;Ар3.0;0,00
236;Ар3.2;0,00
236;Ар4.0;314382,00
236;Ар4.2;125592,00
236;Ар5.0;0,00
236;Ар5.2;0,00
236;Ариск0;210785,00
236;БК;10465,00
236;Кф;0,99
236;КРФмп0;0,00
236;КРФрп0;0,00
236;КРФсп0;0,00
236;КРФмп2;0,00
236;КРФрп2;0,00
236;КРФсп2;0,00
236;Лам;295122,00
236;Лат;448632,00
236;Овт;453368,00
236;ПК0;471585,00
236;ПК2;471585,00
236;РР0;24269,00
236;РР2;24269,00
236;ПР0;0,00
236;ПР1;0,00
236;ОПР1;0,00
236;СПР1;0,00
236;ФР1;0,00
236;ОФР1;0,00
236;СФР1;0,00
236;ОПР0;0,00
236;ПР2;0,00
236;ОПР2;0,00
236;СПР2;0,00
236;ФР2;0,00
236;ОФР2;0,00
236;СФР2;0,00
236;СПР0;0,00
236;ФР0;0,00
236;ОФР0;0,00
236;ТР;0,00
236;ОТР;0,00
236;ДТР;0,00
236;ГВР(ТР);0,00
236;ГВР(ВР);0,00
236;ГВР(ПР);0,00
236;ГВР(ФР);0,00
236;СФР0;0,00
236;ВР;1941,52
249;Ар1.0;2694370,00
249;Ар1.1;2694370,00
249;Ар1.2;2694370,00
249;Ар2.0;49725,00
249;Ар2.1;49725,00
249;Ар2.2;49725,00
249;Ар3.0;917,00
249;Ар3.1;917,00
249;Ар3.2;917,00
249;Ар4.0;15088630,00
249;Ар4.1;15028266,00
249;Ар4.2;15028266,00
249;Ар5.0;0,00
249;Ар5.1;0,00
249;Ар5.2;0,00
249;Ариск0;2694370,00
249;БК;211120,00
249;Кф;1,00
249;Кинс;0,00
249;Крд;11448227,00
249;Крис;29625,00
249;Кскр;6081095,00
249;Лам;4753398,00
249;Лат;6167446,00
249;ОД;2135249,00
249;Овм;3948742,00
249;Овт;7901777,00
249;ПК0;2424781,00
249;ПК1;2424781,00
249;ПК2;2424781,00
249;РР0;2827078,00
249;РР1;2827078,00
249;РР2;2827078,00
249;ПР0;175167,25
249;ПР1;175167,25
249;ОПР1;104098,75
249;СПР1;71068,50
249;ФР1;29164,46
249;ОФР1;14582,23
249;СФР1;14582,23
249;ОПР0;104098,75
249;ПР2;175167,25
249;ОПР2;104098,75
249;СПР2;71068,50
249;ФР2;29164,46
249;ОФР2;14582,23
249;СФР2;14582,23
249;СПР0;71068,50
249;ФР0;29164,46
249;ОФР0;14582,23
249;ТР;0,00
249;ОТР;0,00
249;ДТР;0,00
249;ГВР(ТР);0,00
249;ГВР(ВР);0,00
249;ГВР(ПР);0,00
249;ГВР(ФР);0,00
249;СФР0;14582,23
249;ВР;21834,52
254;Ар1.0;1553370,00
254;Ар1.1;1553370,00
254;Ар1.2;1553370,00
254;Ар2.0;338105,00
254;Ар2.1;338105,00
254;Ар2.2;338105,00
254;Ар3.0;7592,00
254;Ар3.1;7592,00
254;Ар3.2;7592,00
254;Ар4.0;12975820,00
254;Ар4.1;12829344,00
254;Ар4.2;12829344,00
254;Ариск0;1553370,00
254;Кф;1,03
254;Крд;5460755,00
254;Крис;33292,00
254;Кскр;7266860,00
254;Лам;3020137,00
254;Лат;5912728,00
254;ОД;3389212,00
254;Овм;6021622,00
254;Овт;7211864,00
254;ПК0;1363302,00
254;ПК1;1363302,00
254;ПК2;1363302,00
254;РР0;4668374,00
254;РР1;4668374,00
254;РР2;4668374,00
254;ПР0;364926,39
254;ПР1;364926,39
254;ОПР1;81149,17
254;СПР1;283777,22
254;ФР1;96,28
254;ОФР1;48,14
254;СФР1;48,14
254;ОПР0;81149,17
254;ПР2;364926,39
254;ОПР2;81149,17
254;СПР2;283777,22
254;ФР2;96,28
254;ОФР2;48,14
254;СФР2;48,14
254;СПР0;283777,22
254;ФР0;96,28
254;ОФР0;48,14
254;ТР;8447,24
254;ОТР;7039,37
254;ДТР;1407,87
254;СФР0;48,14
254;ВР;0,00
256;Ар1.0;1176476,00
256;Ар1.1;1176476,00
256;Ар1.2;1176476,00
256;Ар2.0;2245,00
256;Ар2.1;2245,00
256;Ар2.2;2245,00
256;Ар3.0;23564,00
256;Ар3.1;23564,00
256;Ар3.2;23564,00
256;Ар4.0;1077405,00
256;Ар4.1;1017428,00
256;Ар4.2;1017428,00
256;Ар5.0;0,00
256;Ар5.1;0,00
256;Ар5.2;0,00
256;Ариск0;1176476,00
256;БК;0,00
256;Кф;0,97
256;Кинс;0,00
256;Крд;176582,00
256;КРФмп0;0,00
256;КРФрп0;0,00
256;КРФсп0;0,00
256;КРФмп1;0,00
256;КРФрп1;0,00
256;КРФсп1;0,00
256;КРФмп2;0,00
256;КРФрп2;0,00
256;КРФсп2;0,00
256;Крис;19674,00
256;Кскр;3427594,00
256;Лам;1820741,00
256;Лат;4211847,00
256;ОД;82500,00
256;Овм;1888372,00
256;Овт;1889811,00
256;ПК0;26686,00
256;ПК1;26686,00
256;ПК2;26686,00
256;РР0;3804659,00
256;РР1;3804659,00
256;РР2;3804659,00
256;ПР0;304372,72
256;ПР1;304372,72
256;ОПР1;286919,90
256;СПР1;17452,82
256;ФР1;0,00
256;ОФР1;0,00
256;СФР1;0,00
256;ОПР0;286919,90
256;ПР2;304372,72
256;ОПР2;286919,90
256;СПР2;17452,82
256;ФР2;0,00
256;ОФР2;0,00
256;СФР2;0,00
256;СПР0;17452,82
256;ФР0;0,00
256;ОФР0;0,00
256;ТР;0,00
256;ОТР;0,00
256;ДТР;0,00
256;ГВР(ТР);0,00
256;ГВР(ВР);0,00
256;ГВР(ПР);0,00
256;ГВР(ФР);0,00
256;СФР0;0,00
256;ВР;0,00
272;Ар1.0;130240,00
272;Ар1.2;130240,00
272;Ар2.0;1404,00
272;Ар2.2;1404,00
272;Ар3.0;0,00
272;Ар3.2;0,00
272;Ар4.0;1126737,00
272;Ар4.2;939712,00
272;Ар5.0;0,00
272;Ар5.2;0,00
272;Ариск0;130240,00
272;БК;0,00
272;Кф;1,00
272;КРФмп0;0,00
272;КРФрп0;0,00
272;КРФсп0;0,00
272;КРФмп2;0,00
272;КРФрп2;0,00
272;КРФсп2;0,00
272;Лам;414524,00
272;Лат;461702,00
272;Овт;402383,00
272;ПК0;59923,00
272;ПК2;59923,00
272;РР0;66754,00
272;РР2;66754,00
272;ПР0;0,00
272;ПР1;0,00
272;ОПР1;0,00
272;СПР1;0,00
272;ФР1;0,00
272;ОФР1;0,00
272;СФР1;0,00
272;ОПР0;0,00
272;ПР2;0,00
272;ОПР2;0,00
272;СПР2;0,00
272;ФР2;0,00
272;ОФР2;0,00
272;СФР2;0,00
272;СПР0;0,00
272;ФР0;0,00
272;ОФР0;0,00
272;ТР;0,00
272;ОТР;0,00
272;ДТР;0,00
272;ГВР(ТР);0,00
272;ГВР(ВР);0,00
272;ГВР(ПР);0,00
272;ГВР(ФР);0,00
272;СФР0;0,00
272;ВР;5340,32
312;Ар1.0;471016,00
312;Ар1.1;471016,00
312;Ар1.2;471016,00
312;Ар2.0;888,00
312;Ар2.1;888,00
312;Ар2.2;888,00
312;Ар4.0;1499522,00
312;Ар4.1;1764742,00
312;Ар4.2;1764742,00
312;Ариск0;471016,00
312;Кф;1,00
312;Крд;793955,00
312;Крис;9532,00
312;Кскр;1942983,00
312;Лам;274949,00
312;Лат;611563,00
312;ОД;1743613,00
312;Овм;260208,00
312;Овт;470008,00
312;ПК0;354381,00
312;ПК1;354381,00
312;ПК2;354381,00
312;РР0;380996,00
312;РР1;380996,00
312;РР2;380996,00
312;ПР0;28681,96
