REGN;C1_2;C2_2
1;Ар1.0;162763602,00
1;Ар1.1;162763602,00
1;Ар1.2;162763602,00
1;Ар2.0;53791700,00
1;Ар2.1;53791700,00
1;Ар2.2;53791700,00
1;Ар3.0;520089,00
1;Ар3.1;520089,00
1;Ар3.2;520089,00
1;Ар4.0;791377866,00
1;Ар4.1;781175545,00
1;Ар4.2;781175545,00
1;Ар5.0;1178,00
1;Ар5.1;1178,00
1;Ар5.2;1178,00
1;Ариск0;162763602,00
1;БК;18470603,00
1;Кф;1,00
1;Кинс;7200101,00
1;Крд;441703090,00
1;КРФмп0;0,00
1;КРФрп0;0,00
1;КРФсп0;0,00
1;КРФмп1;0,00
1;КРФрп1;0,00
1;КРФсп1;0,00
1;КРФмп2;0,00
1;КРФрп2;0,00
1;КРФсп2;0,00
1;Крис;337425,00
1;Кскр;389139167,00
1;Лам;340010851,00
1;Лат;526428129,00
1;ОД;139975822,00
1;Овм;436281395,00
1;Овт;631589584,00
1;ПК0;56163239,00
1;ПК1;56163239,00
1;ПК2;56163239,00
1;РР0;76984376,00
1;РР1;76984376,00
1;РР2;76984376,00
1;ПР0;4748378,70
1;ПР1;4748378,70
1;ОПР1;4748378,70
1;СПР1;0,00
1;ФР1;0,00
1;ОФР1;0,00
1;СФР1;0,00
1;ОПР0;4748378,70
1;ПР2;4748378,70
1;ОПР2;4748378,70
1;СПР2;0,00
1;ФР2;0,00
1;ОФР2;0,00
1;СФР2;0,00
1;СПР0;0,00
1;ФР0;0,00
1;ОФР0;0,00
1;ТР;0,00
1;ОТР;0,00
1;ДТР;0,00
1;ГВР(ТР);0,00
1;ГВР(ВР);0,00
1;ГВР(ПР);0,00
1;ГВР(ФР);0,00
1;СФР0;0,00
1;ВР;1410371,34
2;Ар1.0;211149,00
2;Ар1.2;211149,00
2;Ар2.0;101,00
2;Ар2.2;101,00
2;Ар4.0;377006,00
2;Ар4.2;356770,00
2;Ариск0;211149,00
2;БК;11140,00
2;Кф;1,00
2;Лам;214987,00
2;Лат;593268,00
2;Овт;366046,00
2;ПК0;1068898,00
2;ПК2;1068898,00
2;РР0;72899,00
2;РР2;72899,00
2;ПР0;0,00
2;ПР1;0,00
2;ОПР1;0,00
2;СПР1;0,00
2;ФР1;0,00
2;ОФР1;0,00
2;СФР1;0,00
2;ОПР0;0,00
2;ПР2;0,00
2;ОПР2;0,00
2;СПР2;0,00
2;ФР2;0,00
2;ОФР2;0,00
2;СФР2;0,00
2;СПР0;0,00
2;ФР0;0,00
2;ОФР0;0,00
2;ТР;0,00
2;ОТР;0,00
2;ДТР;0,00
2;ГВР(ТР);0,00
2;ГВР(ВР);0,00
2;ГВР(ПР);0,00
2;ГВР(ФР);0,00
2;СФР0;0,00
2;ВР;5831,93
21;Ар1.0;436245,00
21;Ар1.2;436245,00
21;Ар2.0;10039,00
21;Ар2.2;10039,00
21;Ар3.0;7,00
21;Ар3.2;7,00
21;Ар4.0;771548,00
21;Ар4.2;771548,00
21;Ариск0;436245,00
21;Кф;0,97
21;Лам;400324,00
21;Лат;600328,00
21;Овт;981180,00
21;ПК0;153777,00
21;ПК2;153777,00
21;РР0;10229,00
21;РР2;10229,00
21;ПР0;0,00
21;ПР1;0,00
21;ОПР1;0,00
21;СПР1;0,00
21;ФР1;0,00
21;ОФР1;0,00
21;СФР1;0,00
21;ОПР0;0,00
21;ПР2;0,00
21;ОПР2;0,00
21;СПР2;0,00
21;ФР2;0,00
21;ОФР2;0,00
21;СФР2;0,00
21;СПР0;0,00
21;ФР0;0,00
21;ОФР0;0,00
21;ТР;0,00
21;ОТР;0,00
21;ДТР;0,00
21;ГВР(ТР);0,00
21;ГВР(ВР);0,00
21;ГВР(ПР);0,00
21;ГВР(ФР);0,00
21;СФР0;0,00
21;ВР;818,32
52;Ар1.0;1619159,00
52;Ар1.1;1619159,00
52;Ар1.2;1619159,00
52;Ар2.0;39837,00
52;Ар2.1;39837,00
52;Ар2.2;39837,00
52;Ар4.0;5073172,00
52;Ар4.1;5073043,00
52;Ар4.2;5073043,00
52;Ариск0;1619159,00
52;Кф;1,00
52;Крд;218024,00
52;Крис;1711,00
52;Кскр;2848397,00
52;Лам;1432019,00
52;Лат;3012998,00
52;ОД;250035,00
52;Овм;2205265,00
52;Овт;2706300,00
52;ПК0;196647,00
52;ПК1;196647,00
52;ПК2;196647,00
52;ПР0;0,00
52;ПР1;0,00
52;ОПР1;0,00
52;СПР1;0,00
52;ФР1;0,00
52;ОФР1;0,00
52;СФР1;0,00
52;ОПР0;0,00
52;ПР2;0,00
52;ОПР2;0,00
52;СПР2;0,00
52;ФР2;0,00
52;ОФР2;0,00
52;СФР2;0,00
52;СПР0;0,00
52;ФР0;0,00
52;ОФР0;0,00
52;ТР;0,00
52;ОТР;0,00
52;ДТР;0,00
52;ГВР(ТР);0,00
52;ГВР(ВР);0,00
52;ГВР(ПР);0,00
52;ГВР(ФР);0,00
52;СФР0;0,00
52;ВР;0,00
53;Ар1.0;5124545,00
53;Ар1.1;5124545,00
53;Ар1.2;5124545,00
53;Ар2.0;26026,00
53;Ар2.1;26026,00
53;Ар2.2;26026,00
53;Ар4.0;10180744,00
53;Ар4.1;9680396,00
53;Ар4.2;9680396,00
53;Ариск0;5124545,00
53;БК;180188,00
53;Кф;0,99
53;Крд;1985927,00
53;Крис;16733,00
53;Кскр;8771959,00
53;Лам;2578517,00
53;Лат;5092864,00
53;ОД;1571224,00
53;Овм;4295626,00
53;Овт;4681329,00
53;ПК0;1399728,00
53;ПК1;1399728,00
53;ПК2;1399728,00
53;РР0;2244952,00
53;РР1;2244952,00
53;РР2;2244952,00
53;ПР0;153995,51
53;ПР1;153995,51
53;ОПР1;58453,01
53;СПР1;95542,50
53;ФР1;21170,78
53;ОФР1;10585,39
53;СФР1;10585,39
53;ОПР0;58453,01
53;ПР2;153995,51
53;ОПР2;58453,01
53;СПР2;95542,50
53;ФР2;21170,78
53;ОФР2;10585,39
53;СФР2;10585,39
53;СПР0;95542,50
53;ФР0;21170,78
53;ОФР0;10585,39
53;СФР0;10585,39
53;ВР;4429,88
65;Ар1.0;7346407,00
65;Ар1.1;7346407,00
65;Ар1.2;7346407,00
65;Ар2.0;116362,00
65;Ар2.1;116362,00
65;Ар2.2;116362,00
65;Ар3.0;17246,00
65;Ар3.1;17246,00
65;Ар3.2;17246,00
65;Ар4.0;16184743,00
65;Ар4.1;15743991,00
65;Ар4.2;15743991,00
65;Ар5.0;0,00
65;Ар5.1;0,00
65;Ар5.2;0,00
65;Ариск0;7346407,00
65;БК;45920,00
65;Кф;1,00
65;Кинс;0,00
65;Крд;3583959,00
65;Крис;22042,00
65;Кскр;5068840,00
65;Лам;4564254,00
65;Лат;15223062,00
65;ОД;10638019,00
65;Овм;10354629,00
65;Овт;13072495,00
65;ПК0;2090465,00
65;ПК1;2090465,00
65;ПК2;2090465,00
65;РР0;459869,00
65;РР1;459869,00
65;РР2;459869,00
65;ПР0;36789,53
65;ПР1;36789,53
65;ОПР1;1443,52
65;СПР1;35346,01
65;ФР1;0,00
65;ОФР1;0,00
65;СФР1;0,00
65;ОПР0;1443,52
65;ПР2;36789,53
65;ОПР2;1443,52
65;СПР2;35346,01
65;ФР2;0,00
65;ОФР2;0,00
65;СФР2;0,00
65;СПР0;35346,01
65;ФР0;0,00
65;ОФР0;0,00
65;ТР;0,00
65;ОТР;0,00
65;ДТР;0,00
65;ГВР(ТР);0,00
65;ГВР(ВР);0,00
65;ГВР(ПР);0,00
65;ГВР(ФР);0,00
65;СФР0;0,00
65;ВР;0,00
67;Ар1.0;4338157,00
67;Ар1.1;4338157,00
67;Ар1.2;4338157,00
67;Ар2.0;79,00
67;Ар2.1;79,00
67;Ар2.2;79,00
67;Ар4.0;9202729,00
67;Ар4.1;9156188,00
67;Ар4.2;9156188,00
67;Ариск0;4338157,00
67;Кф;0,91
67;Крд;6589607,00
67;Крис;26739,00
67;Кскр;1787818,00
67;Лам;4036740,00
67;Лат;5855218,00
67;ОД;2438708,00
67;Овм;4110938,00
67;Овт;4852057,00
67;ПК0;3140845,00
67;ПК1;3140845,00
67;ПК2;3140845,00
67;РР0;81725,00
67;РР1;81725,00
67;РР2;81725,00
67;ПР0;2624,00
67;ПР1;2624,00
67;ОПР1;145,00
67;СПР1;2479,00
67;ФР1;3914,00
67;ОФР1;1957,00
67;СФР1;1957,00
67;ОПР0;145,00
67;ПР2;2624,00
67;ОПР2;145,00
67;СПР2;2479,00
67;ФР2;3914,00
67;ОФР2;1957,00
67;СФР2;1957,00
67;СПР0;2479,00
67;ФР0;3914,00
67;ОФР0;1957,00
67;ТР;0,00
67;ОТР;0,00
67;ДТР;0,00
67;ГВР(ТР);0,00
67;ГВР(ВР);0,00
67;ГВР(ПР);0,00
67;ГВР(ФР);0,00
67;СФР0;1957,00
67;ВР;0,00
77;Ар1.0;1248950,00
77;Ар1.1;1248950,00
77;Ар1.2;1248950,00
77;Ар2.0;41034,00
77;Ар2.1;41034,00
77;Ар2.2;41034,00
77;Ар3.0;2618,00
77;Ар3.1;2618,00
77;Ар3.2;2618,00
77;Ар4.0;8635417,00
77;Ар4.1;8373322,00
77;Ар4.2;8373322,00
77;Ар5.0;0,00
77;Ар5.1;0,00
77;Ар5.2;0,00
77;Ариск0;3387866,00
77;БК;353828,00
77;Кф;0,97
77;Кинс;0,00
77;Крд;1306388,00
77;КРФмп0;0,00
77;КРФрп0;0,00
77;КРФсп0;0,00
77;КРФмп1;0,00
77;КРФрп1;0,00
77;КРФсп1;0,00
77;КРФмп2;0,00
77;КРФрп2;0,00
77;КРФсп2;0,00
77;Крис;3245,00
77;Кскр;8440558,00
77;Лам;2905760,00
77;Лат;3918321,00
77;ОД;1263755,00
77;Овм;4363562,00
77;Овт;5437081,00
77;ПК0;2186184,00
77;ПК1;2186184,00
77;ПК2;2186184,00
77;РР0;2004431,00
77;РР1;2004431,00
77;РР2;2004431,00
77;ПР0;149162,79
77;ПР1;149162,79
77;ОПР1;61773,29
77;СПР1;87389,50
77;ФР1;0,00
77;ОФР1;0,00
77;СФР1;0,00
77;ОПР0;61773,29
77;ПР2;149162,79
77;ОПР2;61773,29
77;СПР2;87389,50
77;ФР2;0,00
77;ОФР2;0,00
77;СФР2;0,00
77;СПР0;87389,50
77;ФР0;0,00
77;ОФР0;0,00
77;ТР;0,00
77;ОТР;0,00
77;ДТР;0,00
77;ГВР(ТР);0,00
77;ГВР(ВР);0,00
77;ГВР(ПР);0,00
77;ГВР(ФР);0,00
77;СФР0;0,00
77;ВР;11191,66
85;Ар1.0;456808,00
85;Ар1.2;456808,00
85;Ар2.0;2,00
85;Ар2.2;2,00
85;Ар4.0;641228,00
85;Ар4.2;631419,00
85;Ариск0;456808,00
85;БК;1175,00
85;Кф;1,00
85;Лат;487244,00
85;Овт;235794,00
85;ПК0;53861,00
85;ПК2;53861,00
85;РР0;24864,00
85;РР2;24864,00
85;ПР0;0,00
85;ПР1;0,00
85;ОПР1;0,00
85;СПР1;0,00
85;ФР1;0,00
85;ОФР1;0,00
85;СФР1;0,00
85;ОПР0;0,00
85;ПР2;0,00
85;ОПР2;0,00
85;СПР2;0,00
85;ФР2;0,00
85;ОФР2;0,00
85;СФР2;0,00
85;СПР0;0,00
85;ФР0;0,00
85;ОФР0;0,00
85;ТР;486,00
85;ОТР;405,00
85;ДТР;81,00
85;ГВР(ТР);0,00
85;ГВР(ВР);0,00
85;ГВР(ПР);0,00
85;ГВР(ФР);0,00
85;СФР0;0,00
85;ВР;1503,12
96;Ар1.0;593401,00
96;Ар1.2;593401,00
96;Ар2.0;11893,00
96;Ар2.2;11893,00
96;Ар4.0;1393503,00
96;Ар4.2;1411793,00
96;Ариск0;593401,00
96;Кф;1,00
96;Лам;132905,00
96;Лат;681504,00
96;Овт;562716,00
96;ПК0;697691,00
96;ПК2;697691,00
96;ПР0;0,00
96;ПР1;0,00
96;ОПР1;0,00
96;СПР1;0,00
96;ФР1;0,00
96;ОФР1;0,00
96;СФР1;0,00
96;ОПР0;0,00
96;ПР2;0,00
96;ОПР2;0,00
96;СПР2;0,00
96;ФР2;0,00
96;ОФР2;0,00
96;СФР2;0,00
96;СПР0;0,00
96;ФР0;0,00
96;ОФР0;0,00
96;ТР;0,00
96;ОТР;0,00
96;ДТР;0,00
96;ГВР(ТР);0,00
96;ГВР(ВР);0,00
96;ГВР(ПР);0,00
96;ГВР(ФР);0,00
96;СФР0;0,00
96;ВР;0,00
101;Ар1.0;8028503,00
101;Ар1.1;8028503,00
101;Ар1.2;8028503,00
101;Ар2.0;1061532,00
101;Ар2.1;1061532,00
101;Ар2.2;1061532,00
101;Ар3.0;0,00
101;Ар3.1;0,00
101;Ар3.2;0,00
101;Ар4.0;5779823,00
101;Ар4.1;5779823,00
101;Ар4.2;5779823,00
101;Ар5.0;0,00
101;Ар5.1;0,00
101;Ар5.2;0,00
101;Ариск0;13728892,00
101;БК;365943,00
101;Кф;0,86
101;Кинс;0,00
101;Крд;1798548,00
101;КРФмп0;0,00
101;КРФрп0;0,00
101;КРФсп0;0,00
101;КРФмп1;0,00
101;КРФрп1;0,00
101;КРФсп1;0,00
101;КРФмп2;0,00
101;КРФрп2;0,00
101;КРФсп2;0,00
101;Крис;55292,00
101;Кскр;12558297,00
101;Лам;41892768,00
101;Лат;48830988,00
101;ОД;530851,00
101;Овм;32144738,00
101;Овт;36011321,00
101;ПК0;1790803,00
101;ПК1;1790803,00
101;ПК2;1790803,00
101;РР0;13903725,00
101;РР1;13903725,00
101;РР2;13903725,00
101;ПР0;1111156,00
101;ПР1;1111156,00
101;ОПР1;360599,00
101;СПР1;750557,00
101;ФР1;1142,00
101;ОФР1;571,00
101;СФР1;571,00
101;ОПР0;360599,00
101;ПР2;1111156,00
101;ОПР2;360599,00
101;СПР2;750557,00
101;ФР2;1142,00
101;ОФР2;571,00
101;СФР2;571,00
101;СПР0;750557,00
101;ФР0;1142,00
101;ОФР0;571,00
101;ТР;0,00
101;ОТР;0,00
101;ДТР;0,00
101;ГВР(ТР);0,00
101;ГВР(ВР);0,00
101;ГВР(ПР);0,00
101;ГВР(ФР);0,00
101;СФР0;571,00
101;ВР;0,00
106;Ар1.0;498950,00
106;Ар1.2;498950,00
106;Ар2.0;194927,00
106;Ар2.2;194927,00
106;Ар3.0;0,00
106;Ар3.2;0,00
106;Ар4.0;310919,00
106;Ар4.2;289753,00
106;Ар5.0;0,00
106;Ар5.2;0,00
106;Ариск0;498950,00
106;БК;7425,00
106;Кф;1,02
106;Лам;917950,00
106;Лат;1451154,00
106;Овт;982540,00
106;ПК0;33197,00
106;ПК2;33197,00
106;РР0;43938,00
106;РР2;43938,00
106;ПР0;0,00
106;ПР1;0,00
106;ОПР1;0,00
106;СПР1;0,00
106;ФР1;0,00
106;ОФР1;0,00
106;СФР1;0,00
106;ОПР0;0,00
106;ПР2;0,00
106;ОПР2;0,00
106;СПР2;0,00
106;ФР2;0,00
106;ОФР2;0,00
106;СФР2;0,00
106;СПР0;0,00
106;ФР0;0,00
106;ОФР0;0,00
106;СФР0;0,00
106;ВР;3515,00
121;Ар1.0;50580189,00
121;Ар1.1;50580189,00
121;Ар1.2;50580189,00
121;Ар2.0;442946,00
121;Ар2.1;442946,00
121;Ар2.2;442946,00
121;Ар3.0;0,00
121;Ар3.1;0,00
121;Ар3.2;0,00
121;Ар4.0;8952551,00
121;Ар4.1;8952551,00
121;Ар4.2;8952551,00
121;Ар5.0;33,00
121;Ар5.1;33,00
121;Ар5.2;33,00
121;Ариск0;54651997,00
121;БК;12192645,00
121;Кф;1,00
121;Кинс;0,00
121;Крд;4540126,00
121;КРФмп0;0,00
121;КРФрп0;0,00
121;КРФсп0;0,00
121;КРФмп1;0,00
121;КРФрп1;0,00
121;КРФсп1;0,00
121;КРФмп2;0,00
121;КРФрп2;0,00
121;КРФсп2;0,00
121;Крис;4518,00
121;Кскр;27319629,00
121;Лам;6353860,00
121;Лат;15909540,00
121;ОД;1527164,00
121;Овм;12664096,00
121;Овт;22214338,00
121;ПК0;4880125,00
121;ПК1;4880125,00
121;ПК2;4880125,00
121;РР0;76281663,00
121;РР1;76281663,00
121;РР2;76281663,00
121;ПР0;3133677,00
121;ПР1;3133677,00
121;ОПР1;2216417,00
121;СПР1;917260,00
121;ФР1;2873266,00
121;ОФР1;1529240,00
121;СФР1;1344026,00
121;ОПР0;2216417,00
121;ПР2;3133677,00
121;ОПР2;2216417,00
121;СПР2;917260,00
121;ФР2;2873266,00
121;ОФР2;1529240,00
121;СФР2;1344026,00
121;СПР0;917260,00
121;ФР0;2873266,00
121;ОФР0;1529240,00
121;ТР;7180,00
121;ОТР;5983,00
121;ДТР;1197,00
121;ГВР(ТР);0,00
121;ГВР(ВР);0,00
121;ГВР(ПР);0,00
121;ГВР(ФР);0,00
121;СФР0;1344026,00
121;ВР;88410,00
128;Ар1.0;115067,00
128;Ар1.1;115067,00
128;Ар1.2;115067,00
128;Ар2.0;164676,00
128;Ар2.1;164676,00
128;Ар2.2;164676,00
128;Ар3.0;0,00
128;Ар3.1;0,00
128;Ар3.2;0,00
128;Ар4.0;49069030,00
128;Ар4.1;49381757,00
128;Ар4.2;49381757,00
128;Ар5.0;0,00
128;Ар5.1;0,00
128;Ар5.2;0,00
128;Ариск0;115067,00
128;БК;0,00
128;Кф;1,00
128;Кинс;0,00
128;Крд;49450233,00
128;Крис;0,00
128;Кскр;9685047,00
128;Лам;1139705,00
128;Лат;1351335,00
128;ОД;55678910,00
128;Овм;1001978,00
128;Овт;1002028,00
128;ПК0;6644060,00
128;ПК1;7290919,00
128;ПК2;7290919,00
128;РР0;14750,00
128;РР1;14750,00
128;РР2;14750,00
128;ПР0;0,00
128;ПР1;0,00
128;ОПР1;0,00
128;СПР1;0,00
128;ФР1;0,00
128;ОФР1;0,00
128;СФР1;0,00
128;ОПР0;0,00
128;ПР2;0,00
128;ОПР2;0,00
128;СПР2;0,00
128;ФР2;0,00
128;ОФР2;0,00
128;СФР2;0,00
128;СПР0;0,00
128;ФР0;0,00
128;ОФР0;0,00
128;ТР;0,00
128;ОТР;0,00
128;ДТР;0,00
128;ГВР(ТР);0,00
128;ГВР(ВР);0,00
128;ГВР(ПР);0,00
128;ГВР(ФР);0,00
128;СФР0;0,00
128;ВР;1180,00
170;Ар1.0;3769646,00
170;Ар1.1;3769646,00
170;Ар1.2;3769646,00
170;Ар2.0;8475,00
170;Ар2.1;8475,00
170;Ар2.2;8475,00
170;Ар3.0;0,00
170;Ар3.1;0,00
170;Ар3.2;0,00
170;Ар4.0;96219247,00
170;Ар4.1;96219247,00
170;Ар4.2;96219247,00
170;Ар5.0;0,00
170;Ар5.1;0,00
170;Ар5.2;0,00
170;Ариск0;3769646,00
170;БК;467215,00
170;Кф;0,89
170;Кинс;0,00
170;Крд;30626789,00
170;КРФмп0;0,00
170;КРФрп0;0,00
170;КРФсп0;0,00
170;КРФмп1;0,00
170;КРФрп1;0,00
170;КРФсп1;0,00
170;КРФмп2;0,00
170;КРФрп2;0,00
170;КРФсп2;0,00
170;Крис;749,00
170;Кскр;19517319,00
170;Лам;3963837,00
170;Лат;10529964,00
170;ОД;29573940,00
170;Овм;2932895,00
170;Овт;9922117,00
170;ПК0;91495,00
170;ПК1;91495,00
170;ПК2;91495,00
170;РР0;1216163,00
170;РР1;1216163,00
170;РР2;1216163,00
170;ПР0;97293,00
170;ПР1;97293,00
170;ОПР1;97293,00
170;СПР1;0,00
170;ФР1;0,00
170;ОФР1;0,00
170;СФР1;0,00
170;ОПР0;97293,00
170;ПР2;97293,00
170;ОПР2;97293,00
170;СПР2;0,00
170;ФР2;0,00
170;ОФР2;0,00
170;СФР2;0,00
170;СПР0;0,00
170;ФР0;0,00
170;ОФР0;0,00
170;ТР;0,00
170;ОТР;0,00
170;ДТР;0,00
170;ГВР(ТР);0,00
170;ГВР(ВР);0,00
170;ГВР(ПР);0,00
170;ГВР(ФР);0,00
170;СФР0;0,00
170;ВР;0,00
212;Ар1.0;4738442,00
212;Ар1.1;4738442,00
212;Ар1.2;4738442,00
212;Ар2.0;279453,00
212;Ар2.1;279453,00
212;Ар2.2;279453,00
212;Ар3.0;43095,00
212;Ар3.1;43095,00
212;Ар3.2;43095,00
212;Ар4.0;6689156,00
212;Ар4.1;6519188,00
212;Ар4.2;6519188,00
212;Ар5.0;0,00
212;Ар5.1;0,00
212;Ар5.2;0,00
212;Ариск0;5050689,00
212;Кф;1,00
212;Кинс;45181,00
212;Крд;2546043,00
212;КРФмп0;0,00
212;КРФрп0;0,00
212;КРФсп0;142618,00
212;КРФмп1;0,00
212;КРФрп1;0,00
212;КРФсп1;142618,00
212;КРФмп2;0,00
212;КРФрп2;0,00
212;КРФсп2;142618,00
212;Крис;4759,00
212;Кскр;4821379,00
212;Лам;1806494,00
212;Лат;6746794,00
212;ОД;3367257,00
212;Овм;3746126,00
212;Овт;4350734,00
212;ПК0;481122,00
212;ПК1;481122,00
212;ПК2;481122,00
212;РР0;18373,00
212;РР1;18373,00
212;РР2;18373,00
212;ПР0;1451,20
212;ПР1;1451,20
212;ОПР1;925,95
212;СПР1;525,25
212;ФР1;0,00
212;ОФР1;0,00
212;СФР1;0,00
212;ОПР0;925,95
212;ПР2;1451,20
212;ОПР2;925,95
212;СПР2;525,25
212;ФР2;0,00
212;ОФР2;0,00
212;СФР2;0,00
212;СПР0;525,25
212;ФР0;0,00
212;ОФР0;0,00
212;ТР;18,64
212;ОТР;15,53
212;ДТР;3,11
212;СФР0;0,00
212;ВР;0,00
232;Ар1.0;578081,00
232;Ар1.1;578081,00
232;Ар1.2;578081,00
232;Ар2.0;396492,00
232;Ар2.1;396492,00
232;Ар2.2;396492,00
232;Ар4.0;2362001,00
232;Ар4.1;2197325,00
232;Ар4.2;2197325,00
232;Ариск0;578081,00
232;Кф;0,99
232;Крд;1155244,00
232;КРФсп0;12319,00
232;КРФсп1;12319,00
232;КРФсп2;12319,00
232;Крис;12646,00
232;Кскр;768494,00
232;Лам;2660691,00
232;Лат;2743906,00
232;ОД;441491,00
232;Овм;1672690,00
232;Овт;2045291,00
232;ПК0;381923,00
232;ПК1;381923,00
232;ПК2;381923,00
232;РР0;0,00
232;РР1;0,00
232;РР2;0,00
232;ПР0;0,00
232;ПР1;0,00
232;ОПР1;0,00
232;СПР1;0,00
232;ФР1;0,00
232;ОФР1;0,00
232;СФР1;0,00
232;ОПР0;0,00
232;ПР2;0,00
232;ОПР2;0,00
232;СПР2;0,00
232;ФР2;0,00
232;ОФР2;0,00
232;СФР2;0,00
232;СПР0;0,00
232;ФР0;0,00
232;ОФР0;0,00
232;ТР;0,00
232;ОТР;0,00
232;ДТР;0,00
232;ГВР(ТР);0,00
232;ГВР(ВР);0,00
232;ГВР(ПР);0,00
232;ГВР(ФР);0,00
232;СФР0;0,00
232;ВР;0,00
236;Ар1.0;194812,00
236;Ар1.2;194812,00
236;Ар2.0;4,00
236;Ар2.2;4,00
236;Ар3.0;0,00
236;Ар3.2;0,00
236;Ар4.0;325759,00
236;Ар4.2;136969,00
236;Ар5.0;0,00
236;Ар5.2;0,00
236;Ариск0;194812,00
236;БК;10775,00
236;Кф;0,99
236;КРФмп0;0,00
236;КРФрп0;0,00
236;КРФсп0;0,00
236;КРФмп2;0,00
236;КРФрп2;0,00
236;КРФсп2;0,00
236;Лам;259003,00
236;Лат;297305,00
236;Овт;363662,00
236;ПК0;501840,00
236;ПК2;501840,00
236;РР0;12768,00
236;РР2;12768,00
236;ПР0;0,00
236;ПР1;0,00
236;ОПР1;0,00
236;СПР1;0,00
236;ФР1;0,00
236;ОФР1;0,00
236;СФР1;0,00
236;ОПР0;0,00
236;ПР2;0,00
236;ОПР2;0,00
236;СПР2;0,00
236;ФР2;0,00
236;ОФР2;0,00
236;СФР2;0,00
236;СПР0;0,00
236;ФР0;0,00
236;ОФР0;0,00
236;ТР;0,00
236;ОТР;0,00
236;ДТР;0,00
236;ГВР(ТР);0,00
236;ГВР(ВР);0,00
236;ГВР(ПР);0,00
236;ГВР(ФР);0,00
236;СФР0;0,00
236;ВР;1021,44
249;Ар1.0;1835028,00
249;Ар1.1;1835028,00
249;Ар1.2;1835028,00
249;Ар2.0;52869,00
249;Ар2.1;52869,00
249;Ар2.2;52869,00
249;Ар3.0;674,00
249;Ар3.1;674,00
249;Ар3.2;674,00
249;Ар4.0;13320566,00
249;Ар4.1;13260202,00
249;Ар4.2;13260202,00
249;Ар5.0;0,00
249;Ар5.1;0,00
249;Ар5.2;0,00
249;Ариск0;1835028,00
249;БК;205355,00
249;Кф;0,99
249;Кинс;0,00
249;Крд;10702128,00
249;Крис;31349,00
249;Кскр;4884434,00
249;Лам;3980758,00
249;Лат;5868916,00
249;ОД;1885265,00
249;Овм;3141339,00
249;Овт;6361174,00
249;ПК0;2337864,00
249;ПК1;2337864,00
249;ПК2;2337864,00
249;РР0;4173720,00
249;РР1;4173720,00
249;РР2;4173720,00
249;ПР0;204915,06
249;ПР1;204915,06
249;ОПР1;105378,74
249;СПР1;99536,32
249;ФР1;108043,04
249;ОФР1;54021,52
249;СФР1;54021,52
249;ОПР0;105378,74
249;ПР2;204915,06
249;ОПР2;105378,74
249;СПР2;99536,32
249;ФР2;108043,04
249;ОФР2;54021,52
249;СФР2;54021,52
249;СПР0;99536,32
249;ФР0;108043,04
249;ОФР0;54021,52
249;ТР;0,00
249;ОТР;0,00
249;ДТР;0,00
249;ГВР(ТР);0,00
249;ГВР(ВР);0,00
249;ГВР(ПР);0,00
249;ГВР(ФР);0,00
249;СФР0;54021,52
249;ВР;20939,47
254;Ар1.0;1647567,00
254;Ар1.1;1647567,00
254;Ар1.2;1647567,00
254;Ар2.0;200504,00
254;Ар2.1;200504,00
254;Ар2.2;200504,00
254;Ар3.0;14290,00
254;Ар3.1;14290,00
254;Ар3.2;14290,00
254;Ар4.0;12753180,00
254;Ар4.1;12606704,00
254;Ар4.2;12606704,00
254;Ариск0;1647567,00
254;Кф;1,08
254;Крд;5835640,00
254;Крис;33665,00
254;Кскр;7422793,00
254;Лам;2467848,00
254;Лат;6132530,00
254;ОД;4070991,00
254;Овм;5497023,00
254;Овт;6889470,00
254;ПК0;1344714,00
254;ПК1;1344714,00
254;ПК2;1344714,00
254;РР0;5245906,00
254;РР1;5245906,00
254;РР2;5245906,00
254;ПР0;412045,34
254;ПР1;412045,34
254;ОПР1;84411,38
254;СПР1;327633,96
254;ФР1;86,44
254;ОФР1;43,22
254;СФР1;43,22
254;ОПР0;84411,38
254;ПР2;412045,34
254;ОПР2;84411,38
254;СПР2;327633,96
254;ФР2;86,44
254;ОФР2;43,22
254;СФР2;43,22
254;СПР0;327633,96
254;ФР0;86,44
254;ОФР0;43,22
254;ТР;7540,70
254;ОТР;6283,92
254;ДТР;1256,78
254;СФР0;43,22
254;ВР;0,00
256;Ар1.0;620864,00
256;Ар1.1;620864,00
256;Ар1.2;620864,00
256;Ар2.0;2039,00
256;Ар2.1;2039,00
256;Ар2.2;2039,00
256;Ар3.0;277702,00
256;Ар3.1;277702,00
256;Ар3.2;277702,00
256;Ар4.0;645609,00
256;Ар4.1;585632,00
256;Ар4.2;585632,00
256;Ар5.0;0,00
256;Ар5.1;0,00
256;Ар5.2;0,00
256;Ариск0;620864,00
256;БК;0,00
256;Кф;0,96
256;Кинс;0,00
256;Крд;283446,00
256;КРФмп0;0,00
256;КРФрп0;0,00
256;КРФсп0;0,00
256;КРФмп1;0,00
256;КРФрп1;0,00
256;КРФсп1;0,00
256;КРФмп2;0,00
256;КРФрп2;0,00
256;КРФсп2;0,00
256;Крис;19124,00
256;Кскр;1261506,00
256;Лам;3155852,00
256;Лат;4604886,00
256;ОД;75000,00
256;Овм;1849745,00
256;Овт;1870994,00
256;ПК0;32961,00
