REGN;C1_2;C2_2
1;Ариск0;153605228,00
1;АРБ0;28774174,00
1;АРС0;1573557,00
1;АРЦК0;1419221,00
1;АРпр0;34401193,00
1;АРБ1;28774174,00
1;АРС1;1573557,00
1;АРЦК1;1419221,00
1;АРпр1;23699663,00
1;АРБ2;28774174,00
1;АРС2;1573557,00
1;АРЦК2;1419221,00
1;АРпр2;23699663,00
1;АРФЛ;155260092,00
1;АРкорп;456774160,00
1;АРМБР;251188,00
1;АРМСП;0,00
1;БК2.0;34516898,00
1;БК2.1;34516898,00
1;БК2.2;34516898,00
1;Метод;2,00
1;ПК2.0;6564744,00
1;ПК2.1;6564744,00
1;ПК2.2;6564744,00
1;Кф;1,00
1;Кинс;7200101,00
1;Крд;426856697,00
1;КРФмп0;0,00
1;КРФрп0;0,00
1;КРФсп0;0,00
1;КРФмп1;0,00
1;КРФрп1;0,00
1;КРФсп1;0,00
1;КРФмп2;0,00
1;КРФрп2;0,00
1;КРФсп2;0,00
1;Кскр;261300498,00
1;Лам;362507422,00
1;Лат;669759212,00
1;ОД;91860837,00
1;Овм;423610307,00
1;Овт;671865740,00
1;РР0;82027297,00
1;РР1;82027297,00
1;РР2;82027297,00
1;ПР0;5394781,34
1;ПР1;5394781,34
1;ОПР1;5394781,34
1;СПР1;0,00
1;ФР1;0,00
1;ОФР1;0,00
1;СФР1;0,00
1;ОПР0;5394781,34
1;ПР2;5394781,34
1;ОПР2;5394781,34
1;СПР2;0,00
1;ФР2;0,00
1;ОФР2;0,00
1;СФР2;0,00
1;СПР0;0,00
1;ФР0;0,00
1;ОФР0;0,00
1;ТР;0,00
1;ОТР;0,00
1;ДТР;0,00
1;ГВР(ТР);0,00
1;ГВР(ВР);0,00
1;ГВР(ПР);0,00
1;ГВР(ФР);0,00
1;СФР0;0,00
1;ВР;1167402,41
2;Ар1.0;774512,00
2;Ар1.2;774512,00
2;Ар2.0;133,00
2;Ар2.2;133,00
2;Ар4.0;417868,00
2;Ар4.2;397632,00
2;Ариск0;774512,00
2;БК;124435,00
2;Метод;1,00
2;Кф;1,00
2;Лам;173632,00
2;Лат;846923,00
2;Овт;775048,00
2;ПК0;794863,00
2;ПК2;794863,00
2;РР0;20213,00
2;РР2;20213,00
2;ПР0;0,00
2;ПР1;0,00
2;ОПР1;0,00
2;СПР1;0,00
2;ФР1;0,00
2;ОФР1;0,00
2;СФР1;0,00
2;ОПР0;0,00
2;ПР2;0,00
2;ОПР2;0,00
2;СПР2;0,00
2;ФР2;0,00
2;ОФР2;0,00
2;СФР2;0,00
2;СПР0;0,00
2;ФР0;0,00
2;ОФР0;0,00
2;ТР;0,00
2;ОТР;0,00
2;ДТР;0,00
2;ГВР(ТР);0,00
2;ГВР(ВР);0,00
2;ГВР(ПР);0,00
2;ГВР(ФР);0,00
2;СФР0;0,00
2;ВР;1617,06
21;Ар1.0;332499,00
21;Ар1.2;332499,00
21;Ар2.0;10062,00
21;Ар2.2;10062,00
21;Ар4.0;920700,00
21;Ар4.2;920700,00
21;Ариск0;332499,00
21;Метод;1,00
21;Кф;0,92
21;Лам;262335,00
21;Лат;490409,00
21;Овт;915233,00
21;ПК0;295628,00
21;ПК2;295628,00
21;РР0;23216,00
21;РР2;23216,00
21;ПР0;0,00
21;ПР1;0,00
21;ОПР1;0,00
21;СПР1;0,00
21;ФР1;0,00
21;ОФР1;0,00
21;СФР1;0,00
21;ОПР0;0,00
21;ПР2;0,00
21;ОПР2;0,00
21;СПР2;0,00
21;ФР2;0,00
21;ОФР2;0,00
21;СФР2;0,00
21;СПР0;0,00
21;ФР0;0,00
21;ОФР0;0,00
21;ТР;0,00
21;ОТР;0,00
21;ДТР;0,00
21;ГВР(ТР);0,00
21;ГВР(ВР);0,00
21;ГВР(ПР);0,00
21;ГВР(ФР);0,00
21;СФР0;0,00
21;ВР;1857,28
52;Ар1.0;688568,00
52;Ар1.1;688568,00
52;Ар1.2;688568,00
52;Ар2.0;7743,00
52;Ар2.1;7743,00
52;Ар2.2;7743,00
52;Ар4.0;14453442,00
52;Ар4.1;14453318,00
52;Ар4.2;14453318,00
52;Ариск0;688568,00
52;Метод;1,00
52;Кф;0,97
52;Крд;20430,00
52;Кскр;13752088,00
52;Лам;717863,00
52;Лат;1884882,00
52;ОД;182957,00
52;Овм;2402937,00
52;Овт;3061504,00
52;ПК0;508180,00
52;ПК1;508180,00
52;ПК2;508180,00
52;ПР0;0,00
52;ПР1;0,00
52;ОПР1;0,00
52;СПР1;0,00
52;ФР1;0,00
52;ОФР1;0,00
52;СФР1;0,00
52;ОПР0;0,00
52;ПР2;0,00
52;ОПР2;0,00
52;СПР2;0,00
52;ФР2;0,00
52;ОФР2;0,00
52;СФР2;0,00
52;СПР0;0,00
52;ФР0;0,00
52;ОФР0;0,00
52;ТР;0,00
52;ОТР;0,00
52;ДТР;0,00
52;ГВР(ТР);0,00
52;ГВР(ВР);0,00
52;ГВР(ПР);0,00
52;ГВР(ФР);0,00
52;СФР0;0,00
52;ВР;0,00
53;Ар1.0;3324100,00
53;Ар1.1;3324100,00
53;Ар1.2;3324100,00
53;Ар2.0;67210,00
53;Ар2.1;67210,00
53;Ар2.2;67210,00
53;Ар4.0;9858671,00
53;Ар4.1;9462650,00
53;Ар4.2;9462650,00
53;Ариск0;3324100,00
53;БК;105233,00
53;Метод;1,00
53;Кф;1,00
53;Крд;2004095,00
53;Кскр;9975891,00
53;Лам;3518571,00
53;Лат;6471766,00
53;ОД;1062661,00
53;Овм;5818494,00
53;Овт;7125773,00
53;ПК0;1120639,00
53;ПК1;1120639,00
53;ПК2;1120639,00
53;РР0;2700643,00
53;РР1;2700643,00
53;РР2;2700643,00
53;ПР0;201755,34
53;ПР1;201755,34
53;ОПР1;88539,97
53;СПР1;113215,37
53;ФР1;10276,22
53;ОФР1;5138,11
53;СФР1;5138,11
53;ОПР0;88539,97
53;ПР2;201755,34
53;ОПР2;88539,97
53;СПР2;113215,37
53;ФР2;10276,22
53;ОФР2;5138,11
53;СФР2;5138,11
53;СПР0;113215,37
53;ФР0;10276,22
53;ОФР0;5138,11
53;СФР0;5138,11
53;ВР;4019,88
65;Ар1.0;5526532,00
65;Ар1.1;5526532,00
65;Ар1.2;5526532,00
65;Ар2.0;128778,00
65;Ар2.1;128778,00
65;Ар2.2;128778,00
65;Ар3.0;39994,00
65;Ар3.1;39994,00
65;Ар3.2;39994,00
65;Ар4.0;21322167,00
65;Ар4.1;21034939,00
65;Ар4.2;21034939,00
65;Ариск0;5526532,00
65;Метод;1,00
65;Кф;1,00
65;Крд;4490040,00
65;Кскр;9411798,00
65;Лам;6695193,00
65;Лат;19118359,00
65;ОД;12762678,00
65;Овм;12813707,00
65;Овт;14843741,00
65;ПК0;1794529,00
65;ПК1;1794529,00
65;ПК2;1794529,00
65;ПР0;0,00
65;ПР1;0,00
65;ОПР1;0,00
65;СПР1;0,00
65;ФР1;0,00
65;ОФР1;0,00
65;СФР1;0,00
65;ОПР0;0,00
65;ПР2;0,00
65;ОПР2;0,00
65;СПР2;0,00
65;ФР2;0,00
65;ОФР2;0,00
65;СФР2;0,00
65;СПР0;0,00
65;ФР0;0,00
65;ОФР0;0,00
65;ТР;0,00
65;ОТР;0,00
65;ДТР;0,00
65;ГВР(ТР);0,00
65;ГВР(ВР);0,00
65;ГВР(ПР);0,00
65;ГВР(ФР);0,00
65;СФР0;0,00
65;ВР;0,00
67;Ар1.0;4579916,00
67;Ар1.1;4579916,00
67;Ар1.2;4579916,00
67;Ар2.0;210,00
67;Ар2.1;210,00
67;Ар2.2;210,00
67;Ар4.0;7940916,00
67;Ар4.1;7894375,00
67;Ар4.2;7894375,00
67;Ариск0;4579625,00
67;Метод;1,00
67;Кф;1,00
67;Крд;7048945,00
67;Кскр;2176901,00
67;Лам;4502509,00
67;Лат;6402076,00
67;ОД;2547527,00
67;Овм;4417474,00
67;Овт;4995263,00
67;ПК0;4481799,00
67;ПК1;4481799,00
67;ПК2;4481799,00
67;РР0;318750,00
67;РР1;318750,00
67;РР2;318750,00
67;ПР0;2557,00
67;ПР1;2557,00
67;ОПР1;141,00
67;СПР1;2416,00
67;ФР1;714,00
67;ОФР1;357,00
67;СФР1;357,00
67;ОПР0;141,00
67;ПР2;2557,00
67;ОПР2;141,00
67;СПР2;2416,00
67;ФР2;714,00
67;ОФР2;357,00
67;СФР2;357,00
67;СПР0;2416,00
67;ФР0;714,00
67;ОФР0;357,00
67;ТР;0,00
67;ОТР;0,00
67;ДТР;0,00
67;ГВР(ТР);0,00
67;ГВР(ВР);0,00
67;ГВР(ПР);0,00
67;ГВР(ФР);0,00
67;СФР0;357,00
67;ВР;22229,00
77;Ариск0;1897724,00
77;АРБ0;57964,00
77;АРС0;189000,00
77;АРЦК0;391341,00
77;АРпр0;925531,00
77;АРБ1;57964,00
77;АРС1;189000,00
77;АРЦК1;391341,00
77;АРпр1;662377,00
77;АРБ2;57964,00
77;АРС2;189000,00
77;АРЦК2;391341,00
77;АРпр2;662377,00
77;АРФЛ;25650,00
77;АРкорп;6885423,00
77;АРМБР;7,00
77;АРМСП;0,00
77;БК2.0;510617,00
77;БК2.1;510617,00
77;БК2.2;510617,00
77;Метод;2,00
77;ПК2.0;2486461,00
77;ПК2.1;2486461,00
77;ПК2.2;2486461,00
77;Кф;0,99
77;Кинс;0,00
77;Крд;1390475,00
77;КРФмп0;0,00
77;КРФрп0;0,00
77;КРФсп0;0,00
77;КРФмп1;0,00
77;КРФрп1;0,00
77;КРФсп1;0,00
77;КРФмп2;0,00
77;КРФрп2;0,00
77;КРФсп2;0,00
77;Кскр;8427334,00
77;Лам;2841716,00
77;Лат;6086540,00
77;ОД;1856365,00
77;Овм;6386988,00
77;Овт;7598001,00
77;РР0;1173520,00
77;РР1;1173520,00
77;РР2;1173520,00
77;ПР0;88896,77
77;ПР1;88896,77
77;ОПР1;33081,98
77;СПР1;55814,79
77;ФР1;1542,04
77;ОФР1;771,02
77;СФР1;771,02
77;ОПР0;33081,98
77;ПР2;88896,77
77;ОПР2;33081,98
77;СПР2;55814,79
77;ФР2;1542,04
77;ОФР2;771,02
77;СФР2;771,02
77;СПР0;55814,79
77;ФР0;1542,04
77;ОФР0;771,02
77;ТР;0,00
77;ОТР;0,00
77;ДТР;0,00
77;ГВР(ТР);0,00
77;ГВР(ВР);0,00
77;ГВР(ПР);0,00
77;ГВР(ФР);0,00
77;СФР0;771,02
77;ВР;3442,76
85;Ар1.0;315542,00
85;Ар1.2;315542,00
85;Ар2.0;2,00
85;Ар2.2;2,00
85;Ар4.0;800571,00
85;Ар4.2;790727,00
85;Ариск0;315542,00
85;БК;2173,00
85;Метод;1,00
85;Кф;0,99
85;Лам;160397,00
85;Лат;354075,00
85;Овт;275541,00
85;ПК0;66301,00
85;ПК2;66301,00
85;РР0;14122,00
85;РР2;14122,00
85;ПР0;0,00
85;ПР1;0,00
85;ОПР1;0,00
85;СПР1;0,00
85;ФР1;0,00
85;ОФР1;0,00
85;СФР1;0,00
85;ОПР0;0,00
85;ПР2;0,00
85;ОПР2;0,00
85;СПР2;0,00
85;ФР2;0,00
85;ОФР2;0,00
85;СФР2;0,00
85;СПР0;0,00
85;ФР0;0,00
85;ОФР0;0,00
85;ТР;162,00
85;ОТР;135,00
85;ДТР;27,00
85;ГВР(ТР);0,00
85;ГВР(ВР);0,00
85;ГВР(ПР);0,00
85;ГВР(ФР);0,00
85;СФР0;0,00
85;ВР;967,79
101;Ариск0;20383977,00
101;АРБ0;1150363,00
101;АРС0;0,00
101;АРЦК0;987362,00
101;АРпр0;782636,00
101;АРБ1;1150363,00
101;АРС1;0,00
101;АРЦК1;987362,00
101;АРпр1;782636,00
101;АРБ2;1150363,00
101;АРС2;0,00
101;АРЦК2;987362,00
101;АРпр2;782636,00
101;АРФЛ;218860,00
101;АРкорп;7160478,00
101;АРМБР;0,00
101;АРМСП;0,00
101;БК2.0;12,00
101;БК2.1;12,00
101;БК2.2;12,00
101;Метод;2,00
101;ПК2.0;1050687,00
101;ПК2.1;1050687,00
101;ПК2.2;1050687,00
101;Кф;1,02
101;Кинс;8,00
101;Крд;2282483,00
101;КРФмп0;0,00
101;КРФрп0;0,00
101;КРФсп0;0,00
101;КРФмп1;0,00
101;КРФрп1;0,00
101;КРФсп1;0,00
101;КРФмп2;0,00
101;КРФрп2;0,00
101;КРФсп2;0,00
101;Кскр;21372507,00
101;Лам;29392294,00
101;Лат;54593896,00
101;ОД;769866,00
101;Овм;43597529,00
101;Овт;45725398,00
101;РР0;15397888,00
101;РР1;15397888,00
101;РР2;15397888,00
101;ПР0;1230591,00
101;ПР1;1230591,00
101;ОПР1;203027,00
101;СПР1;1027564,00
101;ФР1;1240,00
101;ОФР1;620,00
101;СФР1;620,00
101;ОПР0;203027,00
101;ПР2;1230591,00
101;ОПР2;203027,00
101;СПР2;1027564,00
101;ФР2;1240,00
101;ОФР2;620,00
101;СФР2;620,00
101;СПР0;1027564,00
101;ФР0;1240,00
101;ОФР0;620,00
101;ТР;0,00
101;ОТР;0,00
101;ДТР;0,00
101;ГВР(ТР);0,00
101;ГВР(ВР);0,00
101;ГВР(ПР);0,00
101;ГВР(ФР);0,00
101;СФР0;620,00
101;ВР;0,00
106;Ар1.0;596453,00
106;Ар1.2;596453,00
106;Ар2.0;144349,00
106;Ар2.2;144349,00
106;Ар3.0;0,00
106;Ар3.2;0,00
106;Ар4.0;472729,00
106;Ар4.2;439967,00
106;Ар5.0;0,00
106;Ар5.2;0,00
106;Ариск0;596453,00
106;Метод;1,00
106;Кф;0,98
106;Лам;463876,00
106;Лат;971671,00
106;Овт;987954,00
106;ПК0;11618,00
106;ПК2;11618,00
106;РР0;44213,00
106;РР2;44213,00
106;ПР0;0,00
106;ОПР0;0,00
106;ПР2;0,00
106;ОПР2;0,00
106;СПР2;0,00
106;ФР2;0,00
106;ОФР2;0,00
106;СФР2;0,00
106;СПР0;0,00
106;ФР0;0,00
106;ОФР0;0,00
106;СФР0;0,00
106;ВР;3537,00
121;Ар1.0;46862154,00
121;Ар1.1;46862154,00
121;Ар1.2;46862154,00
121;Ар2.0;153387,00
121;Ар2.1;153387,00
121;Ар2.2;153387,00
121;Ар3.0;0,00
121;Ар3.1;0,00
121;Ар3.2;0,00
121;Ар4.0;10935374,00
121;Ар4.1;10935374,00
121;Ар4.2;10935374,00
121;Ар5.0;0,00
121;Ар5.1;0,00
121;Ар5.2;0,00
121;Ариск0;56058641,00
121;БК;0,00
121;Метод;1,00
121;Кф;0,97
121;Кинс;0,00
121;Крд;5424365,00
121;КРФмп0;0,00
121;КРФрп0;0,00
121;КРФсп0;0,00
121;КРФмп1;0,00
121;КРФрп1;0,00
121;КРФсп1;0,00
121;КРФмп2;0,00
121;КРФрп2;0,00
121;КРФсп2;0,00
121;Кскр;17082029,00
121;Лам;10485306,00
121;Лат;24843531,00
121;ОД;433418,00
121;Овм;10154861,00
121;Овт;13654959,00
121;ПК0;2954283,00
121;ПК1;2954283,00
121;ПК2;2954283,00
121;РР0;84362763,00
121;РР1;84362763,00
121;РР2;84362763,00
121;ПР0;3599423,00
121;ПР1;3599423,00
121;ОПР1;2809809,00
121;СПР1;789614,00
121;ФР1;3149598,00
121;ОФР1;1556785,00
121;СФР1;1592813,00
121;ОПР0;2809809,00
121;ПР2;3599423,00
121;ОПР2;2809809,00
121;СПР2;789614,00
121;ФР2;3149598,00
121;ОФР2;1556785,00
121;СФР2;1592813,00
121;СПР0;789614,00
121;ФР0;3149598,00
121;ОФР0;1556785,00
121;ТР;0,00
121;ОТР;0,00
121;ДТР;0,00
121;ГВР(ТР);0,00
121;ГВР(ВР);0,00
121;ГВР(ПР);0,00
121;ГВР(ФР);0,00
121;СФР0;1592813,00
121;ВР;0,00
170;Ариск0;11175731,00
170;АРБ0;622906,00
170;АРС0;49676,00
170;АРЦК0;0,00
170;АРпр0;2298279,00
170;АРБ1;622906,00
170;АРС1;49676,00
170;АРЦК1;0,00
170;АРпр1;2298300,00
170;АРБ2;622906,00
170;АРС2;49676,00
170;АРЦК2;0,00
170;АРпр2;2298300,00
170;АРФЛ;61934897,00
170;АРкорп;14106848,00
170;АРМБР;0,00
170;АРМСП;0,00
170;БК2.0;0,00
170;БК2.1;0,00
170;БК2.2;0,00
170;Метод;2,00
170;ПК2.0;561533,00
170;ПК2.1;561533,00
170;ПК2.2;561533,00
170;Кф;0,90
170;Кинс;0,00
170;Крд;40775516,00
170;КРФмп0;0,00
170;КРФрп0;0,00
170;КРФсп0;0,00
170;КРФмп1;0,00
170;КРФрп1;0,00
170;КРФсп1;0,00
170;КРФмп2;0,00
170;КРФрп2;0,00
170;КРФсп2;0,00
170;Кскр;5244349,00
170;Лам;8487923,00
170;Лат;18568624,00
170;ОД;30459083,00
170;Овм;3889573,00
170;Овт;5395004,00
170;РР0;560313,00
170;РР1;560313,00
170;РР2;560313,00
170;ПР0;44825,00
170;ПР1;44825,00
170;ОПР1;44825,00
170;СПР1;0,00
170;ФР1;0,00
170;ОФР1;0,00
170;СФР1;0,00
170;ОПР0;44825,00
170;ПР2;44825,00
170;ОПР2;44825,00
170;СПР2;0,00
170;ФР2;0,00
170;ОФР2;0,00
170;СФР2;0,00
170;СПР0;0,00
170;ФР0;0,00
170;ОФР0;0,00
170;ТР;0,00
170;ОТР;0,00
170;ДТР;0,00
170;ГВР(ТР);0,00
170;ГВР(ВР);0,00
170;ГВР(ПР);0,00
170;ГВР(ФР);0,00
170;СФР0;0,00
170;ВР;0,00
212;Ар1.0;6659184,00
212;Ар1.1;6659184,00
212;Ар1.2;6659184,00
212;Ар2.0;411718,00
212;Ар2.1;411718,00
212;Ар2.2;411718,00
212;Ар3.0;131771,00
212;Ар3.1;131771,00
212;Ар3.2;131771,00
212;Ар4.0;6596247,00
212;Ар4.1;6512845,00
212;Ар4.2;6512845,00
212;Ар5.0;0,00
212;Ар5.1;0,00
212;Ар5.2;0,00
212;Ариск0;7171607,00
212;Метод;1,00
212;Кф;0,99
212;Кинс;21069,00
212;Крд;3423260,00
212;КРФмп0;0,00
212;КРФрп0;0,00
212;КРФсп0;180802,00
212;КРФмп1;0,00
212;КРФрп1;0,00
212;КРФсп1;180802,00
212;КРФмп2;0,00
212;КРФрп2;0,00
212;КРФсп2;180802,00
212;Кскр;5021207,00
212;Лам;3185010,00
212;Лат;9179140,00
212;ОД;1883663,00
212;Овм;5418069,00
212;Овт;6186068,00
212;ПК0;438298,00
212;ПК1;438298,00
212;ПК2;438298,00
212;РР0;91375,00
212;РР1;91375,00
212;РР2;91375,00
212;ПР0;4037,27
212;ПР1;4037,27
212;ОПР1;3623,19
212;СПР1;414,08
212;ФР1;0,00
212;ОФР1;0,00
212;СФР1;0,00
212;ОПР0;3623,19
212;ПР2;4037,27
212;ОПР2;3623,19
212;СПР2;414,08
212;ФР2;0,00
212;ОФР2;0,00
212;СФР2;0,00
212;СПР0;414,08
212;ФР0;0,00
212;ОФР0;0,00
212;ТР;38,69
212;ОТР;32,24
212;ДТР;6,45
212;СФР0;0,00
212;ВР;3234,07
236;Ар1.0;131563,00
236;Ар1.2;131563,00
236;Ар2.0;3,00
236;Ар2.2;3,00
236;Ар3.0;0,00
236;Ар3.2;0,00
236;Ар4.0;238249,00
236;Ар4.2;49459,00
236;Ар5.0;0,00
236;Ар5.2;0,00
236;Ариск0;131563,00
236;БК;12910,00
236;Метод;1,00
236;Кф;1,00
236;КРФмп0;0,00
236;КРФрп0;0,00
236;КРФсп0;0,00
236;КРФмп2;0,00
236;КРФрп2;0,00
236;КРФсп2;0,00
236;Лам;171831,00
236;Лат;171862,00
236;Овт;199438,00
236;ПК0;459135,00
236;ПК2;459135,00
236;РР0;27997,00
236;РР2;27997,00
236;ПР0;0,00
236;ПР1;0,00
236;ОПР1;0,00
236;СПР1;0,00
236;ФР1;0,00
236;ОФР1;0,00
236;СФР1;0,00
236;ОПР0;0,00
236;ПР2;0,00
236;ОПР2;0,00
236;СПР2;0,00
236;ФР2;0,00
236;ОФР2;0,00
236;СФР2;0,00
236;СПР0;0,00
236;ФР0;0,00
236;ОФР0;0,00
236;ТР;0,00
236;ОТР;0,00
236;ДТР;0,00
236;ГВР(ТР);0,00
236;ГВР(ВР);0,00
236;ГВР(ПР);0,00
236;ГВР(ФР);0,00
236;СФР0;0,00
236;ВР;2239,76
249;Ар1.0;4571587,00
249;Ар1.1;4571587,00
249;Ар1.2;4571587,00
249;Ар2.0;41392,00
249;Ар2.1;41392,00
249;Ар2.2;41392,00
249;Ар3.0;6457,00
249;Ар3.1;6457,00
249;Ар3.2;6457,00
249;Ар4.0;10597732,00
249;Ар4.1;10537368,00
249;Ар4.2;10537368,00
249;Ариск0;4571587,00
249;БК;206078,00
249;Метод;1,00
249;Кф;1,00
249;Крд;8301126,00
249;Кскр;3658923,00
249;Лам;4489596,00
249;Лат;8931440,00
249;ОД;3357301,00
249;Овм;5289721,00
249;Овт;7464133,00
249;ПК0;1746727,00
249;ПК1;1746727,00
249;ПК2;1746727,00
249;РР0;2531485,00
249;РР1;2531485,00
249;РР2;2531485,00
249;ПР0;167002,88
249;ПР1;167002,88
249;ОПР1;72194,11
249;СПР1;94808,77
249;ФР1;35515,94
249;ОФР1;17757,97
249;СФР1;17757,97
249;ОПР0;72194,11
249;ПР2;167002,88
249;ОПР2;72194,11
249;СПР2;94808,77
249;ФР2;35515,94
249;ОФР2;17757,97
249;СФР2;17757,97
249;СПР0;94808,77
249;ФР0;35515,94
249;ОФР0;17757,97
249;ТР;0,00
249;ОТР;0,00
249;ДТР;0,00
249;ГВР(ТР);0,00
249;ГВР(ВР);0,00
249;ГВР(ПР);0,00
249;ГВР(ФР);0,00
249;СФР0;17757,97
249;ВР;0,00
254;Ариск0;2155084,00
254;АРБ0;856007,00
254;АРС0;343154,00
254;АРЦК0;61564,00
254;АРпр0;633423,00
254;АРБ1;856007,00
254;АРС1;343154,00
254;АРЦК1;61564,00
254;АРпр1;618650,00
254;АРБ2;856007,00
254;АРС2;343154,00
254;АРЦК2;61564,00
254;АРпр2;507926,00
254;АРФЛ;5877607,00
254;АРкорп;6801680,00
254;АРМСП;719291,00
254;Метод;2,00
254;ПК2.0;596996,00
254;ПК2.1;596996,00
254;ПК2.2;596996,00
254;Кф;1,02
254;Крд;6354007,00
254;Кскр;5706537,00
254;Лам;3435301,00
254;Лат;7079274,00
254;ОД;4963767,00
254;Овм;7981229,00
254;Овт;9522295,00
254;РР0;4253574,00
254;РР1;4253574,00
254;РР2;4253574,00
254;ПР0;335679,43
254;ПР1;335679,43
254;ОПР1;80550,01
254;СПР1;255129,42
254;ФР1;995,50
254;ОФР1;497,75
254;СФР1;497,75
254;ОПР0;80550,01
254;ПР2;335679,43
254;ОПР2;80550,01
254;СПР2;255129,42
254;ФР2;995,50
254;ОФР2;497,75
254;СФР2;497,75
254;СПР0;255129,42
254;ФР0;995,50
254;ОФР0;497,75
254;ТР;3610,98
254;ОТР;3009,15
254;ДТР;601,83
254;СФР0;497,75
254;ВР;0,00
256;Ар1.0;2942293,00
256;Ар1.1;2942293,00
256;Ар1.2;2942293,00
256;Ар2.0;2739,00
256;Ар2.1;2739,00
256;Ар2.2;2739,00
256;Ар3.0;45550,00
256;Ар3.1;45550,00
256;Ар3.2;45550,00
256;Ар4.0;1231748,00
256;Ар4.1;1171771,00
256;Ар4.2;1171771,00
256;Ар5.0;0,00
256;Ар5.1;0,00
256;Ар5.2;0,00
256;Ариск0;2942293,00
256;БК;0,00
256;Метод;1,00
256;Кф;1,00
256;Кинс;0,00
256;Крд;473947,00
256;КРФмп0;0,00
256;КРФрп0;0,00
256;КРФсп0;0,00
256;КРФмп1;0,00
256;КРФрп1;0,00
256;КРФсп1;0,00
256;КРФмп2;0,00
256;КРФрп2;0,00
256;КРФсп2;0,00
256;Кскр;1229357,00
256;Лам;2003381,00
256;Лат;5384697,00
256;ОД;112500,00
256;Овм;2524460,00
256;Овт;2552780,00
256;ПК0;9628,00
256;ПК1;9628,00
256;ПК2;9628,00
256;РР0;1008859,00
256;РР1;1008859,00
256;РР2;1008859,00
256;ПР0;80708,73
256;ПР1;80708,73
256;ОПР1;14406,36
256;СПР1;66302,37
256;ФР1;0,00
256;ОФР1;0,00
256;СФР1;0,00
256;ОПР0;14406,36
256;ПР2;80708,73
256;ОПР2;14406,36
256;СПР2;66302,37
256;ФР2;0,00
256;ОФР2;0,00
256;СФР2;0,00
256;СПР0;66302,37
256;ФР0;0,00
256;ОФР0;0,00
256;ТР;0,00
256;ОТР;0,00
256;ДТР;0,00
256;ГВР(ТР);0,00
256;ГВР(ВР);0,00
256;ГВР(ПР);0,00
256;ГВР(ФР);0,00
256;СФР0;0,00
256;ВР;0,00
272;Ар1.0;243092,00
272;Ар1.2;243092,00
272;Ар2.0;181,00
272;Ар2.2;181,00
272;Ар3.0;0,00
272;Ар3.2;0,00
272;Ар4.0;1108446,00
272;Ар4.2;942771,00
272;Ар5.0;0,00
272;Ар5.2;0,00
272;Ариск0;243092,00
272;БК;0,00
272;Метод;1,00
272;Кф;1,00
272;КРФмп0;0,00
272;КРФрп0;0,00
272;КРФсп0;0,00
272;КРФмп2;0,00
272;КРФрп2;0,00
272;КРФсп2;0,00
272;Лам;499712,00
272;Лат;589906,00
272;Овт;562663,00
272;ПК0;61593,00
272;ПК2;61593,00
272;РР0;45990,00
272;РР2;45990,00
272;ПР0;0,00
272;ПР1;0,00
272;ОПР1;0,00
272;СПР1;0,00
272;ФР1;0,00
272;ОФР1;0,00
272;СФР1;0,00
272;ОПР0;0,00
272;ПР2;0,00
272;ОПР2;0,00
272;СПР2;0,00
272;ФР2;0,00
272;ОФР2;0,00
272;СФР2;0,00
272;СПР0;0,00
272;ФР0;0,00
272;ОФР0;0,00
272;ТР;0,00
272;ОТР;0,00
272;ДТР;0,00
272;ГВР(ТР);0,00
272;ГВР(ВР);0,00
272;ГВР(ПР);0,00
272;ГВР(ФР);0,00
272;СФР0;0,00
272;ВР;3679,20
316;Ар1.0;9944568,00
316;Ар1.1;9944568,00
316;Ар1.2;9944568,00
316;Ар2.0;63431,00
316;Ар2.1;63431,00
316;Ар2.2;63431,00
316;Ар3.0;76342,00
316;Ар3.1;76342,00
316;Ар3.2;76342,00
316;Ар4.0;181049302,00
316;Ар4.1;182146674,00
316;Ар4.2;182146674,00
316;Ар5.0;0,00
316;Ар5.1;0,00
316;Ар5.2;0,00
316;Ариск0;30994651,00
316;БК;10446485,00
316;Метод;1,00
316;Кф;0,99
316;Кинс;13900,00
316;Крд;89967396,00
316;КРФмп0;0,00
316;КРФрп0;0,00
316;КРФсп0;0,00
316;КРФмп1;0,00
316;КРФрп1;0,00
316;КРФсп1;0,00
316;КРФмп2;0,00
316;КРФрп2;0,00
316;КРФсп2;0,00
316;Кскр;692443,00
316;Лам;30216224,00
316;Лат;52608211,00
316;ОД;20326394,00
316;Овм;52524931,00
316;Овт;59398982,00
316;ПК0;1123066,00
316;ПК1;1123066,00
316;ПК2;1123066,00
316;РР0;1713120,00
316;РР1;1713120,00
316;РР2;1713120,00
316;ПР0;137049,61
316;ПР1;137049,61
316;ОПР1;36173,82
316;СПР1;100875,79
316;ФР1;0,00
316;ОФР1;0,00
316;СФР1;0,00
316;ОПР0;36173,82
316;ПР2;137049,61
316;ОПР2;36173,82
316;СПР2;100875,79
316;ФР2;0,00
316;ОФР2;0,00
316;СФР2;0,00
316;СПР0;100875,79
316;ФР0;0,00
316;ОФР0;0,00
316;ТР;0,00
316;ОТР;0,00
316;ДТР;0,00
316;ГВР(ТР);0,00
316;ГВР(ВР);0,00
316;ГВР(ПР);0,00
316;ГВР(ФР);0,00
316;СФР0;0,00
316;ВР;0,00
328;Ар1.0;160475785,00
328;Ар1.1;160475785,00
