REGN;C1_2;C2_2
77;КРФсп2;0,00
77;Кскр;8267747,00
77;Лам;1940939,00
77;Лат;4474184,00
77;ОД;1769618,00
77;Овм;5768956,00
77;Овт;6638902,00
77;РР0;2113465,00
77;РР1;2113465,00
77;РР2;2113465,00
77;ПР0;162704,62
77;ПР1;162704,62
77;ОПР1;40881,21
77;СПР1;121823,41
77;ФР1;798,18
77;ОФР1;399,09
77;СФР1;399,09
77;ОПР0;40881,21
77;ПР2;162704,62
77;ОПР2;40881,21
77;СПР2;121823,41
77;ФР2;798,18
77;ОФР2;399,09
77;СФР2;399,09
77;СПР0;121823,41
77;ФР0;798,18
77;ОФР0;399,09
77;ТР;0,00
77;ОТР;0,00
77;ДТР;0,00
77;ГВР(ТР);0,00
77;ГВР(ВР);0,00
77;ГВР(ПР);0,00
77;ГВР(ФР);0,00
77;СФР0;399,09
77;ВР;5574,42
85;Ар1.0;308681,00
85;Ар1.2;308681,00
85;Ар2.0;3,00
85;Ар2.2;3,00
85;Ар4.0;822571,00
85;Ар4.2;812727,00
85;Ариск0;308681,00
85;БК;1268,00
85;Метод;1,00
85;Кф;0,98
85;Лам;199747,00
85;Лат;340455,00
85;Овт;260679,00
85;ПК0;78617,00
85;ПК2;78617,00
85;РР0;16992,00
85;РР2;16992,00
85;ПР0;0,00
85;ПР1;0,00
85;ОПР1;0,00
85;СПР1;0,00
85;ФР1;0,00
85;ОФР1;0,00
85;СФР1;0,00
85;ОПР0;0,00
85;ПР2;0,00
85;ОПР2;0,00
85;СПР2;0,00
85;ФР2;0,00
85;ОФР2;0,00
85;СФР2;0,00
85;СПР0;0,00
85;ФР0;0,00
85;ОФР0;0,00
85;ТР;540,00
85;ОТР;450,00
85;ДТР;90,00
85;ГВР(ТР);0,00
85;ГВР(ВР);0,00
85;ГВР(ПР);0,00
85;ГВР(ФР);0,00
85;СФР0;0,00
85;ВР;819,34
101;Ариск0;9366828,00
101;АРБ0;2248960,00
101;АРС0;0,00
101;АРЦК0;837203,00
101;АРпр0;937014,00
101;АРБ1;2248960,00
101;АРС1;0,00
101;АРЦК1;837203,00
101;АРпр1;937014,00
101;АРБ2;2248960,00
101;АРС2;0,00
101;АРЦК2;837203,00
101;АРпр2;937014,00
101;АРФЛ;219824,00
101;АРкорп;6863441,00
101;АРМБР;0,00
101;АРМСП;0,00
101;БК2.0;547,00
101;БК2.1;547,00
101;БК2.2;547,00
101;Метод;2,00
101;ПК2.0;1526672,00
101;ПК2.1;1526672,00
101;ПК2.2;1526672,00
101;Кф;1,10
101;Кинс;8,00
101;Крд;2865533,00
101;КРФмп0;0,00
101;КРФрп0;0,00
101;КРФсп0;0,00
101;КРФмп1;0,00
101;КРФрп1;0,00
101;КРФсп1;0,00
101;КРФмп2;0,00
101;КРФрп2;0,00
101;КРФсп2;0,00
101;Кскр;17591900,00
101;Лам;40050189,00
101;Лат;54190266,00
101;ОД;891807,00
101;Овм;43968955,00
101;Овт;46169118,00
101;РР0;12153563,00
101;РР1;12153563,00
101;РР2;12153563,00
101;ПР0;971045,00
101;ПР1;971045,00
101;ОПР1;185157,00
101;СПР1;785888,00
101;ФР1;1240,00
101;ОФР1;620,00
101;СФР1;620,00
101;ОПР0;185157,00
101;ПР2;971045,00
101;ОПР2;185157,00
101;СПР2;785888,00
101;ФР2;1240,00
101;ОФР2;620,00
101;СФР2;620,00
101;СПР0;785888,00
101;ФР0;1240,00
101;ОФР0;620,00
101;ТР;0,00
101;ОТР;0,00
101;ДТР;0,00
101;ГВР(ТР);0,00
101;ГВР(ВР);0,00
101;ГВР(ПР);0,00
101;ГВР(ФР);0,00
101;СФР0;620,00
101;ВР;0,00
106;Ар1.0;414908,00
106;Ар1.2;414908,00
106;Ар2.0;177841,00
106;Ар2.2;177841,00
106;Ар3.0;0,00
106;Ар3.2;0,00
106;Ар4.0;507275,00
106;Ар4.2;474513,00
106;Ар5.0;0,00
106;Ар5.2;0,00
106;Ариск0;414908,00
106;Метод;1,00
106;Кф;0,98
106;Лам;314533,00
106;Лат;1078278,00
106;Овт;1021973,00
106;ПК0;11618,00
106;ПК2;11618,00
106;РР0;48250,00
106;РР2;48250,00
106;ПР0;0,00
106;ОПР0;0,00
106;ПР2;0,00
106;ОПР2;0,00
106;СПР2;0,00
106;ФР2;0,00
106;ОФР2;0,00
106;СФР2;0,00
106;СПР0;0,00
106;ФР0;0,00
106;ОФР0;0,00
106;СФР0;0,00
106;ВР;3860,00
121;Ар1.0;47574996,00
121;Ар1.1;47574996,00
121;Ар1.2;47574996,00
121;Ар2.0;136306,00
121;Ар2.1;136306,00
121;Ар2.2;136306,00
121;Ар3.0;0,00
121;Ар3.1;0,00
121;Ар3.2;0,00
121;Ар4.0;10988024,00
121;Ар4.1;10988024,00
121;Ар4.2;10988024,00
121;Ар5.0;0,00
121;Ар5.1;0,00
121;Ар5.2;0,00
121;Ариск0;60575101,00
121;БК;0,00
121;Метод;1,00
121;Кф;0,98
121;Кинс;0,00
121;Крд;5246001,00
121;КРФмп0;0,00
121;КРФрп0;0,00
121;КРФсп0;0,00
121;КРФмп1;0,00
121;КРФрп1;0,00
121;КРФсп1;0,00
121;КРФмп2;0,00
121;КРФрп2;0,00
121;КРФсп2;0,00
121;Кскр;24236396,00
121;Лам;13983460,00
121;Лат;24008319,00
121;ОД;449163,00
121;Овм;10988785,00
121;Овт;14045532,00
121;ПК0;3990714,00
121;ПК1;3990714,00
121;ПК2;3990714,00
121;РР0;81379800,00
121;РР1;81379800,00
121;РР2;81379800,00
121;ПР0;3271979,00
121;ПР1;3271979,00
121;ОПР1;2800487,00
121;СПР1;471492,00
121;ФР1;3238405,00
121;ОФР1;1619193,00
121;СФР1;1619212,00
121;ОПР0;2800487,00
121;ПР2;3271979,00
121;ОПР2;2800487,00
121;СПР2;471492,00
121;ФР2;3238405,00
121;ОФР2;1619193,00
121;СФР2;1619212,00
121;СПР0;471492,00
121;ФР0;3238405,00
121;ОФР0;1619193,00
121;ТР;0,00
121;ОТР;0,00
121;ДТР;0,00
121;ГВР(ТР);0,00
121;ГВР(ВР);0,00
121;ГВР(ПР);0,00
121;ГВР(ФР);0,00
121;СФР0;1619212,00
121;ВР;0,00
170;Ар1.0;10436323,00
170;Ар1.1;10436323,00
170;Ар1.2;10436323,00
170;Ар2.0;575717,00
170;Ар2.1;575717,00
170;Ар2.2;575717,00
170;Ар3.0;30183,00
170;Ар3.1;30183,00
170;Ар3.2;30183,00
170;Ар4.0;81644596,00
170;Ар4.1;81644771,00
170;Ар4.2;81644771,00
170;Ар5.0;0,00
170;Ар5.1;0,00
170;Ар5.2;0,00
170;Ариск0;10436323,00
170;БК;0,00
170;Метод;1,00
170;Кф;0,94
170;Кинс;0,00
170;Крд;37580581,00
170;КРФмп0;0,00
170;КРФрп0;0,00
170;КРФсп0;0,00
170;КРФмп1;0,00
170;КРФрп1;0,00
170;КРФсп1;0,00
170;КРФмп2;0,00
170;КРФрп2;0,00
170;КРФсп2;0,00
170;Кскр;5969497,00
170;Лам;10682214,00
170;Лат;16830216,00
170;ОД;38945942,00
170;Овм;2604168,00
170;Овт;9267260,00
170;ПК0;365035,00
170;ПК1;365035,00
170;ПК2;365035,00
170;РР0;1019813,00
170;РР1;1019813,00
170;РР2;1019813,00
170;ПР0;81585,00
170;ПР1;81585,00
170;ОПР1;81585,00
170;СПР1;0,00
170;ФР1;0,00
170;ОФР1;0,00
170;СФР1;0,00
170;ОПР0;81585,00
170;ПР2;81585,00
170;ОПР2;81585,00
170;СПР2;0,00
170;ФР2;0,00
170;ОФР2;0,00
170;СФР2;0,00
170;СПР0;0,00
170;ФР0;0,00
170;ОФР0;0,00
170;ТР;0,00
170;ОТР;0,00
170;ДТР;0,00
170;ГВР(ТР);0,00
170;ГВР(ВР);0,00
170;ГВР(ПР);0,00
170;ГВР(ФР);0,00
170;СФР0;0,00
170;ВР;0,00
212;Ар1.0;5928710,00
212;Ар1.1;5928710,00
212;Ар1.2;5928710,00
212;Ар2.0;370649,00
212;Ар2.1;370649,00
212;Ар2.2;370649,00
212;Ар3.0;89387,00
212;Ар3.1;89387,00
212;Ар3.2;89387,00
212;Ар4.0;6845743,00
212;Ар4.1;6762336,00
212;Ар4.2;6762336,00
212;Ар5.0;0,00
212;Ар5.1;0,00
212;Ар5.2;0,00
212;Ариск0;6450276,00
212;Метод;1,00
212;Кф;0,99
212;Кинс;21069,00
212;Крд;3374290,00
212;КРФмп0;0,00
212;КРФрп0;0,00
212;КРФсп0;184016,00
212;КРФмп1;0,00
212;КРФрп1;0,00
212;КРФсп1;184016,00
212;КРФмп2;0,00
212;КРФрп2;0,00
212;КРФсп2;184016,00
212;Кскр;5091451,00
212;Лам;2727677,00
212;Лат;7501276,00
212;ОД;1753562,00
212;Овм;4746061,00
212;Овт;5813329,00
212;ПК0;409952,00
212;ПК1;409952,00
212;ПК2;409952,00
212;РР0;79240,00
212;РР1;79240,00
212;РР2;79240,00
212;ПР0;6315,46
212;ПР1;6315,46
212;ОПР1;5893,99
212;СПР1;421,47
212;ФР1;0,00
212;ОФР1;0,00
212;СФР1;0,00
212;ОПР0;5893,99
212;ПР2;6315,46
212;ОПР2;5893,99
212;СПР2;421,47
212;ФР2;0,00
212;ОФР2;0,00
212;СФР2;0,00
212;СПР0;421,47
212;ФР0;0,00
212;ОФР0;0,00
212;ТР;23,74
212;ОТР;19,78
212;ДТР;3,96
212;СФР0;0,00
212;ВР;0,00
236;Ар1.0;150846,00
236;Ар1.2;150846,00
236;Ар2.0;3,00
236;Ар2.2;3,00
236;Ар3.0;0,00
236;Ар3.2;0,00
236;Ар4.0;266020,00
236;Ар4.2;77230,00
236;Ар5.0;0,00
236;Ар5.2;0,00
236;Ариск0;150846,00
236;БК;12195,00
236;Метод;1,00
236;Кф;1,00
236;КРФмп0;0,00
236;КРФрп0;0,00
236;КРФсп0;0,00
236;КРФмп2;0,00
236;КРФрп2;0,00
236;КРФсп2;0,00
236;Лам;193616,00
236;Лат;193844,00
236;Овт;227332,00
236;ПК0;401490,00
236;ПК2;401490,00
236;РР0;35140,00
236;РР2;35140,00
236;ПР0;0,00
236;ПР1;0,00
236;ОПР1;0,00
236;СПР1;0,00
236;ФР1;0,00
236;ОФР1;0,00
236;СФР1;0,00
236;ОПР0;0,00
236;ПР2;0,00
236;ОПР2;0,00
236;СПР2;0,00
236;ФР2;0,00
236;ОФР2;0,00
236;СФР2;0,00
236;СПР0;0,00
236;ФР0;0,00
236;ОФР0;0,00
236;ТР;0,00
236;ОТР;0,00
236;ДТР;0,00
236;ГВР(ТР);0,00
236;ГВР(ВР);0,00
236;ГВР(ПР);0,00
236;ГВР(ФР);0,00
236;СФР0;0,00
236;ВР;2811,20
249;Ар1.0;3227976,00
249;Ар1.1;3227976,00
249;Ар1.2;3227976,00
249;Ар2.0;31943,00
249;Ар2.1;31943,00
249;Ар2.2;31943,00
249;Ар3.0;50,00
249;Ар3.1;50,00
249;Ар3.2;50,00
249;Ар4.0;11473098,00
249;Ар4.1;11412734,00
249;Ар4.2;11412734,00
249;Ариск0;3227976,00
249;БК;75758,00
249;Метод;1,00
249;Кф;1,00
249;Крд;8642686,00
249;Кскр;4026364,00
249;Лам;4761579,00
249;Лат;7742966,00
249;ОД;3330403,00
249;Овм;4833404,00
249;Овт;6920252,00
249;ПК0;1765930,00
249;ПК1;1765930,00
249;ПК2;1765930,00
249;РР0;2291682,00
249;РР1;2291682,00
249;РР2;2291682,00
249;ПР0;147818,59
249;ПР1;147818,59
249;ОПР1;66883,36
249;СПР1;80935,23
249;ФР1;35515,94
249;ОФР1;17757,97
249;СФР1;17757,97
249;ОПР0;66883,36
249;ПР2;147818,59
249;ОПР2;66883,36
249;СПР2;80935,23
249;ФР2;35515,94
249;ОФР2;17757,97
249;СФР2;17757,97
249;СПР0;80935,23
249;ФР0;35515,94
249;ОФР0;17757,97
249;ТР;0,00
249;ОТР;0,00
249;ДТР;0,00
249;ГВР(ТР);0,00
249;ГВР(ВР);0,00
249;ГВР(ПР);0,00
249;ГВР(ФР);0,00
249;СФР0;17757,97
249;ВР;0,00
254;Ар1.0;1969181,00
254;Ар1.1;1969181,00
254;Ар1.2;1969181,00
254;Ар2.0;422546,00
254;Ар2.1;422546,00
254;Ар2.2;422546,00
254;Ар3.0;19505,00
254;Ар3.1;19505,00
254;Ар3.2;19505,00
254;Ар4.0;13832517,00
254;Ар4.1;13707020,00
254;Ар4.2;13707020,00
254;Ариск0;1969181,00
254;Метод;1,00
254;Кф;1,03
254;Крд;6256905,00
254;Кскр;7214861,00
254;Лам;2671042,00
254;Лат;7024136,00
254;ОД;5690403,00
254;Овм;7307053,00
254;Овт;8595944,00
254;ПК0;1264839,00
254;ПК1;1264839,00
254;ПК2;1264839,00
254;РР0;4036148,00
254;РР1;4036148,00
254;РР2;4036148,00
254;ПР0;318450,13
254;ПР1;318450,13
254;ОПР1;74542,62
254;СПР1;243907,51
254;ФР1;625,56
254;ОФР1;312,78
254;СФР1;312,78
254;ОПР0;74542,62
254;ПР2;318450,13
254;ОПР2;74542,62
254;СПР2;243907,51
254;ФР2;625,56
254;ОФР2;312,78
254;СФР2;312,78
254;СПР0;243907,51
254;ФР0;625,56
254;ОФР0;312,78
254;ТР;3816,15
254;ОТР;3180,13
254;ДТР;636,02
254;СФР0;312,78
256;Ар1.0;1072885,00
256;Ар1.1;1072885,00
256;Ар1.2;1072885,00
256;Ар2.0;2482,00
256;Ар2.1;2482,00
256;Ар2.2;2482,00
256;Ар3.0;44529,00
256;Ар3.1;44529,00
256;Ар3.2;44529,00
256;Ар4.0;1000217,00
256;Ар4.1;940240,00
256;Ар4.2;940240,00
256;Ар5.0;0,00
256;Ар5.1;0,00
256;Ар5.2;0,00
256;Ариск0;1072885,00
256;БК;0,00
256;Метод;1,00
256;Кф;1,16
256;Кинс;0,00
256;Крд;289197,00
256;КРФмп0;0,00
256;КРФрп0;0,00
256;КРФсп0;0,00
256;КРФмп1;0,00
256;КРФрп1;0,00
256;КРФсп1;0,00
256;КРФмп2;0,00
256;КРФрп2;0,00
256;КРФсп2;0,00
256;Кскр;1538674,00
256;Лам;4405518,00
256;Лат;7473697,00
256;ОД;112500,00
256;Овм;2324921,00
256;Овт;2345040,00
256;ПК0;17310,00
256;ПК1;17310,00
256;ПК2;17310,00
256;РР0;1168065,00
256;РР1;1168065,00
256;РР2;1168065,00
256;ПР0;93445,18
256;ПР1;93445,18
256;ОПР1;9286,72
256;СПР1;84158,46
256;ФР1;0,00
256;ОФР1;0,00
256;СФР1;0,00
256;ОПР0;9286,72
256;ПР2;93445,18
256;ОПР2;9286,72
256;СПР2;84158,46
256;ФР2;0,00
256;ОФР2;0,00
256;СФР2;0,00
256;СПР0;84158,46
256;ФР0;0,00
256;ОФР0;0,00
256;ТР;0,00
256;ОТР;0,00
256;ДТР;0,00
256;ГВР(ТР);0,00
256;ГВР(ВР);0,00
256;ГВР(ПР);0,00
256;ГВР(ФР);0,00
256;СФР0;0,00
256;ВР;0,00
272;Ар1.0;200892,00
272;Ар1.2;200892,00
272;Ар2.0;248,00
272;Ар2.2;248,00
272;Ар3.0;0,00
272;Ар3.2;0,00
272;Ар4.0;1071571,00
272;Ар4.2;905896,00
272;Ар5.0;0,00
272;Ар5.2;0,00
272;Ариск0;200892,00
272;БК;0,00
272;Метод;1,00
272;Кф;1,00
272;КРФмп0;0,00
272;КРФрп0;0,00
272;КРФсп0;0,00
272;КРФмп2;0,00
272;КРФрп2;0,00
272;КРФсп2;0,00
272;Лам;246647,00
272;Лат;499264,00
272;Овт;509633,00
272;ПК0;62730,00
272;ПК2;62730,00
272;РР0;74471,00
272;РР2;74471,00
272;ПР0;0,00
272;ПР1;0,00
272;ОПР1;0,00
272;СПР1;0,00
272;ФР1;0,00
272;ОФР1;0,00
272;СФР1;0,00
272;ОПР0;0,00
272;ПР2;0,00
272;ОПР2;0,00
272;СПР2;0,00
272;ФР2;0,00
272;ОФР2;0,00
272;СФР2;0,00
272;СПР0;0,00
272;ФР0;0,00
272;ОФР0;0,00
272;ТР;0,00
272;ОТР;0,00
272;ДТР;0,00
272;ГВР(ТР);0,00
272;ГВР(ВР);0,00
272;ГВР(ПР);0,00
272;ГВР(ФР);0,00
272;СФР0;0,00
272;ВР;5957,68
316;Ар1.0;6712256,00
316;Ар1.1;6712256,00
316;Ар1.2;6712256,00
316;Ар2.0;97232,00
316;Ар2.1;97232,00
316;Ар2.2;97232,00
316;Ар3.0;142673,00
316;Ар3.1;142673,00
316;Ар3.2;142673,00
316;Ар4.0;189021237,00
316;Ар4.1;189847307,00
316;Ар4.2;189847307,00
316;Ар5.0;0,00
316;Ар5.1;0,00
316;Ар5.2;0,00
316;Ариск0;31686980,00
316;БК;8518877,00
316;Метод;1,00
316;Кф;1,00
316;Кинс;13900,00
316;Крд;92921546,00
316;КРФмп0;0,00
316;КРФрп0;0,00
316;КРФсп0;0,00
316;КРФмп1;0,00
316;КРФрп1;0,00
316;КРФсп1;0,00
316;КРФмп2;0,00
316;КРФрп2;0,00
316;КРФсп2;0,00
316;Кскр;776172,00
316;Лам;31031298,00
316;Лат;53349632,00
316;ОД;26612959,00
316;Овм;53102828,00
316;Овт;65806539,00
316;ПК0;1011252,00
316;ПК1;1011252,00
316;ПК2;1011252,00
316;РР0;1109443,00
316;РР1;1109443,00
316;РР2;1109443,00
316;ПР0;88755,44
316;ПР1;88755,44
316;ОПР1;4226,45
316;СПР1;84528,99
316;ФР1;0,00
316;ОФР1;0,00
316;СФР1;0,00
316;ОПР0;4226,45
316;ПР2;88755,44
316;ОПР2;4226,45
316;СПР2;84528,99
316;ФР2;0,00
316;ОФР2;0,00
316;СФР2;0,00
316;СПР0;84528,99
316;ФР0;0,00
316;ОФР0;0,00
316;ТР;0,00
316;ОТР;0,00
316;ДТР;0,00
316;ГВР(ТР);0,00
316;ГВР(ВР);0,00
316;ГВР(ПР);0,00
316;ГВР(ФР);0,00
316;СФР0;0,00
316;ВР;0,00
328;Ар1.0;201260582,00
328;Ар1.1;201260582,00
328;Ар1.2;201260582,00
328;Ар2.0;24239330,00
328;Ар2.1;24239330,00
